transaction_id,source_account_id,destination_account_id,timestamp,amount,transaction_type,location_id,reference,network_id,synthetic_flag
TXN-002444,ACCT-007597,ACCT-005556,2023-08-24T08:02:00,20361.04,CASH_WITHDRAWAL,LOC-000144,SYNREF-00002444,NET-000022,true
TXN-002445,ACCT-006155,ACCT-001793,2023-08-25T14:05:00,8470.28,MERCHANT_PAYMENT,LOC-001000,SYNREF-00002445,NET-000010,true
TXN-002446,ACCT-009031,ACCT-009036,2023-07-24T05:19:00,16929.51,TRANSFER,LOC-001486,SYNREF-00002446,NET-000004,true
TXN-002447,ACCT-006426,ACCT-006604,2022-10-20T12:04:00,12819.21,CASH_DEPOSIT,LOC-000724,SYNREF-00002447,NET-000022,true
TXN-002448,ACCT-006028,ACCT-004803,2023-09-17T12:46:00,31613.14,CASH_WITHDRAWAL,LOC-002826,SYNREF-00002448,NET-000010,true
TXN-002449,ACCT-008810,ACCT-007565,2023-06-17T18:16:00,17986.9,CASH_WITHDRAWAL,LOC-001571,SYNREF-00002449,NET-000007,true
TXN-002450,ACCT-004070,ACCT-000754,2023-11-04T06:20:00,1242.22,CASH_DEPOSIT,LOC-001963,SYNREF-00002450,NET-000011,true
TXN-002451,ACCT-002895,ACCT-006918,2022-11-06T20:47:00,4623.32,TRANSFER,LOC-002957,SYNREF-00002451,NET-000009,true
TXN-002452,ACCT-006817,ACCT-002956,2023-04-13T03:06:00,117741.04,TRANSFER,LOC-002235,SYNREF-00002452,,true
TXN-002453,ACCT-003251,ACCT-005693,2022-10-10T02:36:00,12010.77,BILL_PAYMENT,LOC-002841,SYNREF-00002453,NET-000001,true
TXN-002454,ACCT-002754,ACCT-002009,2023-11-12T08:56:00,9492.59,CASH_DEPOSIT,LOC-000163,SYNREF-00002454,NET-000019,true
TXN-002455,ACCT-006525,ACCT-008210,2023-06-26T19:08:00,2895.6,MERCHANT_PAYMENT,LOC-002631,SYNREF-00002455,NET-000026,true
TXN-002456,ACCT-009206,ACCT-006060,2023-07-10T18:46:00,14861.51,CASH_WITHDRAWAL,LOC-002750,SYNREF-00002456,NET-000028,true
TXN-002457,ACCT-007123,ACCT-006193,2023-09-08T01:42:00,15118.99,CASH_WITHDRAWAL,LOC-001716,SYNREF-00002457,NET-000005,true
TXN-002458,ACCT-002400,ACCT-003540,2022-11-12T05:18:00,21994.21,CASH_WITHDRAWAL,LOC-000368,SYNREF-00002458,NET-000024,true
TXN-002459,ACCT-004643,ACCT-002695,2023-07-19T20:12:00,14349.43,TRANSFER,LOC-001438,SYNREF-00002459,NET-000016,true
TXN-002460,ACCT-008354,ACCT-009142,2023-03-04T15:47:00,10792.67,REFUND,LOC-001473,SYNREF-00002460,NET-000003,true
TXN-002461,ACCT-000815,ACCT-008937,2023-05-27T11:07:00,8059.56,CASH_DEPOSIT,LOC-002624,SYNREF-00002461,NET-000003,true
TXN-002462,ACCT-000306,ACCT-005545,2023-07-02T08:21:00,16079.34,MERCHANT_PAYMENT,LOC-002719,SYNREF-00002462,NET-000024,true
TXN-002463,ACCT-003458,ACCT-005400,2023-09-28T17:11:00,23256.19,REFUND,LOC-000456,SYNREF-00002463,NET-000012,true
TXN-002464,ACCT-009244,ACCT-002809,2023-08-28T01:08:00,2318.06,TRANSFER,LOC-000006,SYNREF-00002464,NET-000020,true
TXN-002465,ACCT-003736,ACCT-003904,2023-10-08T09:31:00,1465.6,CASH_WITHDRAWAL,LOC-002265,SYNREF-00002465,NET-000002,true
TXN-002466,ACCT-006569,ACCT-000617,2024-02-25T03:08:00,787.76,CASH_DEPOSIT,LOC-002506,SYNREF-00002466,NET-000018,true
TXN-002467,ACCT-006223,ACCT-006932,2022-12-05T13:17:00,24731.84,CASH_WITHDRAWAL,LOC-002877,SYNREF-00002467,NET-000018,true
TXN-002468,ACCT-004402,ACCT-007244,2022-10-01T04:29:00,9401.74,REFUND,LOC-001050,SYNREF-00002468,NET-000014,true
TXN-002469,ACCT-002330,ACCT-006787,2022-07-27T22:05:00,55146.28,CASH_DEPOSIT,LOC-001509,SYNREF-00002469,NET-000021,true
TXN-002470,ACCT-004282,ACCT-005284,2023-10-13T15:10:00,8424.27,CASH_WITHDRAWAL,LOC-002648,SYNREF-00002470,NET-000002,true
TXN-002471,ACCT-007313,ACCT-003332,2023-02-16T09:11:00,5429.92,BILL_PAYMENT,LOC-000894,SYNREF-00002471,NET-000012,true
TXN-002472,ACCT-006486,ACCT-000206,2023-03-29T16:03:00,3284.39,BILL_PAYMENT,LOC-002645,SYNREF-00002472,NET-000021,true
TXN-002473,ACCT-007145,ACCT-006964,2023-07-16T09:23:00,3084.91,CASH_WITHDRAWAL,LOC-000631,SYNREF-00002473,NET-000007,true
TXN-002474,ACCT-009284,ACCT-007756,2024-03-09T14:28:00,47288.13,BILL_PAYMENT,LOC-001827,SYNREF-00002474,NET-000021,true
TXN-002475,ACCT-006718,ACCT-000481,2023-08-15T05:41:00,51475.4,BILL_PAYMENT,LOC-001119,SYNREF-00002475,NET-000020,true
TXN-002476,ACCT-008325,ACCT-005647,2023-11-17T08:01:00,5088.19,CASH_DEPOSIT,LOC-000712,SYNREF-00002476,NET-000017,true
TXN-002477,ACCT-005925,ACCT-001944,2023-12-06T01:29:00,7231.43,BILL_PAYMENT,LOC-001928,SYNREF-00002477,NET-000021,true
TXN-002478,ACCT-005274,ACCT-007519,2023-04-22T03:36:00,9665.97,CASH_DEPOSIT,LOC-000880,SYNREF-00002478,NET-000026,true
TXN-002479,ACCT-001502,ACCT-001120,2023-04-01T00:30:00,10188.24,CASH_DEPOSIT,LOC-002710,SYNREF-00002479,NET-000003,true
TXN-002480,ACCT-007355,ACCT-004273,2023-03-06T10:00:00,17819.31,TRANSFER,LOC-002727,SYNREF-00002480,NET-000011,true
TXN-002481,ACCT-001014,ACCT-007172,2023-02-15T01:26:00,51745.9,CASH_DEPOSIT,LOC-001398,SYNREF-00002481,NET-000020,true
TXN-002482,ACCT-003539,ACCT-002498,2023-01-02T22:24:00,4209.94,BILL_PAYMENT,LOC-001523,SYNREF-00002482,NET-000004,true
TXN-002483,ACCT-000470,ACCT-004407,2023-07-11T23:45:00,7286.68,MERCHANT_PAYMENT,LOC-001776,SYNREF-00002483,NET-000015,true
TXN-002484,ACCT-007514,ACCT-001185,2023-10-04T10:19:00,11041.55,CASH_DEPOSIT,LOC-002509,SYNREF-00002484,NET-000020,true
TXN-002485,ACCT-008189,ACCT-008255,2023-09-08T08:03:00,1490976.54,TRANSFER,LOC-002332,SYNREF-00002485,NET-000006,true
TXN-002486,ACCT-001650,ACCT-006904,2023-12-04T08:07:00,3031.3,CASH_DEPOSIT,LOC-001862,SYNREF-00002486,NET-000018,true
TXN-002487,ACCT-009176,ACCT-006443,2023-08-24T05:59:00,528.6,CASH_WITHDRAWAL,LOC-001348,SYNREF-00002487,NET-000025,true
TXN-002488,ACCT-007178,ACCT-001425,2023-07-15T00:24:00,38103.71,BILL_PAYMENT,LOC-000055,SYNREF-00002488,NET-000010,true
TXN-002489,ACCT-004364,ACCT-004413,2022-12-04T02:01:00,17052.26,CASH_WITHDRAWAL,LOC-001718,SYNREF-00002489,NET-000015,true
TXN-002490,ACCT-000698,ACCT-000505,2023-01-31T13:05:00,21680.3,CASH_WITHDRAWAL,LOC-002266,SYNREF-00002490,NET-000005,true
TXN-002491,ACCT-000933,ACCT-001102,2023-06-01T18:07:00,15924.23,BILL_PAYMENT,LOC-000860,SYNREF-00002491,NET-000010,true
TXN-002492,ACCT-000027,ACCT-001248,2023-07-13T17:51:00,1001910.71,CASH_WITHDRAWAL,LOC-000628,SYNREF-00002492,NET-000024,true
TXN-002493,ACCT-003686,ACCT-004662,2023-11-17T02:01:00,7186.8,CASH_WITHDRAWAL,LOC-000442,SYNREF-00002493,NET-000012,true
TXN-002494,ACCT-007085,ACCT-008276,2023-08-12T06:36:00,16051.91,REFUND,LOC-002199,SYNREF-00002494,NET-000026,true
TXN-002495,ACCT-008036,ACCT-001045,2024-02-21T05:49:00,24411.8,BILL_PAYMENT,LOC-002185,SYNREF-00002495,,true
TXN-002496,ACCT-004262,ACCT-009013,2023-05-25T05:11:00,11283.05,MERCHANT_PAYMENT,LOC-002953,SYNREF-00002496,NET-000019,true
TXN-002497,ACCT-006512,ACCT-002903,2023-10-08T15:21:00,10119.72,REFUND,LOC-002543,SYNREF-00002497,,true
TXN-002498,ACCT-001136,ACCT-006644,2023-08-28T18:13:00,18979.47,CASH_DEPOSIT,LOC-000911,SYNREF-00002498,NET-000005,true
TXN-002499,ACCT-005565,ACCT-006109,2023-06-12T22:06:00,5479.91,TRANSFER,LOC-000956,SYNREF-00002499,NET-000013,true
TXN-002500,ACCT-003408,ACCT-008148,2023-06-24T18:26:00,3651.74,CASH_WITHDRAWAL,LOC-001704,SYNREF-00002500,NET-000010,true
TXN-002501,ACCT-008130,ACCT-004782,2022-11-11T05:23:00,848333.85,CASH_WITHDRAWAL,LOC-000851,SYNREF-00002501,,true
TXN-002502,ACCT-004474,ACCT-002715,2023-03-29T16:09:00,14153.43,MERCHANT_PAYMENT,LOC-002248,SYNREF-00002502,NET-000028,true
TXN-002503,ACCT-004801,ACCT-003405,2022-09-09T06:33:00,7554.79,TRANSFER,LOC-002514,SYNREF-00002503,NET-000010,true
TXN-002504,ACCT-000692,ACCT-006992,2022-09-23T21:19:00,44165.16,TRANSFER,LOC-000449,SYNREF-00002504,NET-000011,true
TXN-002505,ACCT-005458,ACCT-006339,2022-09-18T23:27:00,8800.13,MERCHANT_PAYMENT,LOC-001944,SYNREF-00002505,NET-000010,true
TXN-002506,ACCT-001071,ACCT-007846,2023-08-13T13:53:00,13705.99,MERCHANT_PAYMENT,LOC-000587,SYNREF-00002506,NET-000012,true
TXN-002507,ACCT-009204,ACCT-005278,2023-09-14T12:18:00,5453.86,MERCHANT_PAYMENT,LOC-000082,SYNREF-00002507,NET-000026,true
TXN-002508,ACCT-005522,ACCT-008422,2024-01-03T23:45:00,28092.39,CASH_DEPOSIT,LOC-002775,SYNREF-00002508,NET-000024,true
TXN-002509,ACCT-007938,ACCT-002589,2023-07-20T21:39:00,5824.37,REFUND,LOC-000131,SYNREF-00002509,NET-000016,true
TXN-002510,ACCT-001606,ACCT-004865,2024-02-26T14:42:00,11749.48,CASH_DEPOSIT,LOC-002840,SYNREF-00002510,NET-000007,true
TXN-002511,ACCT-001961,ACCT-008119,2023-03-30T00:13:00,12170.49,TRANSFER,LOC-001314,SYNREF-00002511,NET-000018,true
TXN-002512,ACCT-002229,ACCT-008157,2023-03-08T17:30:00,3008.92,CASH_WITHDRAWAL,LOC-001564,SYNREF-00002512,NET-000006,true
TXN-002513,ACCT-007389,ACCT-001827,2023-04-12T17:07:00,6988.3,REFUND,LOC-001221,SYNREF-00002513,NET-000001,true
TXN-002514,ACCT-008748,ACCT-008283,2023-06-11T20:42:00,29996.45,CASH_WITHDRAWAL,LOC-001731,SYNREF-00002514,NET-000028,true
TXN-002515,ACCT-001335,ACCT-003003,2023-11-06T20:41:00,18865.75,CASH_WITHDRAWAL,LOC-001552,SYNREF-00002515,NET-000001,true
TXN-002516,ACCT-004014,ACCT-005685,2023-05-20T18:23:00,45720.66,REFUND,LOC-000285,SYNREF-00002516,NET-000012,true
TXN-002517,ACCT-005594,ACCT-003594,2023-10-24T05:04:00,2917.1,TRANSFER,LOC-000620,SYNREF-00002517,NET-000013,true
TXN-002518,ACCT-001254,ACCT-007989,2023-02-08T18:56:00,23783.44,REFUND,LOC-000143,SYNREF-00002518,NET-000028,true
TXN-002519,ACCT-000125,ACCT-003457,2022-08-13T07:00:00,33882.67,TRANSFER,LOC-001478,SYNREF-00002519,,true
TXN-002520,ACCT-001540,ACCT-004654,2023-12-12T17:03:00,16837.32,TRANSFER,LOC-002457,SYNREF-00002520,NET-000001,true
TXN-002521,ACCT-008380,ACCT-006327,2023-04-16T01:49:00,2181.7,MERCHANT_PAYMENT,LOC-000526,SYNREF-00002521,NET-000008,true
TXN-002522,ACCT-006916,ACCT-004479,2023-06-15T10:17:00,21054.33,CASH_WITHDRAWAL,LOC-000151,SYNREF-00002522,NET-000004,true
TXN-002523,ACCT-009262,ACCT-007510,2023-02-11T17:23:00,41161.32,MERCHANT_PAYMENT,LOC-001271,SYNREF-00002523,NET-000028,true
TXN-002524,ACCT-009077,ACCT-000910,2023-06-19T03:49:00,35408.54,MERCHANT_PAYMENT,LOC-000296,SYNREF-00002524,NET-000016,true
TXN-002525,ACCT-001472,ACCT-008926,2023-05-01T16:41:00,17793.1,TRANSFER,LOC-002964,SYNREF-00002525,NET-000020,true
TXN-002526,ACCT-001374,ACCT-008257,2023-12-20T19:38:00,5975.49,CASH_DEPOSIT,LOC-000420,SYNREF-00002526,NET-000009,true
TXN-002527,ACCT-008159,ACCT-006404,2023-11-26T16:44:00,3798.49,CASH_DEPOSIT,LOC-002311,SYNREF-00002527,NET-000006,true
TXN-002528,ACCT-006189,ACCT-000710,2024-03-20T00:26:00,25250.04,MERCHANT_PAYMENT,LOC-001661,SYNREF-00002528,NET-000017,true
TXN-002529,ACCT-004821,ACCT-003947,2023-07-11T02:38:00,2996.97,MERCHANT_PAYMENT,LOC-002559,SYNREF-00002529,NET-000027,true
TXN-002530,ACCT-005991,ACCT-007848,2023-05-26T02:55:00,7749.14,CASH_DEPOSIT,LOC-003026,SYNREF-00002530,NET-000014,true
TXN-002531,ACCT-008267,ACCT-003595,2023-04-17T09:47:00,20371.48,CASH_WITHDRAWAL,LOC-002153,SYNREF-00002531,NET-000025,true
TXN-002532,ACCT-002989,ACCT-002503,2023-03-17T20:49:00,1746.74,MERCHANT_PAYMENT,LOC-001067,SYNREF-00002532,NET-000004,true
TXN-002533,ACCT-004519,ACCT-002195,2023-04-21T15:35:00,85384.61,REFUND,LOC-001468,SYNREF-00002533,NET-000025,true
TXN-002534,ACCT-008100,ACCT-008882,2023-10-05T14:17:00,11958.65,CASH_WITHDRAWAL,LOC-002998,SYNREF-00002534,NET-000003,true
TXN-002535,ACCT-007153,ACCT-010051,2023-07-24T05:19:00,9838.69,BILL_PAYMENT,LOC-000523,SYNREF-00002535,,true
TXN-002536,ACCT-002358,ACCT-003503,2023-11-03T17:03:00,4521.02,CASH_DEPOSIT,LOC-002985,SYNREF-00002536,NET-000010,true
TXN-002537,ACCT-008621,ACCT-007135,2022-12-03T23:07:00,22229.73,BILL_PAYMENT,LOC-003003,SYNREF-00002537,,true
TXN-002538,ACCT-002754,ACCT-001967,2023-03-17T05:12:00,2943.49,MERCHANT_PAYMENT,LOC-001865,SYNREF-00002538,NET-000019,true
TXN-002539,ACCT-004006,ACCT-004000,2023-08-09T04:39:00,23669.67,REFUND,LOC-000038,SYNREF-00002539,NET-000003,true
TXN-002540,ACCT-003495,ACCT-002475,2023-10-23T11:29:00,12428.43,TRANSFER,LOC-002629,SYNREF-00002540,NET-000009,true
TXN-002541,ACCT-009371,ACCT-003927,2023-04-23T16:20:00,13311.19,TRANSFER,LOC-000733,SYNREF-00002541,NET-000017,true
TXN-002542,ACCT-009642,ACCT-009289,2023-06-24T20:27:00,4275.39,CASH_WITHDRAWAL,LOC-001518,SYNREF-00002542,,true
TXN-002543,ACCT-002369,ACCT-005284,2023-04-16T19:39:00,3159.32,BILL_PAYMENT,LOC-001624,SYNREF-00002543,NET-000002,true
TXN-002544,ACCT-010213,ACCT-001917,2023-09-11T03:13:00,25427.34,MERCHANT_PAYMENT,LOC-002669,SYNREF-00002544,,true
TXN-002545,ACCT-000025,ACCT-000428,2023-07-13T20:26:00,15928.4,TRANSFER,LOC-002618,SYNREF-00002545,NET-000024,true
TXN-002546,ACCT-000160,ACCT-006032,2023-01-27T08:07:00,11339.79,CASH_DEPOSIT,LOC-000073,SYNREF-00002546,NET-000013,true
TXN-002547,ACCT-005257,ACCT-001972,2023-07-16T09:10:00,11507.73,MERCHANT_PAYMENT,LOC-000245,SYNREF-00002547,NET-000013,true
TXN-002548,ACCT-008294,ACCT-007135,2023-10-09T12:03:00,4289.98,MERCHANT_PAYMENT,LOC-001893,SYNREF-00002548,NET-000017,true
TXN-002549,ACCT-000976,ACCT-003583,2023-08-15T21:56:00,10927.54,REFUND,LOC-000159,SYNREF-00002549,NET-000011,true
TXN-002550,ACCT-009184,ACCT-007308,2023-04-11T10:06:00,2003.87,MERCHANT_PAYMENT,LOC-001625,SYNREF-00002550,NET-000012,true
TXN-002551,ACCT-005357,ACCT-006019,2023-06-11T18:35:00,8457.92,MERCHANT_PAYMENT,LOC-002007,SYNREF-00002551,NET-000011,true
TXN-002552,ACCT-006033,ACCT-003276,2024-02-17T23:49:00,17314.0,MERCHANT_PAYMENT,LOC-001611,SYNREF-00002552,NET-000013,true
TXN-002553,ACCT-005571,ACCT-006031,2023-02-10T10:46:00,33399.7,REFUND,LOC-002518,SYNREF-00002553,NET-000013,true
TXN-002554,ACCT-006038,ACCT-004092,2024-02-21T16:55:00,11384.31,REFUND,LOC-002407,SYNREF-00002554,NET-000007,true
TXN-002555,ACCT-005460,ACCT-003092,2023-08-06T15:52:00,4176.55,CASH_WITHDRAWAL,LOC-002526,SYNREF-00002555,NET-000012,true
TXN-002556,ACCT-006375,ACCT-005345,2023-08-29T07:16:00,30758.03,REFUND,LOC-001164,SYNREF-00002556,NET-000004,true
TXN-002557,ACCT-009236,ACCT-000491,2023-07-01T04:04:00,13554.18,MERCHANT_PAYMENT,LOC-000945,SYNREF-00002557,NET-000003,true
TXN-002558,ACCT-000032,ACCT-001120,2022-09-17T09:14:00,21934.29,REFUND,LOC-000371,SYNREF-00002558,NET-000003,true
TXN-002559,ACCT-005451,ACCT-003745,2023-12-21T20:20:00,6072.09,BILL_PAYMENT,LOC-002544,SYNREF-00002559,NET-000014,true
TXN-002560,ACCT-002123,ACCT-001279,2022-11-12T00:26:00,4302.38,CASH_DEPOSIT,LOC-001468,SYNREF-00002560,NET-000025,true
TXN-002561,ACCT-003778,ACCT-009025,2023-01-03T08:41:00,2085.24,MERCHANT_PAYMENT,LOC-000878,SYNREF-00002561,NET-000023,true
TXN-002562,ACCT-005858,ACCT-005428,2023-06-11T06:33:00,18054.73,CASH_WITHDRAWAL,LOC-002831,SYNREF-00002562,NET-000025,true
TXN-002563,ACCT-003092,ACCT-004090,2023-06-30T21:16:00,25074.21,TRANSFER,LOC-001059,SYNREF-00002563,,true
TXN-002564,ACCT-006156,ACCT-005759,2023-10-01T14:36:00,106053.21,TRANSFER,LOC-001206,SYNREF-00002564,NET-000008,true
TXN-002565,ACCT-004518,ACCT-008461,2022-12-20T06:11:00,27173.38,BILL_PAYMENT,LOC-000495,SYNREF-00002565,NET-000022,true
TXN-002566,ACCT-004860,ACCT-005696,2023-10-02T15:19:00,36059.54,CASH_WITHDRAWAL,LOC-001780,SYNREF-00002566,NET-000009,true
TXN-002567,ACCT-009479,ACCT-004502,2022-11-22T14:39:00,7425.7,CASH_DEPOSIT,LOC-002698,SYNREF-00002567,,true
TXN-002568,ACCT-005988,ACCT-007108,2023-07-01T20:48:00,356859.14,BILL_PAYMENT,LOC-001460,SYNREF-00002568,,true
TXN-002569,ACCT-004646,ACCT-005837,2023-07-02T21:59:00,5506.21,TRANSFER,LOC-000055,SYNREF-00002569,NET-000016,true
TXN-002570,ACCT-008765,ACCT-008730,2023-11-13T17:46:00,57463.71,BILL_PAYMENT,LOC-002700,SYNREF-00002570,NET-000007,true
TXN-002571,ACCT-004751,ACCT-002898,2023-06-27T13:36:00,19951.57,MERCHANT_PAYMENT,LOC-001039,SYNREF-00002571,NET-000009,true
TXN-002572,ACCT-009099,ACCT-005023,2023-08-04T13:53:00,22360.7,MERCHANT_PAYMENT,LOC-002275,SYNREF-00002572,NET-000023,true
TXN-002573,ACCT-004183,ACCT-004107,2023-12-27T11:49:00,30961.76,CASH_DEPOSIT,LOC-001271,SYNREF-00002573,NET-000018,true
TXN-002574,ACCT-004188,ACCT-000337,2023-08-19T12:45:00,4474.35,CASH_DEPOSIT,LOC-000905,SYNREF-00002574,NET-000018,true
TXN-002575,ACCT-004518,ACCT-003364,2023-04-14T15:48:00,7186.91,TRANSFER,LOC-001233,SYNREF-00002575,NET-000022,true
TXN-002576,ACCT-000646,ACCT-008197,2023-09-01T10:59:00,7730.52,CASH_DEPOSIT,LOC-001156,SYNREF-00002576,NET-000023,true
TXN-002577,ACCT-007596,ACCT-008092,2023-07-05T10:17:00,12026.14,CASH_DEPOSIT,LOC-000033,SYNREF-00002577,,true
TXN-002578,ACCT-004891,ACCT-007040,2023-02-22T22:23:00,9146.83,MERCHANT_PAYMENT,LOC-002525,SYNREF-00002578,NET-000025,true
TXN-002579,ACCT-003731,ACCT-000420,2024-01-31T07:18:00,15774.23,TRANSFER,LOC-001957,SYNREF-00002579,NET-000004,true
TXN-002580,ACCT-007117,ACCT-008394,2023-09-12T03:31:00,25501.78,REFUND,LOC-001400,SYNREF-00002580,,true
TXN-002581,ACCT-001936,ACCT-004757,2023-04-29T20:44:00,24418.45,TRANSFER,LOC-002314,SYNREF-00002581,NET-000021,true
TXN-002582,ACCT-002031,ACCT-008057,2023-06-30T06:54:00,16618.38,TRANSFER,LOC-000955,SYNREF-00002582,NET-000016,true
TXN-002583,ACCT-000434,ACCT-000435,2024-01-24T00:20:00,37592.37,TRANSFER,LOC-002259,SYNREF-00002583,NET-000027,true
TXN-002584,ACCT-005645,ACCT-003420,2023-11-18T22:03:00,10675.59,CASH_DEPOSIT,LOC-001797,SYNREF-00002584,NET-000001,true
TXN-002585,ACCT-002239,ACCT-001114,2023-04-13T13:21:00,17532.38,REFUND,LOC-001093,SYNREF-00002585,NET-000006,true
TXN-002586,ACCT-008790,ACCT-007459,2023-07-22T05:13:00,8035.6,TRANSFER,LOC-002349,SYNREF-00002586,NET-000027,true
TXN-002587,ACCT-006751,ACCT-002077,2023-12-02T14:13:00,39999.61,MERCHANT_PAYMENT,LOC-001794,SYNREF-00002587,NET-000015,true
TXN-002588,ACCT-000288,ACCT-002442,2023-08-03T14:08:00,9144.31,REFUND,LOC-000216,SYNREF-00002588,NET-000001,true
TXN-002589,ACCT-002265,ACCT-003615,2023-05-30T12:51:00,17979.48,MERCHANT_PAYMENT,LOC-002837,SYNREF-00002589,NET-000022,true
TXN-002590,ACCT-006744,ACCT-006755,2024-01-28T05:26:00,8789.4,CASH_DEPOSIT,LOC-002153,SYNREF-00002590,NET-000015,true
TXN-002591,ACCT-006608,ACCT-007625,2023-08-09T01:20:00,250682.49,MERCHANT_PAYMENT,LOC-002959,SYNREF-00002591,NET-000006,true
TXN-002592,ACCT-001341,ACCT-000111,2023-08-26T10:06:00,33745.9,CASH_WITHDRAWAL,LOC-000485,SYNREF-00002592,,true
TXN-002593,ACCT-009033,ACCT-000937,2022-11-04T07:10:00,4502.07,TRANSFER,LOC-001663,SYNREF-00002593,NET-000025,true
TXN-002594,ACCT-005735,ACCT-006082,2023-07-13T10:33:00,7208.47,BILL_PAYMENT,LOC-001311,SYNREF-00002594,NET-000011,true
TXN-002595,ACCT-005726,ACCT-005106,2023-11-26T01:30:00,15963.06,TRANSFER,LOC-000333,SYNREF-00002595,,true
TXN-002596,ACCT-003389,ACCT-001155,2022-12-25T22:28:00,1697.57,TRANSFER,LOC-002487,SYNREF-00002596,,true
TXN-002597,ACCT-011320,ACCT-004106,2022-10-13T20:05:00,5080.02,MERCHANT_PAYMENT,LOC-001446,SYNREF-00002597,,true
TXN-002598,ACCT-004169,ACCT-008272,2023-07-07T02:04:00,8408.77,CASH_WITHDRAWAL,LOC-002759,SYNREF-00002598,NET-000027,true
TXN-002599,ACCT-002078,ACCT-005882,2023-12-26T04:26:00,8848.03,CASH_DEPOSIT,LOC-000480,SYNREF-00002599,NET-000024,true
TXN-002600,ACCT-006064,ACCT-007722,2023-07-13T15:48:00,5603.64,REFUND,LOC-000724,SYNREF-00002600,NET-000028,true
TXN-002601,ACCT-003101,ACCT-009173,2023-03-06T17:14:00,9685.61,CASH_DEPOSIT,LOC-002515,SYNREF-00002601,NET-000025,true
TXN-002602,ACCT-006556,ACCT-005562,2022-12-16T02:43:00,13364.49,CASH_DEPOSIT,LOC-001887,SYNREF-00002602,NET-000013,true
TXN-002603,ACCT-007918,ACCT-009049,2023-09-22T16:55:00,7509.75,CASH_WITHDRAWAL,LOC-002262,SYNREF-00002603,NET-000002,true
TXN-002604,ACCT-003545,ACCT-003934,2023-09-10T03:39:00,8034.82,CASH_DEPOSIT,LOC-001794,SYNREF-00002604,NET-000022,true
TXN-002605,ACCT-001611,ACCT-000531,2022-10-26T09:05:00,1447396.24,CASH_DEPOSIT,LOC-002678,SYNREF-00002605,NET-000007,true
TXN-002606,ACCT-005585,ACCT-007349,2023-07-16T18:42:00,9290.34,REFUND,LOC-001208,SYNREF-00002606,NET-000005,true
TXN-002607,ACCT-006287,ACCT-006283,2022-12-29T11:37:00,22478.49,BILL_PAYMENT,LOC-002624,SYNREF-00002607,NET-000022,true
TXN-002608,ACCT-006174,ACCT-006990,2023-07-27T19:55:00,28211.2,CASH_DEPOSIT,LOC-000326,SYNREF-00002608,NET-000011,true
TXN-002609,ACCT-009127,ACCT-006747,2024-04-09T07:11:00,63396.56,TRANSFER,LOC-000287,SYNREF-00002609,NET-000015,true
TXN-002610,ACCT-009356,ACCT-007072,2023-08-13T00:39:00,105589.93,CASH_WITHDRAWAL,LOC-000476,SYNREF-00002610,NET-000003,true
TXN-002611,ACCT-005228,ACCT-005356,2023-06-09T07:44:00,7832.92,CASH_DEPOSIT,LOC-000509,SYNREF-00002611,NET-000011,true
TXN-002612,ACCT-005178,ACCT-000432,2023-10-14T10:11:00,5818.75,REFUND,LOC-000655,SYNREF-00002612,NET-000027,true
TXN-002613,ACCT-008999,ACCT-005821,2024-01-19T00:19:00,3190.93,CASH_WITHDRAWAL,LOC-002886,SYNREF-00002613,NET-000026,true
TXN-002614,ACCT-005829,ACCT-000276,2022-12-29T23:44:00,8126.25,CASH_DEPOSIT,LOC-001507,SYNREF-00002614,,true
TXN-002615,ACCT-008994,ACCT-008999,2023-03-19T09:08:00,9986.99,TRANSFER,LOC-002018,SYNREF-00002615,NET-000026,true
TXN-002616,ACCT-011599,ACCT-003393,2023-01-24T06:44:00,6926.78,REFUND,LOC-000315,SYNREF-00002616,,true
TXN-002617,ACCT-005048,ACCT-011312,2023-05-18T15:40:00,1933.32,CASH_WITHDRAWAL,LOC-000070,SYNREF-00002617,,true
TXN-002618,ACCT-007904,ACCT-003609,2022-11-15T16:57:00,175334.98,REFUND,LOC-000969,SYNREF-00002618,NET-000022,true
TXN-002619,ACCT-002547,ACCT-000627,2023-02-08T00:24:00,6931.32,CASH_WITHDRAWAL,LOC-000552,SYNREF-00002619,NET-000028,true
TXN-002620,ACCT-001336,ACCT-008451,2023-06-11T14:19:00,9406.88,REFUND,LOC-002071,SYNREF-00002620,NET-000001,true
TXN-002621,ACCT-009163,ACCT-003418,2023-04-21T12:45:00,6535.68,TRANSFER,LOC-002977,SYNREF-00002621,NET-000011,true
TXN-002622,ACCT-000595,ACCT-006027,2023-03-12T00:12:00,28122.27,TRANSFER,LOC-000758,SYNREF-00002622,NET-000013,true
TXN-002623,ACCT-003945,ACCT-003090,2023-10-28T09:29:00,3769.61,REFUND,LOC-000005,SYNREF-00002623,NET-000027,true
TXN-002624,ACCT-009342,ACCT-006004,2023-05-24T20:18:00,146508.95,BILL_PAYMENT,LOC-001980,SYNREF-00002624,NET-000006,true
TXN-002625,ACCT-006337,ACCT-008898,2023-06-08T18:04:00,29912.3,REFUND,LOC-000641,SYNREF-00002625,NET-000021,true
TXN-002626,ACCT-001487,ACCT-003668,2023-07-10T23:45:00,3737.21,MERCHANT_PAYMENT,LOC-000162,SYNREF-00002626,NET-000001,true
