device_id,device_type,person_id,os,first_seen,last_seen,synthetic_flag
DEVICE-002729,Tablet,PERSON-001866,iOS,2023-10-16,2023-10-16,true
DEVICE-002730,Feature Phone,PERSON-000850,iOS,2023-06-22,2023-06-22,true
DEVICE-002731,Feature Phone,PERSON-002574,Android,2023-06-22,2023-06-22,true
DEVICE-002732,Smartphone,PERSON-002574,Android,2023-06-22,2023-06-22,true
DEVICE-002733,Feature Phone,PERSON-000063,Android,2023-06-22,2023-06-22,true
DEVICE-002734,Smartphone,PERSON-000863,iOS,2023-06-22,2023-06-22,true
DEVICE-002735,Feature Phone,PERSON-002757,iOS,2023-06-22,2023-06-22,true
DEVICE-002736,Smartphone,PERSON-001589,Android,2023-06-22,2023-06-22,true
DEVICE-002737,Feature Phone,PERSON-000120,Android,2023-03-31,2023-03-31,true
DEVICE-002738,Smartphone,PERSON-000120,iOS,2023-03-31,2023-03-31,true
DEVICE-002739,Smartphone,PERSON-001898,iOS,2023-03-31,2023-03-31,true
DEVICE-002740,Feature Phone,PERSON-000921,Android,2023-03-31,2023-03-31,true
DEVICE-002741,Smartphone,PERSON-000921,Android,2023-03-31,2023-03-31,true
DEVICE-002742,Tablet,PERSON-001965,Android,2023-03-31,2023-03-31,true
DEVICE-002743,Feature Phone,PERSON-001965,iOS,2023-03-31,2023-03-31,true
DEVICE-002744,Feature Phone,PERSON-001543,Android,2023-03-31,2023-03-31,true
DEVICE-002745,Smartphone,PERSON-002745,Android,2023-03-31,2023-03-31,true
DEVICE-002746,Tablet,PERSON-002745,Android,2023-03-31,2023-03-31,true
DEVICE-002747,Feature Phone,PERSON-000488,iOS,2023-03-31,2023-03-31,true
DEVICE-002748,Feature Phone,PERSON-001205,Android,2023-03-31,2023-03-31,true
DEVICE-002749,Smartphone,PERSON-000081,iOS,2023-04-14,2023-04-14,true
DEVICE-002750,Tablet,PERSON-001259,Android,2023-04-14,2023-04-14,true
DEVICE-002751,Smartphone,PERSON-001259,Android,2023-04-14,2023-04-14,true
DEVICE-002752,Smartphone,PERSON-000850,iOS,2023-04-14,2023-04-14,true
DEVICE-002753,Feature Phone,PERSON-001861,iOS,2023-04-14,2023-04-14,true
DEVICE-002754,Feature Phone,PERSON-002574,iOS,2023-04-14,2023-04-14,true
DEVICE-002755,Smartphone,PERSON-002574,Android,2023-04-14,2023-04-14,true
DEVICE-002756,Smartphone,PERSON-001610,Android,2023-04-14,2023-04-14,true
DEVICE-002757,Smartphone,PERSON-002757,Android,2023-04-14,2023-04-14,true
DEVICE-002758,Feature Phone,PERSON-000862,iOS,2023-11-22,2023-11-22,true
DEVICE-002759,Smartphone,PERSON-000769,iOS,2023-11-22,2023-11-22,true
DEVICE-002760,Tablet,PERSON-002106,Android,2023-11-22,2023-11-22,true
DEVICE-002761,Feature Phone,PERSON-001803,Android,2023-11-22,2023-11-22,true
DEVICE-002762,Feature Phone,PERSON-002646,Android,2023-11-22,2023-11-22,true
DEVICE-002763,Feature Phone,PERSON-000838,iOS,2023-11-22,2023-11-22,true
DEVICE-002764,Feature Phone,PERSON-000838,Android,2023-11-22,2023-11-22,true
DEVICE-002765,Tablet,PERSON-001387,iOS,2023-11-22,2023-11-22,true
DEVICE-002766,Smartphone,PERSON-001387,Android,2023-11-22,2023-11-22,true
DEVICE-002767,Tablet,PERSON-001152,iOS,2023-11-22,2023-11-22,true
DEVICE-002768,Smartphone,PERSON-002009,Android,2023-11-22,2023-11-22,true
DEVICE-002769,Feature Phone,PERSON-000506,Android,2023-07-21,2023-07-21,true
DEVICE-002770,Feature Phone,PERSON-000092,Android,2023-07-21,2023-07-21,true
DEVICE-002771,Tablet,PERSON-000092,iOS,2023-07-21,2023-07-21,true
DEVICE-002772,Feature Phone,PERSON-001135,Android,2023-07-21,2023-07-21,true
DEVICE-002773,Smartphone,PERSON-000597,iOS,2023-07-21,2023-07-21,true
DEVICE-002774,Feature Phone,PERSON-000927,iOS,2023-07-21,2023-07-21,true
DEVICE-002775,Feature Phone,PERSON-000207,Android,2023-07-21,2023-07-21,true
DEVICE-002776,Smartphone,PERSON-000207,iOS,2023-07-21,2023-07-21,true
DEVICE-002777,Smartphone,PERSON-002457,iOS,2023-07-21,2023-07-21,true
DEVICE-002778,Tablet,PERSON-001315,Android,2023-04-04,2023-04-04,true
DEVICE-002779,Tablet,PERSON-000230,Android,2023-04-04,2023-04-04,true
DEVICE-002780,Smartphone,PERSON-002715,iOS,2023-04-04,2023-04-04,true
DEVICE-002781,Feature Phone,PERSON-002408,Android,2023-04-04,2023-04-04,true
DEVICE-002782,Feature Phone,PERSON-001334,Android,2023-11-12,2023-11-12,true
DEVICE-002783,Tablet,PERSON-000943,iOS,2023-11-12,2023-11-12,true
DEVICE-002784,Smartphone,PERSON-002846,Android,2023-11-12,2023-11-12,true
DEVICE-002785,Smartphone,PERSON-002408,iOS,2023-11-12,2023-11-12,true
DEVICE-002786,Tablet,PERSON-000207,Android,2023-11-12,2023-11-12,true
DEVICE-002787,Smartphone,PERSON-002304,iOS,2023-11-12,2023-11-12,true
DEVICE-002788,Tablet,PERSON-002393,Android,2023-11-12,2023-11-12,true
DEVICE-002789,Feature Phone,PERSON-002393,iOS,2023-11-12,2023-11-12,true
DEVICE-002790,Smartphone,PERSON-001847,iOS,2023-11-12,2023-11-12,true
DEVICE-002791,Smartphone,PERSON-002558,iOS,2023-07-25,2023-07-25,true
DEVICE-002792,Feature Phone,PERSON-000580,Android,2023-07-25,2023-07-25,true
DEVICE-002793,Feature Phone,PERSON-001890,Android,2023-07-25,2023-07-25,true
DEVICE-002794,Tablet,PERSON-002164,Android,2023-07-25,2023-07-25,true
DEVICE-002795,Tablet,PERSON-002164,Android,2023-07-25,2023-07-25,true
DEVICE-002796,Tablet,PERSON-002004,Android,2023-07-25,2023-07-25,true
DEVICE-002797,Smartphone,PERSON-002499,iOS,2023-07-25,2023-07-25,true
DEVICE-002798,Smartphone,PERSON-001311,iOS,2023-07-25,2023-07-25,true
DEVICE-002799,Feature Phone,PERSON-001861,iOS,2023-08-09,2023-08-09,true
DEVICE-002800,Smartphone,PERSON-002574,Android,2023-08-09,2023-08-09,true
DEVICE-002801,Feature Phone,PERSON-002574,iOS,2023-08-09,2023-08-09,true
DEVICE-002802,Smartphone,PERSON-000274,iOS,2023-08-09,2023-08-09,true
DEVICE-002803,Tablet,PERSON-000063,iOS,2023-08-09,2023-08-09,true
DEVICE-002804,Smartphone,PERSON-000863,iOS,2023-08-09,2023-08-09,true
DEVICE-002805,Feature Phone,PERSON-002757,Android,2023-08-09,2023-08-09,true
DEVICE-002806,Tablet,PERSON-002757,Android,2023-08-09,2023-08-09,true
DEVICE-002807,Smartphone,PERSON-001589,Android,2023-08-09,2023-08-09,true
DEVICE-002808,Tablet,PERSON-001664,Android,2023-10-30,2023-10-30,true
DEVICE-002809,Smartphone,PERSON-001664,iOS,2023-10-30,2023-10-30,true
DEVICE-002810,Smartphone,PERSON-001343,iOS,2023-10-30,2023-10-30,true
DEVICE-002811,Smartphone,PERSON-001343,iOS,2023-10-30,2023-10-30,true
DEVICE-002812,Feature Phone,PERSON-000576,Android,2023-10-30,2023-10-30,true
DEVICE-002813,Tablet,PERSON-001315,Android,2023-10-30,2023-10-30,true
DEVICE-002814,Feature Phone,PERSON-002757,Android,2023-10-30,2023-10-30,true
DEVICE-002815,Tablet,PERSON-000904,iOS,2023-10-30,2023-10-30,true
DEVICE-002816,Tablet,PERSON-000106,Android,2023-10-30,2023-10-30,true
DEVICE-002817,Smartphone,PERSON-002715,Android,2023-10-30,2023-10-30,true
DEVICE-002818,Tablet,PERSON-001558,iOS,2023-12-06,2023-12-06,true
DEVICE-002819,Feature Phone,PERSON-001558,iOS,2023-12-06,2023-12-06,true
DEVICE-002820,Smartphone,PERSON-002821,Android,2023-12-06,2023-12-06,true
DEVICE-002821,Smartphone,PERSON-000180,iOS,2023-12-06,2023-12-06,true
DEVICE-002822,Tablet,PERSON-001610,iOS,2023-12-06,2023-12-06,true
DEVICE-002823,Smartphone,PERSON-001262,Android,2023-12-06,2023-12-06,true
DEVICE-002824,Tablet,PERSON-001262,Android,2023-12-06,2023-12-06,true
DEVICE-002825,Smartphone,PERSON-002060,Android,2023-12-06,2023-12-06,true
DEVICE-002826,Tablet,PERSON-002060,Android,2023-12-06,2023-12-06,true
DEVICE-002827,Tablet,PERSON-000267,Android,2023-12-06,2023-12-06,true
DEVICE-002828,Tablet,PERSON-002900,iOS,2023-12-06,2023-12-06,true
DEVICE-002829,Feature Phone,PERSON-002900,iOS,2023-12-06,2023-12-06,true
DEVICE-002830,Feature Phone,PERSON-001757,Android,2023-12-06,2023-12-06,true
DEVICE-002831,Smartphone,PERSON-002873,Android,2023-11-28,2023-11-28,true
DEVICE-002832,Tablet,PERSON-000120,Android,2023-11-28,2023-11-28,true
DEVICE-002833,Tablet,PERSON-000850,iOS,2023-11-28,2023-11-28,true
DEVICE-002834,Feature Phone,PERSON-000921,Android,2023-11-28,2023-11-28,true
DEVICE-002835,Tablet,PERSON-000863,Android,2023-11-28,2023-11-28,true
DEVICE-002836,Feature Phone,PERSON-001992,iOS,2023-11-28,2023-11-28,true
DEVICE-002837,Feature Phone,PERSON-002745,iOS,2023-11-28,2023-11-28,true
DEVICE-002838,Smartphone,PERSON-000357,Android,2023-11-28,2023-11-28,true
DEVICE-002839,Tablet,PERSON-001205,Android,2023-11-28,2023-11-28,true
DEVICE-002840,Feature Phone,PERSON-001205,Android,2023-11-28,2023-11-28,true
DEVICE-002841,Feature Phone,PERSON-002901,Android,2023-09-28,2023-09-28,true
DEVICE-002842,Feature Phone,PERSON-000683,Android,2023-09-28,2023-09-28,true
DEVICE-002843,Tablet,PERSON-002947,Android,2023-09-28,2023-09-28,true
DEVICE-002844,Smartphone,PERSON-002788,iOS,2023-09-28,2023-09-28,true
DEVICE-002845,Feature Phone,PERSON-000072,iOS,2023-09-28,2023-09-28,true
DEVICE-002846,Feature Phone,PERSON-000488,iOS,2023-09-28,2023-09-28,true
DEVICE-002847,Tablet,PERSON-000488,Android,2023-09-28,2023-09-28,true
DEVICE-002848,Tablet,PERSON-001311,Android,2023-09-28,2023-09-28,true
DEVICE-002849,Smartphone,PERSON-001311,Android,2023-09-28,2023-09-28,true
DEVICE-002850,Tablet,PERSON-001425,Android,2023-09-19,2023-09-19,true
DEVICE-002851,Smartphone,PERSON-000822,Android,2023-09-19,2023-09-19,true
DEVICE-002852,Tablet,PERSON-000822,Android,2023-09-19,2023-09-19,true
DEVICE-002853,Smartphone,PERSON-002986,Android,2023-09-19,2023-09-19,true
DEVICE-002854,Smartphone,PERSON-002986,Android,2023-09-19,2023-09-19,true
DEVICE-002855,Tablet,PERSON-002759,iOS,2023-09-19,2023-09-19,true
DEVICE-002856,Feature Phone,PERSON-001071,iOS,2023-09-19,2023-09-19,true
DEVICE-002857,Smartphone,PERSON-001071,iOS,2023-09-19,2023-09-19,true
DEVICE-002858,Tablet,PERSON-000613,Android,2023-09-19,2023-09-19,true
DEVICE-002859,Smartphone,PERSON-002068,Android,2023-09-19,2023-09-19,true
DEVICE-002860,Feature Phone,PERSON-001578,iOS,2023-09-19,2023-09-19,true
DEVICE-002861,Smartphone,PERSON-002770,Android,2023-09-19,2023-09-19,true
DEVICE-002862,Smartphone,PERSON-002770,Android,2023-09-19,2023-09-19,true
DEVICE-002863,Tablet,PERSON-000081,iOS,2023-08-15,2023-08-15,true
DEVICE-002864,Smartphone,PERSON-001259,Android,2023-08-15,2023-08-15,true
DEVICE-002865,Tablet,PERSON-000850,Android,2023-08-15,2023-08-15,true
DEVICE-002866,Tablet,PERSON-001861,iOS,2023-08-15,2023-08-15,true
DEVICE-002867,Feature Phone,PERSON-002574,iOS,2023-08-15,2023-08-15,true
DEVICE-002868,Smartphone,PERSON-000863,Android,2023-08-15,2023-08-15,true
DEVICE-002869,Feature Phone,PERSON-000063,iOS,2023-08-15,2023-08-15,true
DEVICE-002870,Tablet,PERSON-001589,iOS,2023-08-15,2023-08-15,true
DEVICE-002871,Tablet,PERSON-001327,Android,2023-08-15,2023-08-15,true
DEVICE-002872,Tablet,PERSON-001474,Android,2023-02-21,2023-02-21,true
DEVICE-002873,Tablet,PERSON-001474,Android,2023-02-21,2023-02-21,true
DEVICE-002874,Smartphone,PERSON-001558,iOS,2023-02-21,2023-02-21,true
DEVICE-002875,Feature Phone,PERSON-001127,iOS,2023-02-21,2023-02-21,true
DEVICE-002876,Feature Phone,PERSON-000792,iOS,2023-02-21,2023-02-21,true
DEVICE-002877,Feature Phone,PERSON-000492,iOS,2023-12-02,2023-12-02,true
DEVICE-002878,Feature Phone,PERSON-000295,Android,2023-12-02,2023-12-02,true
DEVICE-002879,Tablet,PERSON-000295,Android,2023-12-02,2023-12-02,true
DEVICE-002880,Tablet,PERSON-000342,iOS,2023-12-02,2023-12-02,true
DEVICE-002881,Tablet,PERSON-000886,iOS,2023-12-02,2023-12-02,true
DEVICE-002882,Feature Phone,PERSON-000144,iOS,2023-12-02,2023-12-02,true
DEVICE-002883,Smartphone,PERSON-002122,Android,2023-12-02,2023-12-02,true
DEVICE-002884,Smartphone,PERSON-000842,Android,2023-04-16,2023-04-16,true
DEVICE-002885,Feature Phone,PERSON-002845,iOS,2023-04-16,2023-04-16,true
DEVICE-002886,Tablet,PERSON-002845,Android,2023-04-16,2023-04-16,true
DEVICE-002887,Tablet,PERSON-001769,Android,2023-04-16,2023-04-16,true
DEVICE-002888,Tablet,PERSON-002788,iOS,2023-04-16,2023-04-16,true
DEVICE-002889,Feature Phone,PERSON-002788,iOS,2023-04-16,2023-04-16,true
DEVICE-002890,Tablet,PERSON-002684,iOS,2023-04-16,2023-04-16,true
DEVICE-002891,Smartphone,PERSON-000763,iOS,2023-04-16,2023-04-16,true
DEVICE-002892,Feature Phone,PERSON-000763,Android,2023-04-16,2023-04-16,true
DEVICE-002893,Tablet,PERSON-002444,Android,2023-04-16,2023-04-16,true
DEVICE-002894,Feature Phone,PERSON-000081,Android,2023-11-08,2023-11-08,true
DEVICE-002895,Feature Phone,PERSON-001259,iOS,2023-11-08,2023-11-08,true
DEVICE-002896,Feature Phone,PERSON-000850,iOS,2023-11-08,2023-11-08,true
DEVICE-002897,Smartphone,PERSON-001861,iOS,2023-11-08,2023-11-08,true
DEVICE-002898,Feature Phone,PERSON-000063,Android,2023-11-08,2023-11-08,true
DEVICE-002899,Feature Phone,PERSON-000863,iOS,2023-11-08,2023-11-08,true
DEVICE-002900,Smartphone,PERSON-002757,iOS,2023-11-08,2023-11-08,true
DEVICE-002901,Smartphone,PERSON-001589,iOS,2023-11-08,2023-11-08,true
DEVICE-002902,Smartphone,PERSON-000682,Android,2023-04-23,2023-04-23,true
DEVICE-002903,Smartphone,PERSON-002737,Android,2023-04-23,2023-04-23,true
DEVICE-002904,Smartphone,PERSON-000473,Android,2023-04-23,2023-04-23,true
DEVICE-002905,Feature Phone,PERSON-000042,Android,2023-04-23,2023-04-23,true
DEVICE-002906,Feature Phone,PERSON-000042,Android,2023-04-23,2023-04-23,true
DEVICE-002907,Smartphone,PERSON-001885,Android,2023-04-23,2023-04-23,true
DEVICE-002908,Tablet,PERSON-001885,iOS,2023-04-23,2023-04-23,true
DEVICE-002909,Smartphone,PERSON-002068,iOS,2023-04-23,2023-04-23,true
DEVICE-002910,Tablet,PERSON-000032,Android,2023-04-23,2023-04-23,true
DEVICE-002911,Feature Phone,PERSON-002986,iOS,2023-03-04,2023-03-04,true
DEVICE-002912,Smartphone,PERSON-002759,iOS,2023-03-04,2023-03-04,true
DEVICE-002913,Feature Phone,PERSON-002759,iOS,2023-03-04,2023-03-04,true
DEVICE-002914,Feature Phone,PERSON-001071,Android,2023-03-04,2023-03-04,true
DEVICE-002915,Tablet,PERSON-000613,Android,2023-03-04,2023-03-04,true
DEVICE-002916,Smartphone,PERSON-002068,iOS,2023-03-04,2023-03-04,true
DEVICE-002917,Tablet,PERSON-000789,Android,2023-03-04,2023-03-04,true
DEVICE-002918,Smartphone,PERSON-000789,Android,2023-03-04,2023-03-04,true
DEVICE-002919,Feature Phone,PERSON-000233,Android,2023-03-10,2023-03-10,true
DEVICE-002920,Tablet,PERSON-001478,Android,2023-03-10,2023-03-10,true
DEVICE-002921,Feature Phone,PERSON-001478,Android,2023-03-10,2023-03-10,true
DEVICE-002922,Feature Phone,PERSON-000886,Android,2023-03-10,2023-03-10,true
DEVICE-002923,Smartphone,PERSON-000886,Android,2023-03-10,2023-03-10,true
DEVICE-002924,Feature Phone,PERSON-001059,Android,2023-03-10,2023-03-10,true
DEVICE-002925,Tablet,PERSON-001059,Android,2023-03-10,2023-03-10,true
DEVICE-002926,Feature Phone,PERSON-000920,iOS,2023-03-10,2023-03-10,true
DEVICE-002927,Smartphone,PERSON-002757,iOS,2023-03-10,2023-03-10,true
DEVICE-002928,Feature Phone,PERSON-002757,iOS,2023-03-10,2023-03-10,true
DEVICE-002929,Tablet,PERSON-000144,Android,2023-03-10,2023-03-10,true
DEVICE-002930,Tablet,PERSON-000144,iOS,2023-03-10,2023-03-10,true
DEVICE-002931,Feature Phone,PERSON-000302,iOS,2023-03-10,2023-03-10,true
DEVICE-002932,Smartphone,PERSON-002082,Android,2023-03-10,2023-03-10,true
DEVICE-002933,Smartphone,PERSON-002082,Android,2023-03-10,2023-03-10,true
DEVICE-002934,Tablet,PERSON-001830,Android,2023-03-10,2023-03-10,true
DEVICE-002935,Smartphone,PERSON-002517,Android,2023-04-13,2023-04-13,true
DEVICE-002936,Feature Phone,PERSON-002020,iOS,2023-04-13,2023-04-13,true
DEVICE-002937,Feature Phone,PERSON-002873,iOS,2023-04-13,2023-04-13,true
DEVICE-002938,Smartphone,PERSON-002873,Android,2023-04-13,2023-04-13,true
DEVICE-002939,Feature Phone,PERSON-001540,Android,2023-04-13,2023-04-13,true
DEVICE-002940,Tablet,PERSON-000863,Android,2023-04-13,2023-04-13,true
DEVICE-002941,Smartphone,PERSON-000863,Android,2023-04-13,2023-04-13,true
DEVICE-002942,Feature Phone,PERSON-000083,Android,2023-04-13,2023-04-13,true
DEVICE-002943,Smartphone,PERSON-000083,iOS,2023-04-13,2023-04-13,true
DEVICE-002944,Feature Phone,PERSON-001992,Android,2023-04-13,2023-04-13,true
DEVICE-002945,Feature Phone,PERSON-002745,iOS,2023-04-13,2023-04-13,true
DEVICE-002946,Smartphone,PERSON-002745,Android,2023-04-13,2023-04-13,true
DEVICE-002947,Tablet,PERSON-000438,iOS,2023-01-14,2023-01-14,true
DEVICE-002948,Tablet,PERSON-000604,iOS,2023-01-14,2023-01-14,true
DEVICE-002949,Feature Phone,PERSON-002481,iOS,2023-01-14,2023-01-14,true
DEVICE-002950,Tablet,PERSON-000057,iOS,2023-01-14,2023-01-14,true
DEVICE-002951,Smartphone,PERSON-001258,iOS,2023-01-14,2023-01-14,true
DEVICE-002952,Feature Phone,PERSON-000634,Android,2023-01-14,2023-01-14,true
DEVICE-002953,Smartphone,PERSON-001664,Android,2023-11-14,2023-11-14,true
DEVICE-002954,Tablet,PERSON-002675,Android,2023-11-14,2023-11-14,true
DEVICE-002955,Smartphone,PERSON-002675,iOS,2023-11-14,2023-11-14,true
DEVICE-002956,Feature Phone,PERSON-002998,Android,2023-11-14,2023-11-14,true
DEVICE-002957,Feature Phone,PERSON-000193,Android,2023-11-14,2023-11-14,true
DEVICE-002958,Tablet,PERSON-002835,iOS,2023-11-14,2023-11-14,true
DEVICE-002959,Smartphone,PERSON-000576,iOS,2023-11-14,2023-11-14,true
DEVICE-002960,Smartphone,PERSON-002757,iOS,2023-11-14,2023-11-14,true
DEVICE-002961,Feature Phone,PERSON-000904,Android,2023-11-14,2023-11-14,true
DEVICE-002962,Feature Phone,PERSON-000584,Android,2023-11-14,2023-11-14,true
DEVICE-002963,Feature Phone,PERSON-000697,iOS,2023-11-14,2023-11-14,true
DEVICE-002964,Tablet,PERSON-000146,iOS,2023-02-15,2023-02-15,true
DEVICE-002965,Smartphone,PERSON-001210,Android,2023-02-15,2023-02-15,true
DEVICE-002966,Tablet,PERSON-001667,iOS,2023-02-15,2023-02-15,true
DEVICE-002967,Smartphone,PERSON-001558,iOS,2023-02-15,2023-02-15,true
DEVICE-002968,Tablet,PERSON-001558,iOS,2023-02-15,2023-02-15,true
DEVICE-002969,Smartphone,PERSON-000351,iOS,2023-02-15,2023-02-15,true
DEVICE-002970,Tablet,PERSON-002750,iOS,2023-02-15,2023-02-15,true
DEVICE-002971,Feature Phone,PERSON-001041,iOS,2023-02-15,2023-02-15,true
DEVICE-002972,Tablet,PERSON-001041,iOS,2023-02-15,2023-02-15,true
DEVICE-002973,Tablet,PERSON-001589,Android,2023-02-15,2023-02-15,true
DEVICE-002974,Smartphone,PERSON-001670,Android,2023-02-15,2023-02-15,true
DEVICE-002975,Smartphone,PERSON-002689,Android,2023-02-15,2023-02-15,true
DEVICE-002976,Smartphone,PERSON-001674,Android,2023-07-29,2023-07-29,true
DEVICE-002977,Tablet,PERSON-001674,iOS,2023-07-29,2023-07-29,true
DEVICE-002978,Smartphone,PERSON-001807,Android,2023-07-29,2023-07-29,true
DEVICE-002979,Feature Phone,PERSON-000470,iOS,2023-07-29,2023-07-29,true
DEVICE-002980,Smartphone,PERSON-000430,Android,2023-07-29,2023-07-29,true
DEVICE-002981,Feature Phone,PERSON-000430,iOS,2023-07-29,2023-07-29,true
DEVICE-002982,Smartphone,PERSON-001212,Android,2023-07-29,2023-07-29,true
DEVICE-002983,Smartphone,PERSON-000682,Android,2023-03-01,2023-03-01,true
DEVICE-002984,Tablet,PERSON-002068,Android,2023-03-01,2023-03-01,true
DEVICE-002985,Smartphone,PERSON-000165,Android,2023-03-01,2023-03-01,true
DEVICE-002986,Tablet,PERSON-001481,Android,2023-03-01,2023-03-01,true
DEVICE-002987,Smartphone,PERSON-000275,iOS,2023-03-01,2023-03-01,true
DEVICE-002988,Smartphone,PERSON-000032,iOS,2023-03-01,2023-03-01,true
DEVICE-002989,Tablet,PERSON-002160,Android,2023-03-01,2023-03-01,true
DEVICE-002990,Smartphone,PERSON-000479,iOS,2023-08-15,2023-08-15,true
DEVICE-002991,Smartphone,PERSON-000479,Android,2023-08-15,2023-08-15,true
DEVICE-002992,Smartphone,PERSON-000295,Android,2023-08-15,2023-08-15,true
DEVICE-002993,Smartphone,PERSON-001066,Android,2023-08-15,2023-08-15,true
DEVICE-002994,Feature Phone,PERSON-001803,iOS,2023-08-15,2023-08-15,true
DEVICE-002995,Feature Phone,PERSON-001803,Android,2023-08-15,2023-08-15,true
DEVICE-002996,Tablet,PERSON-000569,iOS,2023-08-15,2023-08-15,true
DEVICE-002997,Smartphone,PERSON-002197,iOS,2023-08-15,2023-08-15,true
DEVICE-002998,Tablet,PERSON-000484,iOS,2023-08-15,2023-08-15,true
DEVICE-002999,Feature Phone,PERSON-000823,Android,2023-08-15,2023-08-15,true
DEVICE-003000,Feature Phone,PERSON-000366,Android,2023-03-17,2023-03-17,true
DEVICE-003001,Tablet,PERSON-000540,Android,2023-03-17,2023-03-17,true
DEVICE-003002,Smartphone,PERSON-001115,iOS,2023-03-17,2023-03-17,true
DEVICE-003003,Feature Phone,PERSON-001610,iOS,2023-03-17,2023-03-17,true
DEVICE-003004,Smartphone,PERSON-000792,iOS,2023-03-17,2023-03-17,true
DEVICE-003005,Feature Phone,PERSON-002900,Android,2023-03-17,2023-03-17,true
DEVICE-003006,Feature Phone,PERSON-002900,Android,2023-03-17,2023-03-17,true
DEVICE-003007,Tablet,PERSON-000440,iOS,2023-03-17,2023-03-17,true
DEVICE-003008,Tablet,PERSON-000440,iOS,2023-03-17,2023-03-17,true
DEVICE-003009,Smartphone,PERSON-000081,iOS,2023-01-11,2023-01-11,true
DEVICE-003010,Feature Phone,PERSON-001259,iOS,2023-01-11,2023-01-11,true
DEVICE-003011,Tablet,PERSON-000850,iOS,2023-01-11,2023-01-11,true
DEVICE-003012,Feature Phone,PERSON-001861,iOS,2023-01-11,2023-01-11,true
DEVICE-003013,Tablet,PERSON-002574,Android,2023-01-11,2023-01-11,true
DEVICE-003014,Feature Phone,PERSON-000407,iOS,2023-01-11,2023-01-11,true
DEVICE-003015,Tablet,PERSON-000063,iOS,2023-01-11,2023-01-11,true
DEVICE-003016,Feature Phone,PERSON-000863,iOS,2023-01-11,2023-01-11,true
DEVICE-003017,Tablet,PERSON-002757,iOS,2023-01-11,2023-01-11,true
DEVICE-003018,Smartphone,PERSON-001589,Android,2023-01-11,2023-01-11,true
DEVICE-003019,Feature Phone,PERSON-001474,Android,2023-11-04,2023-11-04,true
DEVICE-003020,Smartphone,PERSON-001474,iOS,2023-11-04,2023-11-04,true
DEVICE-003021,Smartphone,PERSON-001115,iOS,2023-11-04,2023-11-04,true
DEVICE-003022,Smartphone,PERSON-001262,Android,2023-11-04,2023-11-04,true
DEVICE-003023,Tablet,PERSON-001610,iOS,2023-11-04,2023-11-04,true
DEVICE-003024,Smartphone,PERSON-000440,Android,2023-11-04,2023-11-04,true
DEVICE-003025,Tablet,PERSON-000792,Android,2023-11-04,2023-11-04,true
DEVICE-003026,Tablet,PERSON-002060,Android,2023-11-04,2023-11-04,true
DEVICE-003027,Smartphone,PERSON-002618,iOS,2023-11-04,2023-11-04,true
