evidence_id,case_id,evidence_type,source,collected_at,location_id,related_person_id,related_vehicle_id,related_device_id,description,reliability,integrity_sha256,synthetic_flag
EVID-000388,CASE-000054,FINANCIAL,Synthetic Source,2023-12-04T03:30:00,LOC-000155,PERSON-000635,VEH-000281,DEVICE-000347,Synthetic evidence record,0.83,000405b4dad666fec648c52c79e2c37b0688185ed94645d47202d36b7e16bb8d,true
EVID-000389,CASE-000054,DOCUMENT,Synthetic Source,2023-12-04T03:30:00,LOC-000155,PERSON-001664,VEH-000277,DEVICE-000487,Synthetic evidence record,0.85,e9d32b6fb657bb6dbb0c7495a3484c1143fe5ca6bdecf4c69aadd37e2a5f8345,true
EVID-000390,CASE-000054,DOCUMENT,Synthetic Source,2023-12-04T03:30:00,LOC-000157,PERSON-000697,VEH-000158,DEVICE-000519,Synthetic evidence record,0.95,c2fa2a054441a8dc666ed3e3720c290c04570dcee6b0589e7727d697d9f766d4,true
EVID-000391,CASE-000055,DIGITAL,Synthetic Source,2023-01-22T05:52:00,LOC-000159,PERSON-001992,VEH-000286,DEVICE-000528,Synthetic evidence record,0.6,32c7b63625bad63030988885849ce95cea5202713bc2b0b095c9719c85b6b9f2,true
EVID-000392,CASE-000055,DOCUMENT,Synthetic Source,2023-01-22T05:52:00,LOC-000159,PERSON-001965,VEH-000285,DEVICE-000527,Synthetic evidence record,0.71,6568ba62eea6be612ce69e12beaa3ad98e1f1c8f52c73b09824112aefb2e0103,true
EVID-000393,CASE-000055,SURVEILLANCE,Synthetic Source,2023-01-22T05:52:00,LOC-000159,PERSON-001992,VEH-000286,DEVICE-000528,Synthetic evidence record,0.76,2d64e72ccadb478787041eeb2d424387a4316ffaf14a7f45b6dbd11ffba98faa,true
EVID-000394,CASE-000055,CCTV,Synthetic Source,2023-01-22T05:52:00,LOC-000159,PERSON-001543,VEH-000079,DEVICE-000530,Synthetic evidence record,0.82,03ed8ca015df0ec74c077a63e8c2207a5408a6b0052deb9b875de9f962dce13b,true
EVID-000395,CASE-000055,PHONE,Synthetic Source,2023-01-22T05:52:00,LOC-000159,PERSON-000921,VEH-000284,DEVICE-000230,Synthetic evidence record,0.65,7071ce18c3821964c4ee4dfd512d177d850c49d045a0610ec2c5b5ccd0b62f89,true
EVID-000396,CASE-000056,PHYSICAL,Synthetic Source,2023-10-13T21:17:00,LOC-000162,PERSON-000792,VEH-000054,DEVICE-000539,Synthetic evidence record,0.72,5787a26a1a0b790a4efea69cdba92485e69355ae9af1ed13fada2d057cc5220d,true
EVID-000397,CASE-000056,DIGITAL,Synthetic Source,2023-10-13T21:17:00,LOC-000160,PERSON-000943,VEH-000091,DEVICE-000147,Synthetic evidence record,0.78,725e2c00842e5a1606ab24bfe08fc1bba34b364ab6c9fe791e53fc2225d63da8,true
EVID-000398,CASE-000056,PHONE,Synthetic Source,2023-10-13T21:17:00,LOC-000161,PERSON-000792,VEH-000148,DEVICE-000261,Synthetic evidence record,0.83,1d0d1e5b9869bec126ba57e35838341bd36312ecb876ce13af44916281c390b2,true
EVID-000399,CASE-000056,SURVEILLANCE,Synthetic Source,2023-10-13T21:17:00,LOC-000160,PERSON-000374,VEH-000292,DEVICE-000540,Synthetic evidence record,0.73,59e397227a873ee3c089c6eceffaf0093acf9874d0f89bf8d515e297f81d8bbc,true
EVID-000400,CASE-000056,DOCUMENT,Synthetic Source,2023-10-13T21:17:00,LOC-000160,PERSON-000499,VEH-000083,DEVICE-000146,Synthetic evidence record,0.6,be809e155035fe6c28d90ba00cbd2c91a07e922b6ccb0a64f0a0e5490c9f6d24,true
EVID-000401,CASE-000057,DIGITAL,Synthetic Source,2023-01-27T10:58:00,LOC-000163,PERSON-000948,VEH-000208,DEVICE-000282,Synthetic evidence record,0.62,39b88d6a26b651fdcf65ff0db393c9473b10850444342f068e6c76cf5d36ca7a,true
EVID-000402,CASE-000057,FINANCIAL,Synthetic Source,2023-01-27T10:58:00,LOC-000164,PERSON-000904,VEH-000250,DEVICE-000358,Synthetic evidence record,0.69,16078441538caf3fffc3001949395651c2cf869ecbedd11306247dc22a58abee,true
EVID-000403,CASE-000057,DIGITAL,Synthetic Source,2023-01-27T10:58:00,LOC-000163,PERSON-000948,VEH-000208,DEVICE-000281,Synthetic evidence record,0.61,8c1f864b6b0f40cf4957282101c3f0d7bb234fb58a23f158130038d98849ba5d,true
EVID-000404,CASE-000057,SURVEILLANCE,Synthetic Source,2023-01-27T10:58:00,LOC-000163,PERSON-002715,VEH-000298,DEVICE-000289,Synthetic evidence record,0.77,5524effc853847f27a729a13d20a9bab14d10bdc7b236777b26d2dcc2678ba70,true
EVID-000405,CASE-000057,SURVEILLANCE,Synthetic Source,2023-01-27T10:58:00,LOC-000164,PERSON-000904,VEH-000250,DEVICE-000469,Synthetic evidence record,0.76,dcde85b4452b25953cf5d360e774e7981e8d3d81b93ca93fd2edf35fc50adeb5,true
EVID-000406,CASE-000057,CCTV,Synthetic Source,2023-01-27T10:58:00,LOC-000164,PERSON-000697,VEH-000195,DEVICE-000549,Synthetic evidence record,0.9,48aa903c7971f21303a1b3158c6825097317c8253129e9a06ab999a63f8695b0,true
EVID-000407,CASE-000058,FINANCIAL,Synthetic Source,2023-06-30T15:51:00,LOC-000166,PERSON-001337,,DEVICE-000562,Synthetic evidence record,0.7,da25803a626d058c47ee6474a7595903cfe9d1df335a12e139bd21945fe502ce,true
EVID-000408,CASE-000058,FINANCIAL,Synthetic Source,2023-06-30T15:51:00,LOC-000167,PERSON-000920,VEH-000028,DEVICE-000557,Synthetic evidence record,0.72,25c157eb1d34cbd751df8cb8c9f3611837c36328329c99902423879d681e56c3,true
EVID-000409,CASE-000058,DIGITAL,Synthetic Source,2023-06-30T15:51:00,LOC-000167,PERSON-000979,,DEVICE-000556,Synthetic evidence record,0.87,4d429857091ea5a5cdd18834b9c3756d9788e30debe64b1b98989ef7b4e86213,true
EVID-000410,CASE-000058,CCTV,Synthetic Source,2023-06-30T15:51:00,LOC-000165,PERSON-000062,VEH-000117,DEVICE-000552,Synthetic evidence record,0.94,914ed05fb9b6c70c54056bc5445e7c6109ca0f138bf73321b829ec9e695a46f4,true
EVID-000411,CASE-000058,CCTV,Synthetic Source,2023-06-30T15:51:00,LOC-000167,PERSON-002872,VEH-000301,DEVICE-000555,Synthetic evidence record,0.78,b55870807015cb1c468a5854a14f61cf9e2532ad3b7ea1f228b361174aff1389,true
EVID-000412,CASE-000058,FINANCIAL,Synthetic Source,2023-06-30T15:51:00,LOC-000166,PERSON-001326,VEH-000180,DEVICE-000560,Synthetic evidence record,0.9,40e28073795106fc73aa83c12b1d9c3bccd1a32b1b1deb1e8661e06565439ff4,true
EVID-000413,CASE-000059,PHONE,Synthetic Source,2023-09-18T00:45:00,LOC-000168,PERSON-002077,VEH-000306,DEVICE-000565,Synthetic evidence record,0.69,f7ce2b65102dd93a0ac881ec6709adeefbb4de2772e0c445745b45ae0cdeee43,true
EVID-000414,CASE-000059,FINANCIAL,Synthetic Source,2023-09-18T00:45:00,LOC-000168,PERSON-002077,VEH-000306,DEVICE-000565,Synthetic evidence record,0.68,b4d27e346a7b1b458e146d1c0d3c592d2ea7bd26f72954d2ce2f9f4dfa591d41,true
EVID-000415,CASE-000059,DIGITAL,Synthetic Source,2023-09-18T00:45:00,LOC-000170,PERSON-000845,VEH-000114,DEVICE-000567,Synthetic evidence record,0.65,42e12dc951a4d06ad1e593003ad2934f22dad7e2beec2131f12975a7b6712e93,true
EVID-000416,CASE-000059,CCTV,Synthetic Source,2023-09-18T00:45:00,LOC-000169,PERSON-001301,VEH-000307,DEVICE-000569,Synthetic evidence record,0.71,4cb432b9e46bb69213d3657488f8111cf5d7f8af3608483af607121587bfcf58,true
EVID-000417,CASE-000059,DIGITAL,Synthetic Source,2023-09-18T00:45:00,LOC-000168,PERSON-001301,VEH-000307,DEVICE-000568,Synthetic evidence record,0.65,d4aeefcb925293f8df1687554dac9308a2172120c0e81cd1f3c13b37d76a04d0,true
EVID-000418,CASE-000059,DOCUMENT,Synthetic Source,2023-09-18T00:45:00,LOC-000169,PERSON-001301,VEH-000307,DEVICE-000568,Synthetic evidence record,0.92,1ce5ace8a5e4e3ad6e639a7a1257589784bdd1e807b9eadca3676edab7de919b,true
EVID-000419,CASE-000059,PHONE,Synthetic Source,2023-09-18T00:45:00,LOC-000168,PERSON-002150,VEH-000305,DEVICE-000564,Synthetic evidence record,0.96,b0e5a973a793ab3e454a2e42032f9f526d001b53798348a7e04e163d335d13ae,true
EVID-000420,CASE-000059,FINANCIAL,Synthetic Source,2023-09-18T00:45:00,LOC-000169,PERSON-002150,VEH-000305,DEVICE-000564,Synthetic evidence record,0.81,0cdfbda66d94b161e864566efd23032a6173956cb2999651656cd7798bcca894,true
EVID-000421,CASE-000060,PHONE,Synthetic Source,2023-03-01T04:30:00,LOC-000172,PERSON-000407,VEH-000308,DEVICE-000571,Synthetic evidence record,0.9,388f0bcef39574bbf6c47acb0625add3e8ec960435f8f72f303dc721e6bb9558,true
EVID-000422,CASE-000060,PHONE,Synthetic Source,2023-03-01T04:30:00,LOC-000172,PERSON-001758,VEH-000311,DEVICE-000576,Synthetic evidence record,0.65,179530724dfe02b0e261c633051e9f01c46ff6be805c5e645e527f7318729df0,true
EVID-000423,CASE-000060,FINANCIAL,Synthetic Source,2023-03-01T04:30:00,LOC-000173,PERSON-002105,,DEVICE-000578,Synthetic evidence record,0.76,6a619077842616bd16ed0fab5632101855bfe94092d7f0fcd7b2d9e30163eecb,true
EVID-000424,CASE-000060,DIGITAL,Synthetic Source,2023-03-01T04:30:00,LOC-000172,PERSON-001758,VEH-000311,DEVICE-000576,Synthetic evidence record,0.97,98fe37bac9115c82e3ff5c6fd70319c8f9c34996291c93a9b69ffdab6254ef2f,true
EVID-000425,CASE-000060,CCTV,Synthetic Source,2023-03-01T04:30:00,LOC-000172,PERSON-001758,VEH-000311,DEVICE-000576,Synthetic evidence record,0.69,2b7c5fa517667ce923c28662f7ce4df16d76c4cc0404ed73f9af95b7b6e8aa4d,true
EVID-000426,CASE-000060,PHONE,Synthetic Source,2023-03-01T04:30:00,LOC-000172,PERSON-002094,VEH-000310,DEVICE-000574,Synthetic evidence record,0.9,fb04acbb0a886ba992add9452a0a71f9b7db8fb9d5e3f26c52d1b0d6fbbf61ea,true
EVID-000427,CASE-000060,SURVEILLANCE,Synthetic Source,2023-03-01T04:30:00,LOC-000172,PERSON-002417,VEH-000309,DEVICE-000572,Synthetic evidence record,0.95,0290411061cfbb61420cb07e683c2262e3bb2c1f94f802a6fe51caaee86bc639,true
EVID-000428,CASE-000060,PHONE,Synthetic Source,2023-03-01T04:30:00,LOC-000173,PERSON-002417,VEH-000309,DEVICE-000572,Synthetic evidence record,0.88,27810578ce92c88faadb7c0a02dcd75bf434cfc2ff8fbad6cb422f23ea04226b,true
EVID-000429,CASE-000060,FINANCIAL,Synthetic Source,2023-03-01T04:30:00,LOC-000172,PERSON-000207,VEH-000312,DEVICE-000577,Synthetic evidence record,0.85,3f9102e2612a67f53c9d6bf9474a96d8a300afa3e53b1288ece230f317cb888c,true
EVID-000430,CASE-000061,PHONE,Synthetic Source,2023-09-28T08:19:00,LOC-000175,PERSON-001589,VEH-000003,DEVICE-000514,Synthetic evidence record,0.62,d26390890bce8a2a06dfd3b3fd9f5b192c3e345c34bd98dda9f45c5476328ac0,true
EVID-000431,CASE-000061,DIGITAL,Synthetic Source,2023-09-28T08:19:00,LOC-000177,PERSON-001667,VEH-000160,DEVICE-000291,Synthetic evidence record,0.72,4e3565d0effb2306d57d69d63edc474b49a3ad57e510c53895cc76d349796377,true
EVID-000432,CASE-000061,FINANCIAL,Synthetic Source,2023-09-28T08:19:00,LOC-000177,PERSON-001558,VEH-000124,DEVICE-000295,Synthetic evidence record,0.72,be5d70235e845e9e1ee4e75b68c462b8c19d94ac41ecf685321e29a317f086b0,true
EVID-000433,CASE-000061,DIGITAL,Synthetic Source,2023-09-28T08:19:00,LOC-000177,PERSON-001578,VEH-000007,DEVICE-000581,Synthetic evidence record,0.96,614caf30dee4f5b61d4a2428474dbfc216a7660b794fd08fc5dfe488dd69637d,true
EVID-000434,CASE-000061,DIGITAL,Synthetic Source,2023-09-28T08:19:00,LOC-000176,PERSON-001558,VEH-000314,DEVICE-000305,Synthetic evidence record,0.62,850fd4f87bc5b488d186263100cfe7a27c8243d2ba53edac21f0b502a27bc31e,true
EVID-000435,CASE-000061,DOCUMENT,Synthetic Source,2023-09-28T08:19:00,LOC-000174,PERSON-001589,VEH-000275,DEVICE-000515,Synthetic evidence record,0.92,c473c7783e628e4dd658fc481cc980cf4d156fbf745388f55f3e06db35b5c51f,true
EVID-000436,CASE-000061,SURVEILLANCE,Synthetic Source,2023-09-28T08:19:00,LOC-000175,PERSON-001558,VEH-000124,DEVICE-000199,Synthetic evidence record,0.82,b5d79ef04a0ce0fab334bb9c0e11c13f6d67b1fc42d938e44301ca7219ce3e68,true
EVID-000437,CASE-000061,FINANCIAL,Synthetic Source,2023-09-28T08:19:00,LOC-000174,PERSON-001210,VEH-000164,DEVICE-000302,Synthetic evidence record,0.91,5951bcd9d01fba86a85f0820b72e0eaa13fe980a475506d38d02f68089e5d214,true
EVID-000438,CASE-000062,FINANCIAL,Synthetic Source,2023-04-20T19:04:00,LOC-000181,PERSON-001965,VEH-000285,DEVICE-000527,Synthetic evidence record,0.64,329c117ceefb76008029d88167c326c1b74c40bd22b2ce62fb641c625829595a,true
EVID-000439,CASE-000062,DOCUMENT,Synthetic Source,2023-04-20T19:04:00,LOC-000178,PERSON-001965,VEH-000321,DEVICE-000593,Synthetic evidence record,0.95,b5bc5228910e6d0badc0211fd5bb0e2bfe091ae8d569945afc48b6a589408dfa,true
EVID-000440,CASE-000062,PHONE,Synthetic Source,2023-04-20T19:04:00,LOC-000178,PERSON-000863,VEH-000245,DEVICE-000459,Synthetic evidence record,0.77,6fc0b0484dcb16566e2d89b3d90ed13ef656bdf579223994ae84dbc743c6202d,true
EVID-000441,CASE-000062,FINANCIAL,Synthetic Source,2023-04-20T19:04:00,LOC-000179,PERSON-002279,VEH-000221,DEVICE-000591,Synthetic evidence record,0.77,9bb4d501f956722af4b55c41d48875f3a0eb3b6f959e1a0358ca00a6567e3a84,true
EVID-000442,CASE-000062,CCTV,Synthetic Source,2023-04-20T19:04:00,LOC-000178,PERSON-000357,VEH-000323,DEVICE-000533,Synthetic evidence record,0.98,e372f094ae21cc5f5f5722a040494965c8b53815bf41cd565f916092bd6685a2,true
EVID-000443,CASE-000062,SURVEILLANCE,Synthetic Source,2023-04-20T19:04:00,LOC-000179,PERSON-000357,VEH-000323,DEVICE-000185,Synthetic evidence record,0.69,02a1245d3ad9c1d1a55551eee01efff2922d8631681a8cd142b08d2787df23a8,true
EVID-000444,CASE-000063,SURVEILLANCE,Synthetic Source,2023-10-10T06:33:00,LOC-000182,PERSON-001425,VEH-000324,DEVICE-000599,Synthetic evidence record,0.94,f2ea85102ca899cbec319a4a40eebaec13a3c48bec87b8fdb5c39c94f9543bb9,true
EVID-000445,CASE-000063,CCTV,Synthetic Source,2023-10-10T06:33:00,LOC-000183,PERSON-002068,VEH-000049,DEVICE-000076,Synthetic evidence record,0.96,4f682a7c0f491b0a68d4a0983607d3183a498889aab4b201a4a457240474d8c7,true
EVID-000446,CASE-000063,CCTV,Synthetic Source,2023-10-10T06:33:00,LOC-000182,PERSON-002759,VEH-000327,DEVICE-000602,Synthetic evidence record,0.82,625c12826c88d7943a02e4f1faa87507e89c81672ea8a927baff6bec0da9f96b,true
EVID-000447,CASE-000063,DOCUMENT,Synthetic Source,2023-10-10T06:33:00,LOC-000183,PERSON-001071,VEH-000328,DEVICE-000603,Synthetic evidence record,0.62,cc70a7bac0635689c08b84bc7ff272a8fc60eb8102a0add79d05520a6f240b1c,true
EVID-000448,CASE-000063,PHONE,Synthetic Source,2023-10-10T06:33:00,LOC-000182,PERSON-001425,VEH-000324,DEVICE-000598,Synthetic evidence record,0.98,30ef4b442c22c8a3f87acc2b37e5c078b5225d0e9ac9b48c9a211eec4e2b7c41,true
EVID-000449,CASE-000063,SURVEILLANCE,Synthetic Source,2023-10-10T06:33:00,LOC-000182,PERSON-000613,VEH-000329,DEVICE-000606,Synthetic evidence record,0.85,5eb72e9e4006282b6f1a785fc97ad791b0af7b312d06007a7b58278304730f47,true
EVID-000450,CASE-000063,SURVEILLANCE,Synthetic Source,2023-10-10T06:33:00,LOC-000182,PERSON-002986,VEH-000326,DEVICE-000601,Synthetic evidence record,0.75,cefd20016be9c4aae815afc4383a3e7e9b274e7d9c014d1b54a56868bd058a2a,true
EVID-000451,CASE-000064,SURVEILLANCE,Synthetic Source,2023-03-13T16:10:00,LOC-000184,PERSON-000223,,DEVICE-000617,Synthetic evidence record,0.71,1ab5b3651a955dd073160ae9d455f8f295721b552e86dbc3b16ce2fd42d48d7a,true
EVID-000452,CASE-000064,PHONE,Synthetic Source,2023-03-13T16:10:00,LOC-000184,PERSON-001552,,DEVICE-000619,Synthetic evidence record,0.66,c329bb24762e24c0159be97c95ca075a06b3e612a7bc78f0f1d482fa5f8e183b,true
EVID-000453,CASE-000064,PHONE,Synthetic Source,2023-03-13T16:10:00,LOC-000184,PERSON-000223,,DEVICE-000617,Synthetic evidence record,0.92,2927d8a31556c427080bfe650ed16c6847366056dbb8f9aefa33416e4d2f55ef,true
EVID-000454,CASE-000064,DOCUMENT,Synthetic Source,2023-03-13T16:10:00,LOC-000185,PERSON-002758,,DEVICE-000612,Synthetic evidence record,0.62,240e07ca7bc5e80fdb31dc1cb48879e0375ee7669af01ff2a1bd150d327fdd31,true
EVID-000455,CASE-000064,PHYSICAL,Synthetic Source,2023-03-13T16:10:00,LOC-000184,PERSON-001131,VEH-000332,DEVICE-000611,Synthetic evidence record,0.8,503d12a81fc78adee343dc421f691053dc47865772c43ad313a27f78abdf5f67,true
EVID-000456,CASE-000064,DOCUMENT,Synthetic Source,2023-03-13T16:10:00,LOC-000186,PERSON-001131,VEH-000332,DEVICE-000611,Synthetic evidence record,0.94,45242409db636c3899b1db6cc7a77fbf1d8b34d7b1d01d02252a1213f7932b29,true
EVID-000457,CASE-000065,SURVEILLANCE,Synthetic Source,2023-11-14T17:07:00,LOC-000187,PERSON-001205,VEH-000338,DEVICE-000128,Synthetic evidence record,0.83,39351605715caa2627fb408587c93f627506dde823b70bb93798e8ce13795b30,true
EVID-000458,CASE-000065,SURVEILLANCE,Synthetic Source,2023-11-14T17:07:00,LOC-000187,PERSON-002999,VEH-000337,DEVICE-000041,Synthetic evidence record,0.88,056d4f5b593dcf2dca135a5295bc95457a54d26c0a6102f5b8fff0a62ccbdced,true
EVID-000459,CASE-000065,SURVEILLANCE,Synthetic Source,2023-11-14T17:07:00,LOC-000187,PERSON-002020,VEH-000282,DEVICE-000620,Synthetic evidence record,0.83,f2d81248ab0b362e77c0cbd6a600c163cd455fccb7adf89ed8aa9087358382e3,true
EVID-000460,CASE-000065,DIGITAL,Synthetic Source,2023-11-14T17:07:00,LOC-000187,PERSON-002517,VEH-000116,DEVICE-000622,Synthetic evidence record,0.69,03844ac9e6143157c715d0cd6ccdd26ef2d4a2d5cdf0a032e7193702b32add3e,true
EVID-000461,CASE-000065,PHONE,Synthetic Source,2023-11-14T17:07:00,LOC-000188,PERSON-002999,VEH-000337,DEVICE-000233,Synthetic evidence record,0.61,2843de6c1483d735a77ab6b4ec7af7ad64a477e7de9f3a5646e9e23ee81a4bbb,true
EVID-000462,CASE-000065,CCTV,Synthetic Source,2023-11-14T17:07:00,LOC-000187,PERSON-000921,VEH-000118,DEVICE-000184,Synthetic evidence record,0.89,2477cd35588cc4997e98e2b5697801a7fd48ab2d6a49cf7cecc93c3cc3346019,true
EVID-000463,CASE-000066,SURVEILLANCE,Synthetic Source,2023-08-23T23:48:00,LOC-000192,PERSON-000106,VEH-000251,DEVICE-000224,Synthetic evidence record,0.71,417d0b1f8192c89e6cc42734849ab714997473577bcda2873c237dd9121bf88b,true
EVID-000464,CASE-000066,FINANCIAL,Synthetic Source,2023-08-23T23:48:00,LOC-000191,PERSON-000948,VEH-000294,DEVICE-000379,Synthetic evidence record,0.92,4bd5772b4d3953608fb34365b675d44054ddbe5f9937dbeb505b7a38b10de31a,true
EVID-000465,CASE-000066,DOCUMENT,Synthetic Source,2023-08-23T23:48:00,LOC-000191,PERSON-001343,VEH-000261,DEVICE-000518,Synthetic evidence record,0.82,006504a90be57bb93b82e5aecb18236f93fca883b0b85d37b67c478e41ef5925,true
EVID-000466,CASE-000066,FINANCIAL,Synthetic Source,2023-08-23T23:48:00,LOC-000190,PERSON-000948,VEH-000192,DEVICE-000379,Synthetic evidence record,0.62,db484f09945f15913a8e9c67e57e7e53c854f17aafb9740c50c3dd8cfc4ed5ea,true
EVID-000467,CASE-000066,PHYSICAL,Synthetic Source,2023-08-23T23:48:00,LOC-000192,PERSON-002675,VEH-000247,DEVICE-000489,Synthetic evidence record,0.86,9c169f97857fc9baf75a5db5f3f2107b3f37a4cdb8db945e7e1448a0e1b4a102,true
EVID-000468,CASE-000066,SURVEILLANCE,Synthetic Source,2023-08-23T23:48:00,LOC-000189,PERSON-002998,VEH-000155,DEVICE-000390,Synthetic evidence record,0.86,1c47c93a3304bfd3b08909783cf820ed61ed17c7a058bf74764ac4216d8998ce,true
EVID-000469,CASE-000066,DIGITAL,Synthetic Source,2023-08-23T23:48:00,LOC-000189,PERSON-002675,VEH-000260,DEVICE-000388,Synthetic evidence record,0.81,e768e160c2f5f618ceabeef31c570970d4c0d10d52121543c00fac6ffa62d487,true
EVID-000470,CASE-000067,PHONE,Synthetic Source,2023-09-28T19:50:00,LOC-000194,PERSON-002675,VEH-000260,DEVICE-000489,Synthetic evidence record,0.69,12caf42f871c1e683d630a0aa1b5f95141d9919b6918e757ee7acf3ce5ae5188,true
EVID-000471,CASE-000067,CCTV,Synthetic Source,2023-09-28T19:50:00,LOC-000193,PERSON-000635,VEH-000281,DEVICE-000347,Synthetic evidence record,0.92,af427b19995d9aeba13cc9d26da598fbdaa2515b10d2a5df895ac18955a53662,true
EVID-000472,CASE-000067,CCTV,Synthetic Source,2023-09-28T19:50:00,LOC-000194,PERSON-002438,VEH-000186,DEVICE-000640,Synthetic evidence record,0.79,7932405c8ce2568f05bedf6aa12be0cf3a5ba5e54130e6816f1abfe1b3d8cdb9,true
EVID-000473,CASE-000067,DIGITAL,Synthetic Source,2023-09-28T19:50:00,LOC-000193,PERSON-001363,,DEVICE-000639,Synthetic evidence record,0.64,d383ca208de5f97598f709983b9a9c6818c82716ae00a67ac5d86dd6a54bd3a8,true
EVID-000474,CASE-000067,DOCUMENT,Synthetic Source,2023-09-28T19:50:00,LOC-000194,PERSON-001542,VEH-000342,DEVICE-000636,Synthetic evidence record,0.96,0fc8534520bfe392b51c5debd073af785357b73825c9b197c953bdd3becca0ff,true
EVID-000475,CASE-000068,DIGITAL,Synthetic Source,2023-09-16T16:39:00,LOC-000195,PERSON-000223,,DEVICE-000618,Synthetic evidence record,0.92,8cb1f6702a839ef13e8bb7d5e5b49d6d7098377f672755f43fefd392f7337a95,true
EVID-000476,CASE-000068,SURVEILLANCE,Synthetic Source,2023-09-16T16:39:00,LOC-000195,PERSON-001214,VEH-000351,DEVICE-000658,Synthetic evidence record,0.68,781311a434b3483ee9a16cd1e1ac3c762193cc388f0e27120b29e4c259238d4e,true
EVID-000477,CASE-000068,CCTV,Synthetic Source,2023-09-16T16:39:00,LOC-000197,PERSON-002982,VEH-000348,DEVICE-000652,Synthetic evidence record,0.77,5f91076a71002dd8dac2178e1c1e6cfef9b6bd9d2d13b85053582da0b582699c,true
EVID-000478,CASE-000068,FINANCIAL,Synthetic Source,2023-09-16T16:39:00,LOC-000195,PERSON-002982,VEH-000348,DEVICE-000652,Synthetic evidence record,0.65,1c3df24a4ec7427e730d3fc00f712be32d95207d268d9eb2aed01e0d9b11c92a,true
EVID-000479,CASE-000068,FINANCIAL,Synthetic Source,2023-09-16T16:39:00,LOC-000197,PERSON-001360,,DEVICE-000656,Synthetic evidence record,0.74,4a8436cf5944c6ff36cf7b22bdf4d0d00d0da88ff5b3fe007ce403ea8ceeb2d4,true
EVID-000480,CASE-000068,PHYSICAL,Synthetic Source,2023-09-16T16:39:00,LOC-000196,PERSON-000906,VEH-000023,DEVICE-000650,Synthetic evidence record,0.75,ce1e57949a9aea8222c4e66b8731327e17c996db1112a32dcaaabe1afca6f128,true
EVID-000481,CASE-000068,PHONE,Synthetic Source,2023-09-16T16:39:00,LOC-000197,PERSON-002758,,DEVICE-000651,Synthetic evidence record,0.67,f1e6cb54fddd41738d1bb3c9ef8063634835354d1fbf4ea171a5c9eb89cb716b,true
EVID-000482,CASE-000069,FINANCIAL,Synthetic Source,2023-06-02T03:55:00,LOC-000198,PERSON-000850,VEH-000242,DEVICE-000662,Synthetic evidence record,0.6,0ac36acf62d664b39b11d5465c2c2e25eec7c95ebbc60bc72c00f17573e34494,true
EVID-000483,CASE-000069,DOCUMENT,Synthetic Source,2023-06-02T03:55:00,LOC-000199,PERSON-001259,VEH-000353,DEVICE-000169,Synthetic evidence record,0.72,5aa75037914cb3b0f4af8240044487f074a4f4521ca63a6ffd97e6a6046002ae,true
EVID-000484,CASE-000069,SURVEILLANCE,Synthetic Source,2023-06-02T03:55:00,LOC-000201,PERSON-000063,VEH-000357,DEVICE-000666,Synthetic evidence record,0.89,90f50f9bfaef16d1bdbde145e17aaa28ae215bfc184e8b01c128502437e8a069,true
EVID-000485,CASE-000069,SURVEILLANCE,Synthetic Source,2023-06-02T03:55:00,LOC-000198,PERSON-002574,VEH-000108,DEVICE-000664,Synthetic evidence record,0.81,fd8bf59d33d6091fa64e6251fd0ff3aeb4dbe754b957fb2bba06d9bd27ff15b2,true
EVID-000486,CASE-000069,PHONE,Synthetic Source,2023-06-02T03:55:00,LOC-000198,PERSON-000063,VEH-000244,DEVICE-000457,Synthetic evidence record,0.94,17353e153a3429ec13904ed521de6e8f2ca5734fb77c859bfd79a1eb9b5ef2f7,true
EVID-000487,CASE-000069,CCTV,Synthetic Source,2023-06-02T03:55:00,LOC-000200,PERSON-000063,VEH-000244,DEVICE-000513,Synthetic evidence record,0.96,6d4278795d45a28101a99eba5c8b33968116def5b1acdb4aa616026e7557b54b,true
