relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,start_time,end_time,confidence,source,case_id,evidence_id,synthetic_flag
REL-008435,PERSON,PERSON-000260,OWNS,PHONE,PHONE-002324,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008436,PERSON,PERSON-000260,OWNS,ACCOUNT,ACCT-002292,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008437,PERSON,PERSON-000260,OWNS,ACCOUNT,ACCT-002293,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008438,PERSON,PERSON-001780,OWNS,PHONE,PHONE-002325,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008439,PERSON,PERSON-001780,OWNS,VEHICLE,VEH-001163,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008440,PERSON,PERSON-001780,OWNS,ACCOUNT,ACCT-002294,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008441,PERSON,PERSON-001780,OWNS,ACCOUNT,ACCT-002295,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008442,PERSON,PERSON-002275,OWNS,PHONE,PHONE-002326,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008443,PERSON,PERSON-002275,OWNS,ACCOUNT,ACCT-002296,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008444,PERSON,PERSON-002275,OWNS,ACCOUNT,ACCT-002297,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008445,PERSON,PERSON-002397,OWNS,PHONE,PHONE-002327,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008446,PERSON,PERSON-002397,OWNS,ACCOUNT,ACCT-002298,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008447,PERSON,PERSON-001691,OWNS,PHONE,PHONE-002328,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008448,PERSON,PERSON-001691,OWNS,VEHICLE,VEH-001164,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008449,PERSON,PERSON-001691,OWNS,ACCOUNT,ACCT-002299,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008450,PERSON,PERSON-001578,OWNS,PHONE,PHONE-002329,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008451,PERSON,PERSON-001578,OWNS,ACCOUNT,ACCT-002300,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008452,PERSON,PERSON-002393,OWNS,PHONE,PHONE-002330,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008453,PERSON,PERSON-002393,OWNS,PHONE,PHONE-002331,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008454,PERSON,PERSON-002393,OWNS,VEHICLE,VEH-001165,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008455,PERSON,PERSON-002393,OWNS,ACCOUNT,ACCT-002301,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008456,PERSON,PERSON-001029,OWNS,PHONE,PHONE-002332,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008457,PERSON,PERSON-001029,OWNS,ACCOUNT,ACCT-002302,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008458,PERSON,PERSON-001029,OWNS,ACCOUNT,ACCT-002303,2023-10-24T15:59:00,,1.0,synthetic,,,true
REL-008459,PERSON,PERSON-001029,SUSPECT_IN,CASE,CASE-000243,2023-10-24T15:59:00,,1.0,synthetic,CASE-000243,,true
REL-008460,PERSON,PERSON-001578,SUSPECT_IN,CASE,CASE-000243,2023-10-24T15:59:00,,1.0,synthetic,CASE-000243,,true
REL-008461,PERSON,PERSON-001780,SUSPECT_IN,CASE,CASE-000243,2023-10-24T15:59:00,,1.0,synthetic,CASE-000243,,true
REL-008462,PERSON,PERSON-002397,SUSPECT_IN,CASE,CASE-000243,2023-10-24T15:59:00,,1.0,synthetic,CASE-000243,,true
REL-008463,PERSON,PERSON-002275,SUSPECT_IN,CASE,CASE-000243,2023-10-24T15:59:00,,1.0,synthetic,CASE-000243,,true
REL-008464,PERSON,PERSON-000260,OBSERVED_IN,CASE,CASE-000243,2023-10-24T15:59:00,,0.73,synthetic,CASE-000243,,true
REL-008465,PERSON,PERSON-002393,OBSERVED_IN,CASE,CASE-000243,2023-10-24T15:59:00,,0.93,synthetic,CASE-000243,,true
REL-008466,PERSON,PERSON-001691,OBSERVED_IN,CASE,CASE-000243,2023-10-24T15:59:00,,0.66,synthetic,CASE-000243,,true
REL-008467,ORGANIZATION,ORG-000243,ASSOCIATED_WITH,CASE,CASE-000243,2023-10-24T15:59:00,,0.82,synthetic,CASE-000243,,true
REL-008468,PERSON,PERSON-000260,MEMBER_OF,ORGANIZATION,ORG-000243,2023-10-24T15:59:00,,0.9,synthetic,CASE-000243,,true
REL-008469,PERSON,PERSON-002986,OWNS,PHONE,PHONE-002333,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008470,PERSON,PERSON-002986,OWNS,ACCOUNT,ACCT-002304,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008471,PERSON,PERSON-001206,OWNS,PHONE,PHONE-002334,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008472,PERSON,PERSON-001206,OWNS,ACCOUNT,ACCT-002305,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008473,PERSON,PERSON-001071,OWNS,PHONE,PHONE-002335,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008474,PERSON,PERSON-001071,OWNS,VEHICLE,VEH-001166,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008475,PERSON,PERSON-001071,OWNS,ACCOUNT,ACCT-002306,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008476,PERSON,PERSON-000613,OWNS,PHONE,PHONE-002336,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008477,PERSON,PERSON-000613,OWNS,VEHICLE,VEH-001167,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008478,PERSON,PERSON-000613,OWNS,ACCOUNT,ACCT-002307,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008479,PERSON,PERSON-000613,OWNS,ACCOUNT,ACCT-002308,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008480,PERSON,PERSON-002068,OWNS,PHONE,PHONE-002337,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008481,PERSON,PERSON-002068,OWNS,ACCOUNT,ACCT-002309,2023-02-01T19:03:00,,1.0,synthetic,,,true
REL-008482,PERSON,PERSON-000613,SUSPECT_IN,CASE,CASE-000244,2023-02-01T19:03:00,,1.0,synthetic,CASE-000244,,true
REL-008483,PERSON,PERSON-001206,SUSPECT_IN,CASE,CASE-000244,2023-02-01T19:03:00,,1.0,synthetic,CASE-000244,,true
REL-008484,PERSON,PERSON-002986,OBSERVED_IN,CASE,CASE-000244,2023-02-01T19:03:00,,0.69,synthetic,CASE-000244,,true
REL-008485,PERSON,PERSON-001071,OBSERVED_IN,CASE,CASE-000244,2023-02-01T19:03:00,,0.92,synthetic,CASE-000244,,true
REL-008486,PERSON,PERSON-002068,OBSERVED_IN,CASE,CASE-000244,2023-02-01T19:03:00,,0.81,synthetic,CASE-000244,,true
REL-008487,ORGANIZATION,ORG-000244,ASSOCIATED_WITH,CASE,CASE-000244,2023-02-01T19:03:00,,0.82,synthetic,CASE-000244,,true
REL-008488,PERSON,PERSON-001206,CONTROLS,ORGANIZATION,ORG-000244,2023-02-01T19:03:00,,0.96,synthetic,CASE-000244,,true
REL-008489,PERSON,PERSON-000081,OWNS,PHONE,PHONE-002338,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008490,PERSON,PERSON-000081,OWNS,PHONE,PHONE-002339,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008491,PERSON,PERSON-000081,OWNS,VEHICLE,VEH-001168,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008492,PERSON,PERSON-000081,OWNS,ACCOUNT,ACCT-002310,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008493,PERSON,PERSON-001259,OWNS,PHONE,PHONE-002340,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008494,PERSON,PERSON-001259,OWNS,VEHICLE,VEH-001169,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008495,PERSON,PERSON-001259,OWNS,ACCOUNT,ACCT-002311,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008496,PERSON,PERSON-001259,OWNS,ACCOUNT,ACCT-002312,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008497,PERSON,PERSON-000850,OWNS,PHONE,PHONE-002341,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008498,PERSON,PERSON-000850,OWNS,VEHICLE,VEH-001170,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008499,PERSON,PERSON-000850,OWNS,ACCOUNT,ACCT-002313,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008500,PERSON,PERSON-001861,OWNS,PHONE,PHONE-002342,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008501,PERSON,PERSON-001861,OWNS,VEHICLE,VEH-001171,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008502,PERSON,PERSON-001861,OWNS,ACCOUNT,ACCT-002314,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008503,PERSON,PERSON-002574,OWNS,PHONE,PHONE-002343,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008504,PERSON,PERSON-002574,OWNS,ACCOUNT,ACCT-002315,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008505,PERSON,PERSON-000863,OWNS,PHONE,PHONE-002344,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008506,PERSON,PERSON-000863,OWNS,ACCOUNT,ACCT-002316,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008507,PERSON,PERSON-000063,OWNS,PHONE,PHONE-002345,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008508,PERSON,PERSON-000063,OWNS,VEHICLE,VEH-001172,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008509,PERSON,PERSON-000063,OWNS,ACCOUNT,ACCT-002317,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008510,PERSON,PERSON-002757,OWNS,PHONE,PHONE-002346,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008511,PERSON,PERSON-002757,OWNS,VEHICLE,VEH-001173,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008512,PERSON,PERSON-002757,OWNS,ACCOUNT,ACCT-002318,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008513,PERSON,PERSON-001589,OWNS,PHONE,PHONE-002347,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008514,PERSON,PERSON-001589,OWNS,VEHICLE,VEH-001174,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008515,PERSON,PERSON-001589,OWNS,ACCOUNT,ACCT-002319,2023-05-15T00:45:00,,1.0,synthetic,,,true
REL-008516,PERSON,PERSON-000850,SUSPECT_IN,CASE,CASE-000245,2023-05-15T00:45:00,,1.0,synthetic,CASE-000245,,true
REL-008517,PERSON,PERSON-000081,SUSPECT_IN,CASE,CASE-000245,2023-05-15T00:45:00,,1.0,synthetic,CASE-000245,,true
REL-008518,PERSON,PERSON-000063,SUSPECT_IN,CASE,CASE-000245,2023-05-15T00:45:00,,1.0,synthetic,CASE-000245,,true
REL-008519,PERSON,PERSON-001589,SUSPECT_IN,CASE,CASE-000245,2023-05-15T00:45:00,,1.0,synthetic,CASE-000245,,true
REL-008520,PERSON,PERSON-001259,OBSERVED_IN,CASE,CASE-000245,2023-05-15T00:45:00,,0.86,synthetic,CASE-000245,,true
REL-008521,PERSON,PERSON-001861,OBSERVED_IN,CASE,CASE-000245,2023-05-15T00:45:00,,0.9,synthetic,CASE-000245,,true
REL-008522,PERSON,PERSON-002574,OBSERVED_IN,CASE,CASE-000245,2023-05-15T00:45:00,,0.83,synthetic,CASE-000245,,true
REL-008523,PERSON,PERSON-000863,OBSERVED_IN,CASE,CASE-000245,2023-05-15T00:45:00,,0.79,synthetic,CASE-000245,,true
REL-008524,PERSON,PERSON-002757,OBSERVED_IN,CASE,CASE-000245,2023-05-15T00:45:00,,0.93,synthetic,CASE-000245,,true
REL-008525,ORGANIZATION,ORG-000245,ASSOCIATED_WITH,CASE,CASE-000245,2023-05-15T00:45:00,,0.82,synthetic,CASE-000245,,true
REL-008526,PERSON,PERSON-001259,CONTROLS,ORGANIZATION,ORG-000245,2023-05-15T00:45:00,,0.91,synthetic,CASE-000245,,true
REL-008527,PERSON,PERSON-000850,CONTROLS,ORGANIZATION,ORG-000245,2023-05-15T00:45:00,,0.91,synthetic,CASE-000245,,true
REL-008528,PERSON,PERSON-000081,OWNS,PHONE,PHONE-002348,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008529,PERSON,PERSON-000081,OWNS,VEHICLE,VEH-001175,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008530,PERSON,PERSON-000081,OWNS,ACCOUNT,ACCT-002320,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008531,PERSON,PERSON-001259,OWNS,PHONE,PHONE-002349,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008532,PERSON,PERSON-001259,OWNS,VEHICLE,VEH-001176,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008533,PERSON,PERSON-001259,OWNS,ACCOUNT,ACCT-002321,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008534,PERSON,PERSON-000850,OWNS,PHONE,PHONE-002350,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008535,PERSON,PERSON-000850,OWNS,ACCOUNT,ACCT-002322,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008536,PERSON,PERSON-001861,OWNS,PHONE,PHONE-002351,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008537,PERSON,PERSON-001861,OWNS,VEHICLE,VEH-001177,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008538,PERSON,PERSON-001861,OWNS,ACCOUNT,ACCT-002323,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008539,PERSON,PERSON-002574,OWNS,PHONE,PHONE-002352,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008540,PERSON,PERSON-002574,OWNS,VEHICLE,VEH-001178,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008541,PERSON,PERSON-002574,OWNS,ACCOUNT,ACCT-002324,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008542,PERSON,PERSON-002574,OWNS,ACCOUNT,ACCT-002325,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008543,PERSON,PERSON-000063,OWNS,PHONE,PHONE-002353,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008544,PERSON,PERSON-000063,OWNS,VEHICLE,VEH-001179,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008545,PERSON,PERSON-000063,OWNS,ACCOUNT,ACCT-002326,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008546,PERSON,PERSON-000863,OWNS,PHONE,PHONE-002354,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008547,PERSON,PERSON-000863,OWNS,VEHICLE,VEH-001180,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008548,PERSON,PERSON-000863,OWNS,ACCOUNT,ACCT-002327,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008549,PERSON,PERSON-002757,OWNS,PHONE,PHONE-002355,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008550,PERSON,PERSON-002757,OWNS,VEHICLE,VEH-001181,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008551,PERSON,PERSON-002757,OWNS,ACCOUNT,ACCT-002328,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008552,PERSON,PERSON-001589,OWNS,PHONE,PHONE-002356,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008553,PERSON,PERSON-001589,OWNS,PHONE,PHONE-002357,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008554,PERSON,PERSON-001589,OWNS,ACCOUNT,ACCT-002329,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008555,PERSON,PERSON-000789,OWNS,PHONE,PHONE-002358,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008556,PERSON,PERSON-000789,OWNS,VEHICLE,VEH-001182,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008557,PERSON,PERSON-000789,OWNS,ACCOUNT,ACCT-002330,2023-11-07T18:01:00,,1.0,synthetic,,,true
REL-008558,PERSON,PERSON-000063,SUSPECT_IN,CASE,CASE-000246,2023-11-07T18:01:00,,1.0,synthetic,CASE-000246,,true
REL-008559,PERSON,PERSON-000081,SUSPECT_IN,CASE,CASE-000246,2023-11-07T18:01:00,,1.0,synthetic,CASE-000246,,true
REL-008560,PERSON,PERSON-001589,SUSPECT_IN,CASE,CASE-000246,2023-11-07T18:01:00,,1.0,synthetic,CASE-000246,,true
REL-008561,PERSON,PERSON-002574,SUSPECT_IN,CASE,CASE-000246,2023-11-07T18:01:00,,1.0,synthetic,CASE-000246,,true
REL-008562,PERSON,PERSON-001259,SUSPECT_IN,CASE,CASE-000246,2023-11-07T18:01:00,,1.0,synthetic,CASE-000246,,true
REL-008563,PERSON,PERSON-000789,SUSPECT_IN,CASE,CASE-000246,2023-11-07T18:01:00,,1.0,synthetic,CASE-000246,,true
REL-008564,PERSON,PERSON-000850,OBSERVED_IN,CASE,CASE-000246,2023-11-07T18:01:00,,0.66,synthetic,CASE-000246,,true
REL-008565,PERSON,PERSON-001861,OBSERVED_IN,CASE,CASE-000246,2023-11-07T18:01:00,,0.79,synthetic,CASE-000246,,true
REL-008566,PERSON,PERSON-002757,OBSERVED_IN,CASE,CASE-000246,2023-11-07T18:01:00,,0.8,synthetic,CASE-000246,,true
REL-008567,PERSON,PERSON-000863,OBSERVED_IN,CASE,CASE-000246,2023-11-07T18:01:00,,0.7,synthetic,CASE-000246,,true
REL-008568,ORGANIZATION,ORG-000246,ASSOCIATED_WITH,CASE,CASE-000246,2023-11-07T18:01:00,,0.82,synthetic,CASE-000246,,true
REL-008569,PERSON,PERSON-000850,MEMBER_OF,ORGANIZATION,ORG-000246,2023-11-07T18:01:00,,0.89,synthetic,CASE-000246,,true
REL-008570,PERSON,PERSON-001589,MEMBER_OF,ORGANIZATION,ORG-000246,2023-11-07T18:01:00,,0.7,synthetic,CASE-000246,,true
REL-008571,PERSON,PERSON-000863,CONTROLS,ORGANIZATION,ORG-000246,2023-11-07T18:01:00,,0.89,synthetic,CASE-000246,,true
REL-008572,PERSON,PERSON-002675,OWNS,PHONE,PHONE-002359,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008573,PERSON,PERSON-002675,OWNS,VEHICLE,VEH-001183,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008574,PERSON,PERSON-002675,OWNS,ACCOUNT,ACCT-002331,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008575,PERSON,PERSON-002438,OWNS,PHONE,PHONE-002360,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008576,PERSON,PERSON-002438,OWNS,VEHICLE,VEH-001184,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008577,PERSON,PERSON-002438,OWNS,ACCOUNT,ACCT-002332,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008578,PERSON,PERSON-002438,OWNS,ACCOUNT,ACCT-002333,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008579,PERSON,PERSON-001363,OWNS,PHONE,PHONE-002361,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008580,PERSON,PERSON-001363,OWNS,ACCOUNT,ACCT-002334,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008581,PERSON,PERSON-000060,OWNS,PHONE,PHONE-002362,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008582,PERSON,PERSON-000060,OWNS,ACCOUNT,ACCT-002335,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008583,PERSON,PERSON-001480,OWNS,PHONE,PHONE-002363,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008584,PERSON,PERSON-001480,OWNS,VEHICLE,VEH-001185,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008585,PERSON,PERSON-001480,OWNS,ACCOUNT,ACCT-002336,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008586,PERSON,PERSON-002713,OWNS,PHONE,PHONE-002364,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008587,PERSON,PERSON-002713,OWNS,ACCOUNT,ACCT-002337,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008588,PERSON,PERSON-001847,OWNS,PHONE,PHONE-002365,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008589,PERSON,PERSON-001847,OWNS,PHONE,PHONE-002366,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008590,PERSON,PERSON-001847,OWNS,ACCOUNT,ACCT-002338,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008591,PERSON,PERSON-001847,OWNS,ACCOUNT,ACCT-002339,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008592,PERSON,PERSON-000635,OWNS,PHONE,PHONE-002367,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008593,PERSON,PERSON-000635,OWNS,VEHICLE,VEH-001186,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008594,PERSON,PERSON-000635,OWNS,ACCOUNT,ACCT-002340,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008595,PERSON,PERSON-002922,OWNS,PHONE,PHONE-002368,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008596,PERSON,PERSON-002922,OWNS,ACCOUNT,ACCT-002341,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008597,PERSON,PERSON-002922,OWNS,ACCOUNT,ACCT-002342,2023-07-08T19:36:00,,1.0,synthetic,,,true
REL-008598,PERSON,PERSON-002438,SUSPECT_IN,CASE,CASE-000247,2023-07-08T19:36:00,,1.0,synthetic,CASE-000247,,true
REL-008599,PERSON,PERSON-001847,SUSPECT_IN,CASE,CASE-000247,2023-07-08T19:36:00,,1.0,synthetic,CASE-000247,,true
REL-008600,PERSON,PERSON-002922,SUSPECT_IN,CASE,CASE-000247,2023-07-08T19:36:00,,1.0,synthetic,CASE-000247,,true
REL-008601,PERSON,PERSON-001363,SUSPECT_IN,CASE,CASE-000247,2023-07-08T19:36:00,,1.0,synthetic,CASE-000247,,true
REL-008602,PERSON,PERSON-002675,OBSERVED_IN,CASE,CASE-000247,2023-07-08T19:36:00,,0.79,synthetic,CASE-000247,,true
REL-008603,PERSON,PERSON-000060,OBSERVED_IN,CASE,CASE-000247,2023-07-08T19:36:00,,0.66,synthetic,CASE-000247,,true
REL-008604,PERSON,PERSON-001480,OBSERVED_IN,CASE,CASE-000247,2023-07-08T19:36:00,,0.81,synthetic,CASE-000247,,true
REL-008605,PERSON,PERSON-002713,OBSERVED_IN,CASE,CASE-000247,2023-07-08T19:36:00,,0.83,synthetic,CASE-000247,,true
REL-008606,PERSON,PERSON-000635,OBSERVED_IN,CASE,CASE-000247,2023-07-08T19:36:00,,0.81,synthetic,CASE-000247,,true
REL-008607,ORGANIZATION,ORG-000247,ASSOCIATED_WITH,CASE,CASE-000247,2023-07-08T19:36:00,,0.82,synthetic,CASE-000247,,true
REL-008608,PERSON,PERSON-000635,CONTROLS,ORGANIZATION,ORG-000247,2023-07-08T19:36:00,,0.72,synthetic,CASE-000247,,true
REL-008609,PERSON,PERSON-002558,OWNS,PHONE,PHONE-002369,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008610,PERSON,PERSON-002558,OWNS,VEHICLE,VEH-001187,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008611,PERSON,PERSON-002558,OWNS,ACCOUNT,ACCT-002343,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008612,PERSON,PERSON-002558,OWNS,ACCOUNT,ACCT-002344,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008613,PERSON,PERSON-000784,OWNS,PHONE,PHONE-002370,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008614,PERSON,PERSON-000784,OWNS,ACCOUNT,ACCT-002345,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008615,PERSON,PERSON-001131,OWNS,PHONE,PHONE-002371,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008616,PERSON,PERSON-001131,OWNS,VEHICLE,VEH-001188,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008617,PERSON,PERSON-001131,OWNS,ACCOUNT,ACCT-002346,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008618,PERSON,PERSON-001234,OWNS,PHONE,PHONE-002372,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008619,PERSON,PERSON-001234,OWNS,PHONE,PHONE-002373,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008620,PERSON,PERSON-001234,OWNS,VEHICLE,VEH-001189,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008621,PERSON,PERSON-001234,OWNS,ACCOUNT,ACCT-002347,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008622,PERSON,PERSON-001234,OWNS,ACCOUNT,ACCT-002348,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008623,PERSON,PERSON-000580,OWNS,PHONE,PHONE-002374,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008624,PERSON,PERSON-000580,OWNS,ACCOUNT,ACCT-002349,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008625,PERSON,PERSON-001182,OWNS,PHONE,PHONE-002375,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008626,PERSON,PERSON-001182,OWNS,VEHICLE,VEH-001190,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008627,PERSON,PERSON-001182,OWNS,ACCOUNT,ACCT-002350,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008628,PERSON,PERSON-000622,OWNS,PHONE,PHONE-002376,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008629,PERSON,PERSON-000622,OWNS,ACCOUNT,ACCT-002351,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008630,PERSON,PERSON-002164,OWNS,PHONE,PHONE-002377,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008631,PERSON,PERSON-002164,OWNS,PHONE,PHONE-002378,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008632,PERSON,PERSON-002164,OWNS,ACCOUNT,ACCT-002352,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008633,PERSON,PERSON-002004,OWNS,PHONE,PHONE-002379,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008634,PERSON,PERSON-002004,OWNS,ACCOUNT,ACCT-002353,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008635,PERSON,PERSON-002499,OWNS,PHONE,PHONE-002380,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008636,PERSON,PERSON-002499,OWNS,ACCOUNT,ACCT-002354,2023-10-18T06:37:00,,1.0,synthetic,,,true
REL-008637,PERSON,PERSON-000622,SUSPECT_IN,CASE,CASE-000248,2023-10-18T06:37:00,,1.0,synthetic,CASE-000248,,true
REL-008638,PERSON,PERSON-002004,SUSPECT_IN,CASE,CASE-000248,2023-10-18T06:37:00,,1.0,synthetic,CASE-000248,,true
REL-008639,PERSON,PERSON-002499,SUSPECT_IN,CASE,CASE-000248,2023-10-18T06:37:00,,1.0,synthetic,CASE-000248,,true
