event_id,case_id,event_type,timestamp,location_id,person_id,vehicle_id,phone_id,description,source,confidence,synthetic_flag
EVENT-002228,CASE-000222,CONTACT,2023-06-30T22:31:00,LOC-000664,PERSON-000305,VEH-001057,PHONE-001126,Synthetic timeline event,synthetic,0.81,true
EVENT-002229,CASE-000222,CONTACT,2023-07-01T07:01:00,LOC-000662,PERSON-000342,VEH-000033,PHONE-000025,Synthetic timeline event,synthetic,0.8,true
EVENT-002230,CASE-000223,OBSERVATION,2023-04-22T20:59:00,LOC-000668,PERSON-001869,VEH-000904,PHONE-001893,Synthetic timeline event,synthetic,0.83,true
EVENT-002231,CASE-000223,MOVEMENT,2023-04-22T09:49:00,LOC-000667,PERSON-001758,VEH-000311,PHONE-002126,Synthetic timeline event,synthetic,0.78,true
EVENT-002232,CASE-000223,TRANSPORT,2023-04-22T06:39:00,LOC-000665,PERSON-000207,VEH-000951,PHONE-001890,Synthetic timeline event,synthetic,0.99,true
EVENT-002233,CASE-000223,DIGITAL_ACTIVITY,2023-04-22T14:09:00,LOC-000667,PERSON-000366,VEH-000393,PHONE-001788,Synthetic timeline event,synthetic,0.69,true
EVENT-002234,CASE-000223,TRANSPORT,2023-04-22T12:15:00,LOC-000666,PERSON-000103,VEH-000946,PHONE-001686,Synthetic timeline event,synthetic,0.89,true
EVENT-002235,CASE-000223,TRANSPORT,2023-04-22T10:06:00,LOC-000668,PERSON-001758,VEH-000311,PHONE-002126,Synthetic timeline event,synthetic,0.99,true
EVENT-002236,CASE-000223,CONTACT,2023-04-22T09:19:00,LOC-000668,PERSON-001869,VEH-000904,PHONE-002130,Synthetic timeline event,synthetic,0.71,true
EVENT-002237,CASE-000223,OBSERVATION,2023-04-22T12:15:00,LOC-000668,PERSON-002094,VEH-000949,PHONE-002125,Synthetic timeline event,synthetic,0.86,true
EVENT-002238,CASE-000223,DIGITAL_ACTIVITY,2023-04-22T11:45:00,LOC-000667,PERSON-001758,VEH-000311,PHONE-002126,Synthetic timeline event,synthetic,0.68,true
EVENT-002239,CASE-000223,MEETING,2023-04-22T09:41:00,LOC-000667,PERSON-000103,VEH-000396,PHONE-002129,Synthetic timeline event,synthetic,0.98,true
EVENT-002240,CASE-000224,CONTACT,2023-10-05T09:03:00,LOC-000669,PERSON-001558,VEH-000923,PHONE-002058,Synthetic timeline event,synthetic,0.81,true
EVENT-002241,CASE-000224,DIGITAL_ACTIVITY,2023-10-06T00:43:00,LOC-000671,PERSON-001558,VEH-000124,PHONE-000400,Synthetic timeline event,synthetic,0.77,true
EVENT-002242,CASE-000224,OBSERVATION,2023-10-05T17:39:00,LOC-000669,PERSON-000022,VEH-000583,PHONE-001589,Synthetic timeline event,synthetic,0.7,true
EVENT-002243,CASE-000224,TRANSPORT,2023-10-05T21:18:00,LOC-000670,PERSON-001558,VEH-000124,PHONE-001049,Synthetic timeline event,synthetic,0.66,true
EVENT-002244,CASE-000224,OBSERVATION,2023-10-06T00:31:00,LOC-000670,PERSON-001558,VEH-000923,PHONE-002058,Synthetic timeline event,synthetic,0.86,true
EVENT-002245,CASE-000224,TRANSPORT,2023-10-05T20:19:00,LOC-000669,PERSON-001210,VEH-000313,PHONE-000301,Synthetic timeline event,synthetic,0.74,true
EVENT-002246,CASE-000224,REPORT,2023-10-05T19:50:00,LOC-000669,PERSON-001558,VEH-000892,PHONE-000582,Synthetic timeline event,synthetic,0.95,true
EVENT-002247,CASE-000224,CONTACT,2023-10-05T20:51:00,LOC-000669,PERSON-001210,VEH-000778,PHONE-001833,Synthetic timeline event,synthetic,0.71,true
EVENT-002248,CASE-000225,DIGITAL_ACTIVITY,2023-08-30T12:32:00,LOC-000675,PERSON-000540,VEH-000653,PHONE-000428,Synthetic timeline event,synthetic,0.97,true
EVENT-002249,CASE-000225,TRANSPORT,2023-08-30T11:00:00,LOC-000673,PERSON-000180,VEH-000609,PHONE-001950,Synthetic timeline event,synthetic,0.81,true
EVENT-002250,CASE-000225,OBSERVATION,2023-08-30T12:11:00,LOC-000675,PERSON-001474,VEH-000549,PHONE-001050,Synthetic timeline event,synthetic,0.66,true
EVENT-002251,CASE-000225,REPORT,2023-08-30T03:11:00,LOC-000674,PERSON-001115,VEH-001068,PHONE-000431,Synthetic timeline event,synthetic,0.79,true
EVENT-002252,CASE-000225,MOVEMENT,2023-08-30T10:51:00,LOC-000673,PERSON-002900,VEH-000235,PHONE-001227,Synthetic timeline event,synthetic,0.69,true
EVENT-002253,CASE-000225,MOVEMENT,2023-08-30T04:50:00,LOC-000675,PERSON-001474,VEH-000549,PHONE-000253,Synthetic timeline event,synthetic,0.77,true
EVENT-002254,CASE-000225,REPORT,2023-08-30T03:23:00,LOC-000673,PERSON-000792,VEH-000656,PHONE-001676,Synthetic timeline event,synthetic,0.97,true
EVENT-002255,CASE-000225,REPORT,2023-08-30T04:46:00,LOC-000673,PERSON-001558,VEH-001009,PHONE-001834,Synthetic timeline event,synthetic,0.62,true
EVENT-002256,CASE-000225,REPORT,2023-08-30T09:54:00,LOC-000675,PERSON-001115,VEH-000232,PHONE-000256,Synthetic timeline event,synthetic,0.8,true
EVENT-002257,CASE-000226,MOVEMENT,2023-03-02T19:04:00,LOC-000676,PERSON-002639,VEH-000057,PHONE-000091,Synthetic timeline event,synthetic,0.68,true
EVENT-002258,CASE-000226,MEETING,2023-03-02T23:16:00,LOC-000677,PERSON-001705,VEH-000151,PHONE-000267,Synthetic timeline event,synthetic,0.62,true
EVENT-002259,CASE-000226,OBSERVATION,2023-03-03T02:19:00,LOC-000677,PERSON-002703,,PHONE-002158,Synthetic timeline event,synthetic,0.65,true
EVENT-002260,CASE-000226,MOVEMENT,2023-03-03T01:20:00,LOC-000676,PERSON-001705,VEH-000151,PHONE-000267,Synthetic timeline event,synthetic,0.83,true
EVENT-002261,CASE-000226,MOVEMENT,2023-03-02T18:36:00,LOC-000677,PERSON-000274,VEH-000059,PHONE-002155,Synthetic timeline event,synthetic,0.71,true
EVENT-002262,CASE-000226,TRANSPORT,2023-03-02T16:50:00,LOC-000676,PERSON-001705,VEH-000151,PHONE-000099,Synthetic timeline event,synthetic,0.82,true
EVENT-002263,CASE-000226,DIGITAL_ACTIVITY,2023-03-02T15:49:00,LOC-000676,PERSON-001309,VEH-001073,PHONE-002154,Synthetic timeline event,synthetic,0.85,true
EVENT-002264,CASE-000226,OBSERVATION,2023-03-03T05:21:00,LOC-000677,PERSON-002839,VEH-000750,PHONE-002153,Synthetic timeline event,synthetic,0.83,true
EVENT-002265,CASE-000226,MEETING,2023-03-03T07:00:00,LOC-000676,PERSON-002839,VEH-000439,PHONE-000093,Synthetic timeline event,synthetic,0.84,true
EVENT-002266,CASE-000226,TRANSPORT,2023-03-03T05:48:00,LOC-000677,PERSON-002639,VEH-000057,PHONE-000091,Synthetic timeline event,synthetic,0.63,true
EVENT-002267,CASE-000226,DIGITAL_ACTIVITY,2023-03-02T21:40:00,LOC-000677,PERSON-000274,VEH-000059,PHONE-002155,Synthetic timeline event,synthetic,0.67,true
EVENT-002268,CASE-000226,MOVEMENT,2023-03-03T06:29:00,LOC-000677,PERSON-001705,VEH-000151,PHONE-002157,Synthetic timeline event,synthetic,0.79,true
EVENT-002269,CASE-000227,REPORT,2023-11-16T04:24:00,LOC-000681,PERSON-001041,VEH-000739,PHONE-000296,Synthetic timeline event,synthetic,0.87,true
EVENT-002270,CASE-000227,CONTACT,2023-11-16T03:42:00,LOC-000680,PERSON-000351,VEH-000315,PHONE-001483,Synthetic timeline event,synthetic,0.8,true
EVENT-002271,CASE-000227,DIGITAL_ACTIVITY,2023-11-15T22:58:00,LOC-000680,PERSON-001041,VEH-000173,PHONE-001335,Synthetic timeline event,synthetic,0.83,true
EVENT-002272,CASE-000227,DIGITAL_ACTIVITY,2023-11-15T18:28:00,LOC-000681,PERSON-000351,VEH-000153,PHONE-000931,Synthetic timeline event,synthetic,0.99,true
EVENT-002273,CASE-000227,MEETING,2023-11-15T22:00:00,LOC-000681,PERSON-001670,VEH-000713,PHONE-001838,Synthetic timeline event,synthetic,0.9,true
EVENT-002274,CASE-000227,MOVEMENT,2023-11-16T06:09:00,LOC-000681,PERSON-001041,VEH-001011,PHONE-001451,Synthetic timeline event,synthetic,0.98,true
EVENT-002275,CASE-000227,DIGITAL_ACTIVITY,2023-11-15T22:03:00,LOC-000681,PERSON-000351,VEH-001064,PHONE-001532,Synthetic timeline event,synthetic,0.98,true
EVENT-002276,CASE-000227,CONTACT,2023-11-15T18:34:00,LOC-000679,PERSON-001210,VEH-000170,PHONE-000293,Synthetic timeline event,synthetic,0.77,true
EVENT-002277,CASE-000227,DIGITAL_ACTIVITY,2023-11-16T00:50:00,LOC-000681,PERSON-001210,VEH-000884,PHONE-000301,Synthetic timeline event,synthetic,0.9,true
EVENT-002278,CASE-000227,DIGITAL_ACTIVITY,2023-11-15T21:48:00,LOC-000681,PERSON-001670,VEH-000713,PHONE-002160,Synthetic timeline event,synthetic,0.74,true
EVENT-002279,CASE-000227,DIGITAL_ACTIVITY,2023-11-16T09:27:00,LOC-000678,PERSON-001210,VEH-000778,PHONE-000302,Synthetic timeline event,synthetic,0.77,true
EVENT-002280,CASE-000227,REPORT,2023-11-16T01:06:00,LOC-000679,PERSON-000351,VEH-000779,PHONE-000273,Synthetic timeline event,synthetic,0.74,true
EVENT-002281,CASE-000228,MEETING,2023-07-19T23:43:00,LOC-000684,PERSON-000497,VEH-000474,PHONE-000901,Synthetic timeline event,synthetic,0.84,true
EVENT-002282,CASE-000228,MEETING,2023-07-20T10:52:00,LOC-000682,PERSON-000497,VEH-000935,PHONE-000797,Synthetic timeline event,synthetic,0.97,true
EVENT-002283,CASE-000228,MEETING,2023-07-20T07:33:00,LOC-000683,PERSON-001542,VEH-000342,PHONE-000791,Synthetic timeline event,synthetic,0.79,true
EVENT-002284,CASE-000228,CONTACT,2023-07-20T08:20:00,LOC-000683,PERSON-001596,VEH-000417,PHONE-002165,Synthetic timeline event,synthetic,0.66,true
EVENT-002285,CASE-000228,CONTACT,2023-07-19T20:55:00,LOC-000682,PERSON-002847,VEH-000804,PHONE-001598,Synthetic timeline event,synthetic,0.97,true
EVENT-002286,CASE-000228,REPORT,2023-07-20T03:50:00,LOC-000684,PERSON-002922,VEH-000936,PHONE-001383,Synthetic timeline event,synthetic,0.78,true
EVENT-002287,CASE-000228,MEETING,2023-07-20T03:37:00,LOC-000683,PERSON-001596,VEH-000512,PHONE-001143,Synthetic timeline event,synthetic,0.68,true
EVENT-002288,CASE-000228,CONTACT,2023-07-19T22:31:00,LOC-000683,PERSON-000497,VEH-000935,PHONE-000901,Synthetic timeline event,synthetic,0.64,true
EVENT-002289,CASE-000228,DIGITAL_ACTIVITY,2023-07-19T23:37:00,LOC-000683,PERSON-000497,VEH-000700,PHONE-002168,Synthetic timeline event,synthetic,0.63,true
EVENT-002290,CASE-000229,REPORT,2023-06-04T16:32:00,LOC-000687,PERSON-000222,VEH-000256,PHONE-000478,Synthetic timeline event,synthetic,0.76,true
EVENT-002291,CASE-000229,REPORT,2023-06-04T11:34:00,LOC-000687,PERSON-002444,VEH-000430,PHONE-002184,Synthetic timeline event,synthetic,0.98,true
EVENT-002292,CASE-000229,DIGITAL_ACTIVITY,2023-06-04T09:04:00,LOC-000687,PERSON-000222,VEH-000458,PHONE-000478,Synthetic timeline event,synthetic,0.72,true
EVENT-002293,CASE-000229,MEETING,2023-06-04T16:56:00,LOC-000687,PERSON-000222,VEH-001084,PHONE-000873,Synthetic timeline event,synthetic,0.67,true
EVENT-002294,CASE-000229,OBSERVATION,2023-06-04T16:25:00,LOC-000686,PERSON-000712,VEH-001087,PHONE-001134,Synthetic timeline event,synthetic,0.65,true
EVENT-002295,CASE-000229,MOVEMENT,2023-06-04T19:08:00,LOC-000687,PERSON-000710,VEH-000097,PHONE-002179,Synthetic timeline event,synthetic,0.84,true
EVENT-002296,CASE-000229,MEETING,2023-06-04T15:11:00,LOC-000685,PERSON-000222,VEH-001084,PHONE-002177,Synthetic timeline event,synthetic,0.78,true
EVENT-002297,CASE-000229,MOVEMENT,2023-06-04T18:37:00,LOC-000686,PERSON-000763,,PHONE-000483,Synthetic timeline event,synthetic,0.64,true
EVENT-002298,CASE-000229,DIGITAL_ACTIVITY,2023-06-04T16:34:00,LOC-000687,PERSON-000222,VEH-000256,PHONE-000873,Synthetic timeline event,synthetic,0.77,true
EVENT-002299,CASE-000229,TRANSPORT,2023-06-04T18:53:00,LOC-000687,PERSON-002845,VEH-001085,PHONE-002178,Synthetic timeline event,synthetic,0.91,true
EVENT-002300,CASE-000229,MOVEMENT,2023-06-04T12:25:00,LOC-000687,PERSON-000763,,PHONE-002182,Synthetic timeline event,synthetic,0.91,true
EVENT-002301,CASE-000229,CONTACT,2023-06-04T13:53:00,LOC-000687,PERSON-000763,,PHONE-002182,Synthetic timeline event,synthetic,0.88,true
EVENT-002302,CASE-000230,DIGITAL_ACTIVITY,2023-08-13T02:13:00,LOC-000689,PERSON-002675,VEH-001090,PHONE-001302,Synthetic timeline event,synthetic,0.68,true
EVENT-002303,CASE-000230,DIGITAL_ACTIVITY,2023-08-13T04:25:00,LOC-000688,PERSON-002438,VEH-000186,PHONE-001315,Synthetic timeline event,synthetic,0.64,true
EVENT-002304,CASE-000230,TRANSPORT,2023-08-12T19:48:00,LOC-000690,PERSON-001480,VEH-000421,PHONE-001780,Synthetic timeline event,synthetic,0.69,true
EVENT-002305,CASE-000230,MOVEMENT,2023-08-12T16:28:00,LOC-000689,PERSON-001363,VEH-000418,PHONE-000639,Synthetic timeline event,synthetic,0.96,true
EVENT-002306,CASE-000230,TRANSPORT,2023-08-13T07:27:00,LOC-000689,PERSON-002675,VEH-000366,PHONE-001460,Synthetic timeline event,synthetic,0.78,true
EVENT-002307,CASE-000230,OBSERVATION,2023-08-13T05:28:00,LOC-000690,PERSON-002713,VEH-000344,PHONE-000643,Synthetic timeline event,synthetic,0.77,true
EVENT-002308,CASE-000230,MEETING,2023-08-13T01:46:00,LOC-000691,PERSON-000635,VEH-000995,PHONE-001026,Synthetic timeline event,synthetic,0.77,true
EVENT-002309,CASE-000231,CONTACT,2023-08-31T20:59:00,LOC-000692,PERSON-001115,VEH-000053,PHONE-002142,Synthetic timeline event,synthetic,0.65,true
EVENT-002310,CASE-000231,CONTACT,2023-09-01T01:06:00,LOC-000692,PERSON-002060,VEH-000612,PHONE-000208,Synthetic timeline event,synthetic,0.68,true
EVENT-002311,CASE-000231,REPORT,2023-08-31T23:39:00,LOC-000693,PERSON-002060,VEH-001099,PHONE-001181,Synthetic timeline event,synthetic,0.92,true
EVENT-002312,CASE-000231,CONTACT,2023-09-01T02:17:00,LOC-000692,PERSON-000267,VEH-000234,PHONE-002200,Synthetic timeline event,synthetic,0.65,true
EVENT-002313,CASE-000231,DIGITAL_ACTIVITY,2023-09-01T01:58:00,LOC-000693,PERSON-000488,VEH-000977,PHONE-001945,Synthetic timeline event,synthetic,0.72,true
EVENT-002314,CASE-000231,MOVEMENT,2023-09-01T11:43:00,LOC-000692,PERSON-000488,VEH-000845,PHONE-001287,Synthetic timeline event,synthetic,0.92,true
EVENT-002315,CASE-000231,DIGITAL_ACTIVITY,2023-08-31T23:23:00,LOC-000694,PERSON-000267,VEH-000552,PHONE-000084,Synthetic timeline event,synthetic,0.74,true
EVENT-002316,CASE-000231,REPORT,2023-09-01T01:11:00,LOC-000692,PERSON-000440,VEH-001044,PHONE-001736,Synthetic timeline event,synthetic,0.83,true
EVENT-002317,CASE-000231,MEETING,2023-08-31T23:46:00,LOC-000694,PERSON-000180,VEH-000982,PHONE-001950,Synthetic timeline event,synthetic,0.68,true
EVENT-002318,CASE-000232,DIGITAL_ACTIVITY,2023-11-23T20:00:00,LOC-000696,PERSON-000063,VEH-001101,PHONE-001252,Synthetic timeline event,synthetic,0.68,true
EVENT-002319,CASE-000232,MEETING,2023-11-23T15:13:00,LOC-000695,PERSON-000063,VEH-000799,PHONE-002024,Synthetic timeline event,synthetic,0.69,true
EVENT-002320,CASE-000232,REPORT,2023-11-23T13:23:00,LOC-000697,PERSON-000063,VEH-000244,PHONE-001514,Synthetic timeline event,synthetic,0.85,true
EVENT-002321,CASE-000232,MOVEMENT,2023-11-23T10:05:00,LOC-000697,PERSON-000288,VEH-001103,PHONE-002211,Synthetic timeline event,synthetic,0.67,true
EVENT-002322,CASE-000232,MOVEMENT,2023-11-23T16:51:00,LOC-000696,PERSON-002574,VEH-000873,PHONE-000456,Synthetic timeline event,synthetic,0.62,true
EVENT-002323,CASE-000232,CONTACT,2023-11-23T17:16:00,LOC-000696,PERSON-001589,VEH-000376,PHONE-001855,Synthetic timeline event,synthetic,0.87,true
EVENT-002324,CASE-000232,OBSERVATION,2023-11-23T17:21:00,LOC-000696,PERSON-002757,VEH-000471,PHONE-000383,Synthetic timeline event,synthetic,0.84,true
EVENT-002325,CASE-000233,MEETING,2023-08-27T08:52:00,LOC-000698,PERSON-002887,,PHONE-002214,Synthetic timeline event,synthetic,0.88,true
EVENT-002326,CASE-000233,CONTACT,2023-08-27T07:43:00,LOC-000699,PERSON-000092,VEH-001104,PHONE-000419,Synthetic timeline event,synthetic,0.86,true
EVENT-002327,CASE-000233,TRANSPORT,2023-08-27T21:04:00,LOC-000699,PERSON-002937,VEH-001105,PHONE-002216,Synthetic timeline event,synthetic,0.87,true
EVENT-002328,CASE-000233,CONTACT,2023-08-27T10:22:00,LOC-000698,PERSON-002937,VEH-001105,PHONE-002216,Synthetic timeline event,synthetic,0.95,true
EVENT-002329,CASE-000233,OBSERVATION,2023-08-27T18:07:00,LOC-000699,PERSON-002770,,PHONE-002227,Synthetic timeline event,synthetic,0.84,true
EVENT-002330,CASE-000233,DIGITAL_ACTIVITY,2023-08-27T18:38:00,LOC-000698,PERSON-000808,,PHONE-002218,Synthetic timeline event,synthetic,0.69,true
EVENT-002331,CASE-000233,MEETING,2023-08-27T14:33:00,LOC-000698,PERSON-001664,VEH-000742,PHONE-000351,Synthetic timeline event,synthetic,0.95,true
EVENT-002332,CASE-000233,DIGITAL_ACTIVITY,2023-08-27T20:04:00,LOC-000698,PERSON-001093,VEH-001106,PHONE-002217,Synthetic timeline event,synthetic,0.87,true
EVENT-002333,CASE-000233,MOVEMENT,2023-08-27T17:08:00,LOC-000699,PERSON-001093,VEH-001106,PHONE-002217,Synthetic timeline event,synthetic,0.87,true
EVENT-002334,CASE-000233,TRANSPORT,2023-08-27T09:04:00,LOC-000698,PERSON-000092,VEH-000228,PHONE-000772,Synthetic timeline event,synthetic,0.61,true
EVENT-002335,CASE-000233,CONTACT,2023-08-27T16:59:00,LOC-000698,PERSON-000357,VEH-000528,PHONE-000597,Synthetic timeline event,synthetic,0.64,true
EVENT-002336,CASE-000234,MOVEMENT,2023-07-06T20:25:00,LOC-000701,PERSON-000784,VEH-000717,PHONE-001907,Synthetic timeline event,synthetic,0.86,true
EVENT-002337,CASE-000234,CONTACT,2023-07-06T18:14:00,LOC-000701,PERSON-002499,,PHONE-000446,Synthetic timeline event,synthetic,0.83,true
EVENT-002338,CASE-000234,REPORT,2023-07-06T13:46:00,LOC-000701,PERSON-000784,VEH-000398,PHONE-000753,Synthetic timeline event,synthetic,0.96,true
EVENT-002339,CASE-000234,MEETING,2023-07-06T18:39:00,LOC-000702,PERSON-002499,,PHONE-000446,Synthetic timeline event,synthetic,0.88,true
EVENT-002340,CASE-000234,MOVEMENT,2023-07-06T18:35:00,LOC-000700,PERSON-000717,VEH-000154,PHONE-002231,Synthetic timeline event,synthetic,0.85,true
EVENT-002341,CASE-000234,TRANSPORT,2023-07-06T16:01:00,LOC-000701,PERSON-002136,VEH-001112,PHONE-000752,Synthetic timeline event,synthetic,0.88,true
EVENT-002342,CASE-000234,TRANSPORT,2023-07-06T12:14:00,LOC-000701,PERSON-000405,VEH-000555,PHONE-001062,Synthetic timeline event,synthetic,0.67,true
EVENT-002343,CASE-000234,TRANSPORT,2023-07-06T16:59:00,LOC-000702,PERSON-002136,VEH-000397,PHONE-000752,Synthetic timeline event,synthetic,0.99,true
EVENT-002344,CASE-000234,TRANSPORT,2023-07-06T20:01:00,LOC-000700,PERSON-000717,VEH-000154,PHONE-002231,Synthetic timeline event,synthetic,0.61,true
EVENT-002345,CASE-000234,MEETING,2023-07-06T19:39:00,LOC-000701,PERSON-002136,VEH-001112,PHONE-002229,Synthetic timeline event,synthetic,0.87,true
EVENT-002346,CASE-000234,DIGITAL_ACTIVITY,2023-07-06T10:50:00,LOC-000702,PERSON-001131,VEH-000401,PHONE-001406,Synthetic timeline event,synthetic,0.97,true
EVENT-002347,CASE-000234,OBSERVATION,2023-07-06T19:56:00,LOC-000701,PERSON-002136,VEH-000397,PHONE-000751,Synthetic timeline event,synthetic,0.7,true
EVENT-002348,CASE-000234,DIGITAL_ACTIVITY,2023-07-06T16:46:00,LOC-000700,PERSON-002136,VEH-001112,PHONE-000752,Synthetic timeline event,synthetic,0.79,true
EVENT-002349,CASE-000235,DIGITAL_ACTIVITY,2023-10-07T12:31:00,LOC-000703,PERSON-000175,VEH-000858,PHONE-000475,Synthetic timeline event,synthetic,0.92,true
EVENT-002350,CASE-000235,MOVEMENT,2023-10-07T11:36:00,LOC-000704,PERSON-000842,VEH-000254,PHONE-002176,Synthetic timeline event,synthetic,0.96,true
EVENT-002351,CASE-000235,DIGITAL_ACTIVITY,2023-10-07T06:15:00,LOC-000704,PERSON-000712,VEH-001087,PHONE-002248,Synthetic timeline event,synthetic,0.71,true
EVENT-002352,CASE-000235,TRANSPORT,2023-10-07T01:07:00,LOC-000703,PERSON-001206,VEH-001120,PHONE-002243,Synthetic timeline event,synthetic,0.93,true
EVENT-002353,CASE-000235,REPORT,2023-10-07T03:42:00,LOC-000703,PERSON-000712,VEH-001123,PHONE-002180,Synthetic timeline event,synthetic,0.65,true
EVENT-002354,CASE-000235,OBSERVATION,2023-10-07T10:27:00,LOC-000705,PERSON-001262,VEH-001121,PHONE-001052,Synthetic timeline event,synthetic,0.73,true
EVENT-002355,CASE-000235,TRANSPORT,2023-10-07T11:59:00,LOC-000705,PERSON-000734,VEH-001122,PHONE-000480,Synthetic timeline event,synthetic,0.88,true
EVENT-002356,CASE-000235,REPORT,2023-10-07T02:00:00,LOC-000705,PERSON-000842,VEH-000254,PHONE-002238,Synthetic timeline event,synthetic,0.83,true
EVENT-002357,CASE-000235,DIGITAL_ACTIVITY,2023-10-07T01:20:00,LOC-000704,PERSON-002684,VEH-001124,PHONE-000481,Synthetic timeline event,synthetic,0.74,true
EVENT-002358,CASE-000236,DIGITAL_ACTIVITY,2023-03-10T07:53:00,LOC-000707,PERSON-000576,VEH-000249,PHONE-000632,Synthetic timeline event,synthetic,0.63,true
EVENT-002359,CASE-000236,DIGITAL_ACTIVITY,2023-03-10T13:34:00,LOC-000706,PERSON-000697,VEH-000748,PHONE-002257,Synthetic timeline event,synthetic,0.82,true
EVENT-002360,CASE-000236,MOVEMENT,2023-03-10T16:00:00,LOC-000706,PERSON-001664,VEH-000742,PHONE-001456,Synthetic timeline event,synthetic,0.82,true
EVENT-002361,CASE-000236,TRANSPORT,2023-03-10T13:35:00,LOC-000706,PERSON-000576,VEH-000369,PHONE-001236,Synthetic timeline event,synthetic,0.8,true
EVENT-002362,CASE-000236,DIGITAL_ACTIVITY,2023-03-10T21:16:00,LOC-000706,PERSON-000576,VEH-000249,PHONE-000545,Synthetic timeline event,synthetic,0.74,true
EVENT-002363,CASE-000236,MOVEMENT,2023-03-10T21:34:00,LOC-000707,PERSON-001664,VEH-000668,PHONE-000517,Synthetic timeline event,synthetic,0.98,true
EVENT-002364,CASE-000236,MOVEMENT,2023-03-10T11:18:00,LOC-000707,PERSON-002124,VEH-000441,PHONE-002254,Synthetic timeline event,synthetic,0.69,true
EVENT-002365,CASE-000236,REPORT,2023-03-10T20:10:00,LOC-000707,PERSON-001664,VEH-000206,PHONE-000488,Synthetic timeline event,synthetic,0.98,true
EVENT-002366,CASE-000237,MOVEMENT,2023-05-15T16:58:00,LOC-000710,PERSON-000165,VEH-000789,PHONE-002263,Synthetic timeline event,synthetic,0.95,true
EVENT-002367,CASE-000237,TRANSPORT,2023-05-16T00:35:00,LOC-000710,PERSON-000275,VEH-000626,PHONE-000195,Synthetic timeline event,synthetic,0.98,true
EVENT-002368,CASE-000237,MEETING,2023-05-15T15:22:00,LOC-000709,PERSON-000275,VEH-000735,PHONE-000073,Synthetic timeline event,synthetic,0.61,true
EVENT-002369,CASE-000237,CONTACT,2023-05-15T14:58:00,LOC-000709,PERSON-000275,VEH-000735,PHONE-000196,Synthetic timeline event,synthetic,0.71,true
EVENT-002370,CASE-000237,TRANSPORT,2023-05-16T01:42:00,LOC-000708,PERSON-002068,VEH-000960,PHONE-001671,Synthetic timeline event,synthetic,0.69,true
