vehicle_id,vehicle_type,registration_alias,owner_person_id,color,make,model,status,synthetic_flag
VEH-001082,SUV,SYN-UT-01082,PERSON-001847,Blue,Tata,Punch,Active,true
VEH-001083,Truck,SYN-UT-01083,PERSON-002922,Black,Toyota,Urban Cruiser,Active,true
VEH-001084,SUV,SYN-DE-01084,PERSON-000222,Blue,Hyundai,i20,Transferred,true
VEH-001085,Car,SYN-TA-01085,PERSON-002845,Black,Hyundai,i20,Transferred,true
VEH-001086,SUV,SYN-MA-01086,PERSON-000710,Grey,Maruti,Swift,Active,true
VEH-001087,Van,SYN-WE-01087,PERSON-000712,White,Maruti,Ertiga,Transferred,true
VEH-001088,Motorcycle,SYN-TA-01088,PERSON-000072,Silver,Maruti,Swift,Active,true
VEH-001089,SUV,SYN-TA-01089,PERSON-002444,White,Hyundai,Creta,Transferred,true
VEH-001090,Car,SYN-TA-01090,PERSON-002675,Black,Maruti,Ertiga,Transferred,true
VEH-001091,Van,SYN-RA-01091,PERSON-002438,Silver,Maruti,Ertiga,Transferred,true
VEH-001092,Truck,SYN-RA-01092,PERSON-001363,Silver,Tata,Altroz,Active,true
VEH-001093,Truck,SYN-DE-01093,PERSON-000832,Black,Tata,Punch,Active,true
VEH-001094,Car,SYN-TE-01094,PERSON-000635,Silver,Toyota,Urban Cruiser,Active,true
VEH-001095,Truck,SYN-WE-01095,PERSON-002713,Blue,Toyota,Innova,Transferred,true
VEH-001096,SUV,SYN-KA-01096,PERSON-000540,Silver,Mahindra,XUV,Active,true
VEH-001097,SUV,SYN-GU-01097,PERSON-001115,Silver,Toyota,Urban Cruiser,Active,true
VEH-001098,Car,SYN-DE-01098,PERSON-000267,Red,Hyundai,i20,Active,true
VEH-001099,Car,SYN-MA-01099,PERSON-002060,White,Mahindra,Bolero,Active,true
VEH-001100,Van,SYN-MA-01100,PERSON-000440,White,Toyota,Urban Cruiser,Active,true
VEH-001101,Van,SYN-GU-01101,PERSON-000063,Grey,Hyundai,Venue,Active,true
VEH-001102,Truck,SYN-GU-01102,PERSON-000863,Silver,Mahindra,XUV,Active,true
VEH-001103,SUV,SYN-TA-01103,PERSON-000288,Red,Toyota,Urban Cruiser,Active,true
VEH-001104,Car,SYN-KA-01104,PERSON-000092,Black,Toyota,Urban Cruiser,Transferred,true
VEH-001105,Auto,SYN-TE-01105,PERSON-002937,Grey,Tata,Punch,Active,true
VEH-001106,Car,SYN-UT-01106,PERSON-001093,Black,Maruti,Swift,Active,true
VEH-001107,Van,SYN-TA-01107,PERSON-000653,White,Hyundai,i20,Active,true
VEH-001108,Motorcycle,SYN-GU-01108,PERSON-001384,White,Mahindra,XUV,Transferred,true
VEH-001109,Auto,SYN-TE-01109,PERSON-000792,Grey,Tata,Altroz,Transferred,true
VEH-001110,Auto,SYN-TA-01110,PERSON-000528,White,Maruti,Ertiga,Active,true
VEH-001111,Truck,SYN-MA-01111,PERSON-000357,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-001112,Motorcycle,SYN-KA-01112,PERSON-002136,White,Maruti,Ertiga,Active,true
VEH-001113,Auto,SYN-KA-01113,PERSON-000717,Red,Mahindra,Scorpio,Transferred,true
VEH-001114,Auto,SYN-GU-01114,PERSON-001131,Red,Mahindra,Scorpio,Active,true
VEH-001115,Auto,SYN-UT-01115,PERSON-000405,Black,Tata,Nexon,Active,true
VEH-001116,Motorcycle,SYN-DE-01116,PERSON-000622,Silver,Toyota,Innova,Transferred,true
VEH-001117,Auto,SYN-KA-01117,PERSON-000842,White,Hyundai,i20,Transferred,true
VEH-001118,Motorcycle,SYN-DE-01118,PERSON-000175,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-001119,Van,SYN-TE-01119,PERSON-000449,Grey,Mahindra,Bolero,Active,true
VEH-001120,Van,SYN-GU-01120,PERSON-001206,Blue,Tata,Nexon,Transferred,true
VEH-001121,SUV,SYN-DE-01121,PERSON-001262,Silver,Tata,Nexon,Active,true
VEH-001122,Truck,SYN-WE-01122,PERSON-000734,Blue,Toyota,Urban Cruiser,Active,true
VEH-001123,Van,SYN-WE-01123,PERSON-000712,Black,Mahindra,Scorpio,Active,true
VEH-001124,Truck,SYN-KE-01124,PERSON-002684,Red,Toyota,Innova,Active,true
VEH-001125,Car,SYN-KA-01125,PERSON-001664,Black,Tata,Nexon,Transferred,true
VEH-001126,Van,SYN-KA-01126,PERSON-000576,Red,Toyota,Urban Cruiser,Active,true
VEH-001127,Motorcycle,SYN-MA-01127,PERSON-002124,Red,Hyundai,Venue,Active,true
VEH-001128,Motorcycle,SYN-WE-01128,PERSON-000584,Red,Hyundai,i20,Transferred,true
VEH-001129,SUV,SYN-DE-01129,PERSON-000682,Red,Hyundai,Venue,Active,true
VEH-001130,Car,SYN-GU-01130,PERSON-000473,Black,Toyota,Innova,Active,true
VEH-001131,Car,SYN-KA-01131,PERSON-002068,Red,Toyota,Urban Cruiser,Active,true
VEH-001132,SUV,SYN-KE-01132,PERSON-000165,Silver,Maruti,Ertiga,Active,true
VEH-001133,Truck,SYN-TE-01133,PERSON-001481,Silver,Toyota,Urban Cruiser,Active,true
VEH-001134,Car,SYN-RA-01134,PERSON-000275,White,Maruti,Baleno,Active,true
VEH-001135,Truck,SYN-RA-01135,PERSON-000032,Blue,Mahindra,Scorpio,Active,true
VEH-001136,Van,SYN-TE-01136,PERSON-001691,Blue,Hyundai,Venue,Active,true
VEH-001137,Truck,SYN-TE-01137,PERSON-002304,Silver,Maruti,Ertiga,Transferred,true
VEH-001138,Van,SYN-WE-01138,PERSON-002393,White,Hyundai,i20,Active,true
VEH-001139,Van,SYN-UT-01139,PERSON-001847,White,Mahindra,Scorpio,Transferred,true
VEH-001140,SUV,SYN-WE-01140,PERSON-001029,Red,Toyota,Urban Cruiser,Active,true
VEH-001141,Auto,SYN-DE-01141,PERSON-001425,Black,Tata,Punch,Transferred,true
VEH-001142,SUV,SYN-RA-01142,PERSON-000040,Black,Hyundai,Creta,Active,true
VEH-001143,Van,SYN-KA-01143,PERSON-002068,White,Hyundai,Venue,Active,true
VEH-001144,Car,SYN-MA-01144,PERSON-001774,Blue,Toyota,Innova,Transferred,true
VEH-001145,Auto,SYN-UT-01145,PERSON-000419,Red,Hyundai,Venue,Active,true
VEH-001146,Motorcycle,SYN-WE-01146,PERSON-000407,Red,Maruti,Ertiga,Active,true
VEH-001147,Auto,SYN-MA-01147,PERSON-002417,Silver,Maruti,Baleno,Transferred,true
VEH-001148,SUV,SYN-TE-01148,PERSON-002094,Silver,Tata,Nexon,Active,true
VEH-001149,Truck,SYN-DE-01149,PERSON-000103,Red,Tata,Nexon,Active,true
VEH-001150,SUV,SYN-MA-01150,PERSON-000357,White,Tata,Nexon,Active,true
VEH-001151,SUV,SYN-KE-01151,PERSON-001596,Blue,Hyundai,Creta,Transferred,true
VEH-001152,Car,SYN-DE-01152,PERSON-000832,Grey,Mahindra,Bolero,Transferred,true
VEH-001153,Car,SYN-TE-01153,PERSON-000635,Blue,Maruti,Ertiga,Active,true
VEH-001154,Car,SYN-GU-01154,PERSON-001619,Red,Tata,Punch,Active,true
VEH-001155,SUV,SYN-UT-01155,PERSON-002847,Red,Maruti,Ertiga,Transferred,true
VEH-001156,Motorcycle,SYN-KA-01156,PERSON-000909,Grey,Hyundai,Venue,Transferred,true
VEH-001157,Van,SYN-WE-01157,PERSON-002821,Black,Mahindra,Bolero,Active,true
VEH-001158,Auto,SYN-KA-01158,PERSON-000540,White,Maruti,Swift,Transferred,true
VEH-001159,SUV,SYN-DE-01159,PERSON-000180,Grey,Hyundai,Creta,Transferred,true
VEH-001160,Truck,SYN-WE-01160,PERSON-001610,Grey,Mahindra,XUV,Active,true
VEH-001161,SUV,SYN-DE-01161,PERSON-000267,Grey,Tata,Nexon,Active,true
VEH-001162,Auto,SYN-TE-01162,PERSON-002618,Silver,Hyundai,Venue,Active,true
VEH-001163,Auto,SYN-TE-01163,PERSON-001780,Grey,Maruti,Baleno,Transferred,true
VEH-001164,Auto,SYN-TE-01164,PERSON-001691,Black,Tata,Punch,Active,true
VEH-001165,Truck,SYN-WE-01165,PERSON-002393,Red,Toyota,Innova,Transferred,true
VEH-001166,Van,SYN-MA-01166,PERSON-001071,Blue,Toyota,Urban Cruiser,Transferred,true
VEH-001167,SUV,SYN-MA-01167,PERSON-000613,Black,Maruti,Baleno,Active,true
VEH-001168,Truck,SYN-GU-01168,PERSON-000081,Silver,Maruti,Ertiga,Active,true
VEH-001169,Truck,SYN-KA-01169,PERSON-001259,Red,Hyundai,i20,Transferred,true
VEH-001170,Car,SYN-GU-01170,PERSON-000850,Red,Toyota,Innova,Active,true
VEH-001171,Van,SYN-GU-01171,PERSON-001861,Red,Tata,Altroz,Active,true
VEH-001172,Van,SYN-GU-01172,PERSON-000063,Grey,Maruti,Swift,Active,true
VEH-001173,Van,SYN-KE-01173,PERSON-002757,Red,Maruti,Baleno,Active,true
VEH-001174,Motorcycle,SYN-MA-01174,PERSON-001589,Silver,Maruti,Swift,Active,true
VEH-001175,SUV,SYN-GU-01175,PERSON-000081,Red,Mahindra,Scorpio,Active,true
VEH-001176,SUV,SYN-KA-01176,PERSON-001259,Black,Toyota,Innova,Transferred,true
VEH-001177,Van,SYN-GU-01177,PERSON-001861,Black,Mahindra,Scorpio,Active,true
VEH-001178,Motorcycle,SYN-RA-01178,PERSON-002574,Silver,Maruti,Ertiga,Active,true
VEH-001179,SUV,SYN-GU-01179,PERSON-000063,Red,Maruti,Baleno,Active,true
VEH-001180,SUV,SYN-GU-01180,PERSON-000863,Black,Mahindra,XUV,Active,true
VEH-001181,Truck,SYN-KE-01181,PERSON-002757,Blue,Mahindra,Bolero,Active,true
VEH-001182,Car,SYN-TA-01182,PERSON-000789,Red,Maruti,Ertiga,Transferred,true
VEH-001183,Car,SYN-TA-01183,PERSON-002675,Grey,Hyundai,Venue,Transferred,true
VEH-001184,Truck,SYN-RA-01184,PERSON-002438,Blue,Toyota,Urban Cruiser,Active,true
VEH-001185,Car,SYN-TE-01185,PERSON-001480,Blue,Tata,Altroz,Transferred,true
VEH-001186,Van,SYN-TE-01186,PERSON-000635,Blue,Hyundai,Creta,Transferred,true
VEH-001187,SUV,SYN-TA-01187,PERSON-002558,Blue,Maruti,Baleno,Transferred,true
VEH-001188,Van,SYN-GU-01188,PERSON-001131,Red,Toyota,Urban Cruiser,Active,true
VEH-001189,Van,SYN-KE-01189,PERSON-001234,Black,Mahindra,Scorpio,Transferred,true
VEH-001190,Auto,SYN-DE-01190,PERSON-001182,White,Maruti,Baleno,Transferred,true
VEH-001191,Truck,SYN-RA-01191,PERSON-000351,Blue,Hyundai,i20,Active,true
VEH-001192,SUV,SYN-GU-01192,PERSON-001908,Black,Hyundai,Venue,Transferred,true
VEH-001193,SUV,SYN-TA-01193,PERSON-001041,Black,Hyundai,i20,Active,true
VEH-001194,Car,SYN-KE-01194,PERSON-001670,White,Tata,Altroz,Active,true
VEH-001195,Motorcycle,SYN-GU-01195,PERSON-000081,Grey,Maruti,Baleno,Active,true
VEH-001196,Truck,SYN-DE-01196,PERSON-000682,Grey,Hyundai,Venue,Transferred,true
VEH-001197,Auto,SYN-KA-01197,PERSON-001259,Silver,Mahindra,Bolero,Active,true
VEH-001198,Car,SYN-RA-01198,PERSON-002574,Black,Tata,Punch,Active,true
VEH-001199,Car,SYN-KE-01199,PERSON-002757,Blue,Hyundai,i20,Transferred,true
VEH-001200,SUV,SYN-MA-01200,PERSON-001589,White,Toyota,Innova,Transferred,true
VEH-001201,SUV,SYN-TA-01201,PERSON-001511,Grey,Hyundai,i20,Transferred,true
VEH-001202,Motorcycle,SYN-KE-01202,PERSON-002020,Red,Maruti,Ertiga,Active,true
VEH-001203,Auto,SYN-KA-01203,PERSON-001544,Black,Mahindra,Bolero,Active,true
VEH-001204,Car,SYN-TA-01204,PERSON-002873,Black,Mahindra,XUV,Active,true
VEH-001205,Truck,SYN-TE-01205,PERSON-001898,Red,Tata,Altroz,Transferred,true
VEH-001206,Truck,SYN-MA-01206,PERSON-000921,Black,Tata,Punch,Active,true
VEH-001207,Van,SYN-GU-01207,PERSON-000863,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-001208,Motorcycle,SYN-RA-01208,PERSON-002999,Blue,Hyundai,i20,Transferred,true
VEH-001209,Van,SYN-WE-01209,PERSON-000488,Grey,Maruti,Baleno,Active,true
VEH-001210,Car,SYN-DE-01210,PERSON-000146,Silver,Hyundai,i20,Transferred,true
VEH-001211,SUV,SYN-KE-01211,PERSON-002609,Black,Toyota,Innova,Active,true
VEH-001212,Van,SYN-MA-01212,PERSON-002223,Red,Maruti,Baleno,Active,true
VEH-001213,Car,SYN-WE-01213,PERSON-002964,White,Toyota,Urban Cruiser,Transferred,true
VEH-001214,SUV,SYN-GU-01214,PERSON-000804,Black,Toyota,Urban Cruiser,Active,true
VEH-001215,Truck,SYN-TA-01215,PERSON-001617,Red,Hyundai,i20,Active,true
VEH-001216,Motorcycle,SYN-KE-01216,PERSON-001191,Red,Mahindra,Bolero,Transferred,true
VEH-001217,Truck,SYN-TA-01217,PERSON-002371,White,Maruti,Ertiga,Active,true
VEH-001218,Truck,SYN-UT-01218,PERSON-000009,Grey,Mahindra,XUV,Active,true
VEH-001219,Truck,SYN-TE-01219,PERSON-000792,Grey,Toyota,Urban Cruiser,Active,true
VEH-001220,SUV,SYN-TE-01220,PERSON-001648,Grey,Hyundai,i20,Transferred,true
VEH-001221,Truck,SYN-KE-01221,PERSON-002246,Red,Maruti,Swift,Active,true
VEH-001222,Motorcycle,SYN-GU-01222,PERSON-002279,Blue,Hyundai,Creta,Transferred,true
VEH-001223,Truck,SYN-WE-01223,PERSON-001205,Blue,Maruti,Baleno,Active,true
VEH-001224,Truck,SYN-DE-01224,PERSON-000919,Black,Hyundai,Creta,Transferred,true
VEH-001225,Motorcycle,SYN-GU-01225,PERSON-000132,Blue,Toyota,Innova,Transferred,true
VEH-001226,Motorcycle,SYN-MA-01226,PERSON-002653,Red,Hyundai,Creta,Active,true
VEH-001227,SUV,SYN-KA-01227,PERSON-001478,Blue,Tata,Punch,Transferred,true
VEH-001228,SUV,SYN-WE-01228,PERSON-000569,Silver,Hyundai,Creta,Active,true
VEH-001229,Motorcycle,SYN-GU-01229,PERSON-001860,Blue,Mahindra,Scorpio,Active,true
VEH-001230,Motorcycle,SYN-MA-01230,PERSON-001135,Grey,Maruti,Swift,Transferred,true
VEH-001231,Motorcycle,SYN-DE-01231,PERSON-000769,Red,Tata,Nexon,Transferred,true
VEH-001232,Car,SYN-DE-01232,PERSON-002457,Silver,Toyota,Innova,Transferred,true
VEH-001233,Truck,SYN-TE-01233,PERSON-001667,Blue,Mahindra,Scorpio,Transferred,true
VEH-001234,Van,SYN-RA-01234,PERSON-000351,Blue,Tata,Altroz,Active,true
VEH-001235,Truck,SYN-TA-01235,PERSON-001041,Black,Hyundai,Venue,Active,true
VEH-001236,Van,SYN-MA-01236,PERSON-001589,Red,Maruti,Ertiga,Transferred,true
VEH-001237,Van,SYN-TA-01237,PERSON-002764,Red,Mahindra,Scorpio,Active,true
VEH-001238,Truck,SYN-GU-01238,PERSON-001115,White,Tata,Punch,Active,true
VEH-001239,Auto,SYN-DE-01239,PERSON-000180,Blue,Hyundai,Venue,Transferred,true
VEH-001240,Auto,SYN-KA-01240,PERSON-001757,Grey,Mahindra,XUV,Transferred,true
VEH-001241,Auto,SYN-TA-01241,PERSON-000506,Silver,Mahindra,Bolero,Active,true
VEH-001242,Van,SYN-GU-01242,PERSON-000062,Blue,Hyundai,i20,Active,true
VEH-001243,SUV,SYN-UT-01243,PERSON-000405,Grey,Maruti,Ertiga,Active,true
VEH-001244,Van,SYN-MA-01244,PERSON-002660,Silver,Hyundai,i20,Active,true
VEH-001245,Car,SYN-DE-01245,PERSON-002335,White,Hyundai,Creta,Transferred,true
VEH-001246,Car,SYN-DE-01246,PERSON-001425,Blue,Hyundai,Venue,Active,true
VEH-001247,Car,SYN-UT-01247,PERSON-000822,Black,Maruti,Swift,Transferred,true
VEH-001248,Auto,SYN-RA-01248,PERSON-002986,Black,Toyota,Urban Cruiser,Active,true
VEH-001249,Auto,SYN-MA-01249,PERSON-002759,Red,Maruti,Swift,Active,true
VEH-001250,Truck,SYN-MA-01250,PERSON-001071,Grey,Toyota,Urban Cruiser,Active,true
VEH-001251,SUV,SYN-MA-01251,PERSON-000613,White,Maruti,Swift,Transferred,true
VEH-001252,Motorcycle,SYN-UT-01252,PERSON-001578,Red,Hyundai,Creta,Active,true
VEH-001253,Truck,SYN-TE-01253,PERSON-000245,Blue,Maruti,Ertiga,Active,true
VEH-001254,Motorcycle,SYN-TA-01254,PERSON-002873,Blue,Toyota,Innova,Transferred,true
VEH-001255,Motorcycle,SYN-WE-01255,PERSON-000120,White,Tata,Altroz,Transferred,true
VEH-001256,Car,SYN-DE-01256,PERSON-001540,Grey,Toyota,Innova,Active,true
VEH-001257,Auto,SYN-WE-01257,PERSON-002821,Blue,Hyundai,Venue,Active,true
VEH-001258,Motorcycle,SYN-TE-01258,PERSON-001558,Black,Mahindra,Bolero,Active,true
VEH-001259,SUV,SYN-KA-01259,PERSON-000540,White,Maruti,Ertiga,Active,true
VEH-001260,Motorcycle,SYN-DE-01260,PERSON-000180,Red,Maruti,Ertiga,Active,true
VEH-001261,Car,SYN-TE-01261,PERSON-000792,Blue,Toyota,Innova,Active,true
VEH-001262,Van,SYN-TE-01262,PERSON-002618,Black,Maruti,Swift,Active,true
VEH-001263,Motorcycle,SYN-UT-01263,PERSON-000074,Grey,Mahindra,XUV,Active,true
VEH-001264,Van,SYN-KE-01264,PERSON-001234,Red,Toyota,Urban Cruiser,Transferred,true
VEH-001265,Truck,SYN-DE-01265,PERSON-000622,Black,Tata,Altroz,Active,true
VEH-001266,Motorcycle,SYN-TE-01266,PERSON-002004,Red,Tata,Punch,Transferred,true
VEH-001267,Motorcycle,SYN-UT-01267,PERSON-002499,Silver,Hyundai,Creta,Transferred,true
VEH-001268,SUV,SYN-GU-01268,PERSON-002215,Black,Mahindra,Scorpio,Transferred,true
VEH-001269,Truck,SYN-TE-01269,PERSON-000449,Blue,Hyundai,i20,Active,true
VEH-001270,Car,SYN-GU-01270,PERSON-001115,Blue,Mahindra,Scorpio,Active,true
VEH-001271,Truck,SYN-DE-01271,PERSON-000180,Blue,Toyota,Innova,Active,true
VEH-001272,SUV,SYN-MA-01272,PERSON-002060,Silver,Tata,Altroz,Active,true
VEH-001273,SUV,SYN-GU-01273,PERSON-001861,Silver,Hyundai,Creta,Transferred,true
VEH-001274,Car,SYN-RA-01274,PERSON-002574,Grey,Tata,Punch,Active,true
VEH-001275,SUV,SYN-GU-01275,PERSON-000063,White,Maruti,Swift,Transferred,true
VEH-001276,Car,SYN-GU-01276,PERSON-000863,White,Hyundai,Venue,Active,true
VEH-001277,Van,SYN-UT-01277,PERSON-001674,Grey,Tata,Punch,Transferred,true
VEH-001278,Car,SYN-KA-01278,PERSON-002915,Blue,Hyundai,i20,Transferred,true
VEH-001279,Motorcycle,SYN-KE-01279,PERSON-001212,Blue,Hyundai,Creta,Active,true
VEH-001280,SUV,SYN-RA-01280,PERSON-001431,Black,Toyota,Urban Cruiser,Active,true
VEH-001281,Truck,SYN-KA-01281,PERSON-001066,Silver,Tata,Nexon,Transferred,true
VEH-001282,Motorcycle,SYN-KA-01282,PERSON-002646,Blue,Tata,Nexon,Transferred,true
VEH-001283,Car,SYN-DE-01283,PERSON-002965,White,Tata,Nexon,Transferred,true
VEH-001284,SUV,SYN-KA-01284,PERSON-000484,Red,Maruti,Swift,Transferred,true
VEH-001285,Van,SYN-TA-01285,PERSON-002654,White,Tata,Altroz,Active,true
VEH-001286,Motorcycle,SYN-KA-01286,PERSON-001259,Black,Hyundai,Creta,Active,true
VEH-001287,Car,SYN-KA-01287,PERSON-000540,Blue,Hyundai,Creta,Transferred,true
VEH-001288,SUV,SYN-RA-01288,PERSON-002574,Grey,Tata,Altroz,Active,true
VEH-001289,SUV,SYN-GU-01289,PERSON-000863,Grey,Mahindra,XUV,Transferred,true
VEH-001290,Truck,SYN-WE-01290,PERSON-001334,White,Hyundai,i20,Transferred,true
VEH-001291,Auto,SYN-KE-01291,PERSON-000260,Grey,Maruti,Baleno,Active,true
VEH-001292,Van,SYN-TE-01292,PERSON-001691,Black,Mahindra,Scorpio,Active,true
VEH-001293,Auto,SYN-WE-01293,PERSON-001334,White,Mahindra,Bolero,Transferred,true
VEH-001294,Motorcycle,SYN-TE-01294,PERSON-000245,Red,Tata,Altroz,Active,true
VEH-001295,Auto,SYN-WE-01295,PERSON-001747,Red,Tata,Nexon,Active,true
VEH-001296,Truck,SYN-MA-01296,PERSON-000997,Grey,Maruti,Baleno,Active,true
VEH-001297,Car,SYN-TE-01297,PERSON-000374,White,Maruti,Ertiga,Transferred,true
VEH-001298,Motorcycle,SYN-TE-01298,PERSON-002304,Blue,Hyundai,Creta,Active,true
VEH-001299,Truck,SYN-UT-01299,PERSON-001847,Red,Maruti,Swift,Active,true
VEH-001300,Auto,SYN-WE-01300,PERSON-001029,Blue,Mahindra,XUV,Transferred,true
VEH-001301,Car,SYN-TE-01301,PERSON-002947,Blue,Tata,Altroz,Transferred,true
VEH-001302,Van,SYN-WE-01302,PERSON-000497,White,Hyundai,Venue,Active,true
VEH-001303,SUV,SYN-KA-01303,PERSON-000484,Blue,Tata,Punch,Transferred,true
VEH-001304,Van,SYN-KA-01304,PERSON-001259,Black,Toyota,Innova,Transferred,true
VEH-001305,SUV,SYN-GU-01305,PERSON-001861,Silver,Toyota,Urban Cruiser,Transferred,true
VEH-001306,Van,SYN-GU-01306,PERSON-000863,Black,Tata,Nexon,Active,true
VEH-001307,Car,SYN-GU-01307,PERSON-000063,Black,Hyundai,Creta,Transferred,true
VEH-001308,SUV,SYN-KE-01308,PERSON-002757,Blue,Hyundai,Creta,Active,true
VEH-001309,Truck,SYN-WE-01309,PERSON-002821,Red,Tata,Punch,Transferred,true
VEH-001310,Motorcycle,SYN-KA-01310,PERSON-000540,Grey,Toyota,Urban Cruiser,Active,true
VEH-001311,SUV,SYN-GU-01311,PERSON-001115,Grey,Mahindra,Bolero,Transferred,true
VEH-001312,Truck,SYN-DE-01312,PERSON-000180,Silver,Mahindra,Bolero,Active,true
VEH-001313,Motorcycle,SYN-MA-01313,PERSON-001542,White,Tata,Nexon,Active,true
VEH-001314,Truck,SYN-RA-01314,PERSON-001363,White,Toyota,Innova,Active,true
VEH-001315,Truck,SYN-KE-01315,PERSON-000886,Blue,Maruti,Ertiga,Active,true
VEH-001316,Van,SYN-TA-01316,PERSON-000948,Blue,Maruti,Swift,Transferred,true
VEH-001317,Van,SYN-RA-01317,PERSON-002986,White,Mahindra,Scorpio,Active,true
VEH-001318,Truck,SYN-MA-01318,PERSON-002759,White,Hyundai,Creta,Active,true
VEH-001319,Auto,SYN-UT-01319,PERSON-001578,Grey,Tata,Altroz,Active,true
VEH-001320,Auto,SYN-KA-01320,PERSON-001343,Grey,Maruti,Baleno,Active,true
VEH-001321,Van,SYN-KA-01321,PERSON-002998,Grey,Toyota,Innova,Active,true
VEH-001322,Car,SYN-WE-01322,PERSON-002835,Blue,Mahindra,XUV,Active,true
VEH-001323,Motorcycle,SYN-RA-01323,PERSON-001315,Silver,Toyota,Innova,Transferred,true
VEH-001324,Truck,SYN-UT-01324,PERSON-000074,White,Hyundai,Creta,Transferred,true
VEH-001325,Van,SYN-DE-01325,PERSON-000697,Red,Tata,Altroz,Transferred,true
VEH-001326,Van,SYN-KE-01326,PERSON-000230,Silver,Hyundai,i20,Active,true
VEH-001327,Truck,SYN-MA-01327,PERSON-002715,Black,Mahindra,XUV,Active,true
VEH-001328,Auto,SYN-WE-01328,PERSON-000120,White,Toyota,Innova,Active,true
VEH-001329,Truck,SYN-DE-01329,PERSON-001540,Red,Maruti,Ertiga,Active,true
VEH-001330,Truck,SYN-TA-01330,PERSON-001992,Grey,Maruti,Ertiga,Active,true
VEH-001331,Van,SYN-DE-01331,PERSON-002745,White,Maruti,Swift,Active,true
VEH-001332,Car,SYN-TA-01332,PERSON-002558,Blue,Maruti,Baleno,Active,true
VEH-001333,Van,SYN-RA-01333,PERSON-000784,Grey,Hyundai,Creta,Active,true
VEH-001334,Car,SYN-KA-01334,PERSON-000717,Silver,Toyota,Urban Cruiser,Active,true
VEH-001335,Truck,SYN-KE-01335,PERSON-001890,Grey,Hyundai,Venue,Transferred,true
VEH-001336,Truck,SYN-TE-01336,PERSON-001423,Grey,Tata,Punch,Transferred,true
VEH-001337,Van,SYN-UT-01337,PERSON-001107,White,Mahindra,XUV,Active,true
VEH-001338,SUV,SYN-DE-01338,PERSON-000904,White,Mahindra,XUV,Active,true
VEH-001339,Truck,SYN-WE-01339,PERSON-000584,Silver,Mahindra,Scorpio,Active,true
VEH-001340,Motorcycle,SYN-KE-01340,PERSON-000230,Grey,Maruti,Swift,Active,true
VEH-001341,Truck,SYN-KA-01341,PERSON-001478,Grey,Hyundai,Creta,Active,true
VEH-001342,Car,SYN-TA-01342,PERSON-002397,Silver,Maruti,Baleno,Active,true
VEH-001343,Car,SYN-KE-01343,PERSON-002846,Silver,Tata,Altroz,Active,true
VEH-001344,SUV,SYN-UT-01344,PERSON-001578,Red,Toyota,Innova,Transferred,true
VEH-001345,Truck,SYN-DE-01345,PERSON-001701,Grey,Maruti,Swift,Active,true
VEH-001346,Car,SYN-UT-01346,PERSON-002106,Silver,Hyundai,i20,Active,true
VEH-001347,Truck,SYN-TE-01347,PERSON-002947,Black,Maruti,Ertiga,Active,true
VEH-001348,Car,SYN-GU-01348,PERSON-001387,Silver,Maruti,Swift,Transferred,true
VEH-001349,Van,SYN-WE-01349,PERSON-001492,Silver,Mahindra,Scorpio,Active,true
VEH-001350,Van,SYN-TE-01350,PERSON-001817,Grey,Mahindra,XUV,Transferred,true
VEH-001351,Truck,SYN-KE-01351,PERSON-001782,Silver,Toyota,Urban Cruiser,Transferred,true
VEH-001352,Auto,SYN-TA-01352,PERSON-002675,Blue,Mahindra,XUV,Active,true
VEH-001353,Van,SYN-KA-01353,PERSON-000092,Silver,Tata,Nexon,Transferred,true
VEH-001354,Truck,SYN-RA-01354,PERSON-002920,Blue,Tata,Nexon,Active,true
VEH-001355,Car,SYN-TE-01355,PERSON-001455,White,Hyundai,i20,Active,true
VEH-001356,SUV,SYN-KE-01356,PERSON-001116,Blue,Mahindra,XUV,Active,true
VEH-001357,Truck,SYN-WE-01357,PERSON-000120,Silver,Toyota,Innova,Active,true
VEH-001358,SUV,SYN-WE-01358,PERSON-001965,White,Toyota,Innova,Transferred,true
VEH-001359,SUV,SYN-DE-01359,PERSON-002745,Blue,Toyota,Urban Cruiser,Active,true
VEH-001360,SUV,SYN-WE-01360,PERSON-000488,White,Toyota,Urban Cruiser,Transferred,true
VEH-001361,Truck,SYN-GU-01361,PERSON-000081,Blue,Tata,Punch,Active,true
VEH-001362,Truck,SYN-KA-01362,PERSON-001259,Blue,Hyundai,Venue,Active,true
VEH-001363,SUV,SYN-GU-01363,PERSON-000850,Blue,Hyundai,Creta,Active,true
VEH-001364,SUV,SYN-GU-01364,PERSON-001861,Grey,Tata,Altroz,Active,true
VEH-001365,Car,SYN-WE-01365,PERSON-001610,Blue,Toyota,Urban Cruiser,Active,true
VEH-001366,Truck,SYN-GU-01366,PERSON-000862,Grey,Maruti,Baleno,Active,true
VEH-001367,Auto,SYN-DE-01367,PERSON-000769,White,Mahindra,XUV,Active,true
VEH-001368,Truck,SYN-UT-01368,PERSON-002106,Blue,Toyota,Innova,Active,true
VEH-001369,Car,SYN-KA-01369,PERSON-002646,Red,Hyundai,i20,Transferred,true
