account_id,person_id,institution_type,account_type,masked_identifier,opened_date,status,synthetic_flag
ACCT-001501,PERSON-002223,Synthetic Bank C,Digital Wallet,SYN-XXXX-1501,2023-03-31,Active,true
ACCT-001502,PERSON-000556,Synthetic Cooperative Bank,Savings,SYN-XXXX-1502,2022-08-23,Dormant,true
ACCT-001503,PERSON-002205,Synthetic Cooperative Bank,Current,SYN-XXXX-1503,2023-01-14,Dormant,true
ACCT-001504,PERSON-001542,Synthetic Bank A,Current,SYN-XXXX-1504,2022-11-04,Dormant,true
ACCT-001505,PERSON-001135,Synthetic Bank B,Digital Wallet,SYN-XXXX-1505,2023-04-09,Active,true
ACCT-001506,PERSON-001135,Synthetic Bank A,Digital Wallet,SYN-XXXX-1506,2023-06-02,Active,true
ACCT-001507,PERSON-000769,Synthetic Digital Bank,Current,SYN-XXXX-1507,2022-08-13,Active,true
ACCT-001508,PERSON-000769,Synthetic Digital Bank,Current,SYN-XXXX-1508,2022-07-15,Dormant,true
ACCT-001509,PERSON-000860,Synthetic Cooperative Bank,Current,SYN-XXXX-1509,2022-06-06,Dormant,true
ACCT-001510,PERSON-001507,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1510,2023-07-30,Dormant,true
ACCT-001511,PERSON-000405,Synthetic Bank B,Digital Wallet,SYN-XXXX-1511,2022-07-16,Dormant,true
ACCT-001512,PERSON-002660,Synthetic Bank A,Digital Wallet,SYN-XXXX-1512,2023-05-28,Active,true
ACCT-001513,PERSON-001337,Synthetic Bank A,Current,SYN-XXXX-1513,2023-07-13,Active,true
ACCT-001514,PERSON-001259,Synthetic Cooperative Bank,Current,SYN-XXXX-1514,2022-07-30,Active,true
ACCT-001515,PERSON-001861,Synthetic Cooperative Bank,Savings,SYN-XXXX-1515,2022-05-30,Active,true
ACCT-001516,PERSON-002574,Synthetic Bank C,Digital Wallet,SYN-XXXX-1516,2023-04-06,Dormant,true
ACCT-001517,PERSON-000863,Synthetic Digital Bank,Savings,SYN-XXXX-1517,2023-08-06,Dormant,true
ACCT-001518,PERSON-000863,Synthetic Bank B,Current,SYN-XXXX-1518,2022-11-12,Active,true
ACCT-001519,PERSON-000063,Synthetic Bank A,Digital Wallet,SYN-XXXX-1519,2023-06-01,Dormant,true
ACCT-001520,PERSON-002757,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1520,2022-09-07,Dormant,true
ACCT-001521,PERSON-001589,Synthetic Bank B,Current,SYN-XXXX-1521,2023-03-29,Active,true
ACCT-001522,PERSON-002060,Synthetic Bank A,Digital Wallet,SYN-XXXX-1522,2023-03-29,Active,true
ACCT-001523,PERSON-002020,Synthetic Bank A,Current,SYN-XXXX-1523,2022-07-06,Active,true
ACCT-001524,PERSON-000538,Synthetic Cooperative Bank,Current,SYN-XXXX-1524,2022-07-01,Dormant,true
ACCT-001525,PERSON-001965,Synthetic Digital Bank,Savings,SYN-XXXX-1525,2023-02-18,Active,true
ACCT-001526,PERSON-001992,Synthetic Bank B,Current,SYN-XXXX-1526,2023-02-03,Dormant,true
ACCT-001527,PERSON-000621,Synthetic Bank B,Current,SYN-XXXX-1527,2022-06-12,Active,true
ACCT-001528,PERSON-002999,Synthetic Bank B,Current,SYN-XXXX-1528,2022-03-16,Active,true
ACCT-001529,PERSON-002999,Synthetic Bank C,Current,SYN-XXXX-1529,2023-05-10,Active,true
ACCT-001530,PERSON-002745,Synthetic Bank C,Digital Wallet,SYN-XXXX-1530,2022-10-12,Active,true
ACCT-001531,PERSON-000146,Synthetic Cooperative Bank,Savings,SYN-XXXX-1531,2023-01-18,Dormant,true
ACCT-001532,PERSON-001210,Synthetic Bank B,Current,SYN-XXXX-1532,2022-11-21,Active,true
ACCT-001533,PERSON-001210,Synthetic Digital Bank,Current,SYN-XXXX-1533,2022-11-25,Active,true
ACCT-001534,PERSON-000351,Synthetic Bank C,Savings,SYN-XXXX-1534,2022-12-23,Dormant,true
ACCT-001535,PERSON-001558,Synthetic Bank A,Savings,SYN-XXXX-1535,2023-06-11,Active,true
ACCT-001536,PERSON-002750,Synthetic Bank A,Savings,SYN-XXXX-1536,2022-11-27,Active,true
ACCT-001537,PERSON-001041,Synthetic Bank B,Digital Wallet,SYN-XXXX-1537,2022-08-22,Active,true
ACCT-001538,PERSON-001041,Synthetic Bank C,Current,SYN-XXXX-1538,2022-08-12,Active,true
ACCT-001539,PERSON-001589,Synthetic Bank C,Savings,SYN-XXXX-1539,2023-03-28,Dormant,true
ACCT-001540,PERSON-001670,Synthetic Bank C,Current,SYN-XXXX-1540,2022-05-27,Active,true
ACCT-001541,PERSON-002517,Synthetic Bank A,Current,SYN-XXXX-1541,2022-06-04,Active,true
ACCT-001542,PERSON-001544,Synthetic Bank B,Current,SYN-XXXX-1542,2022-05-08,Active,true
ACCT-001543,PERSON-000120,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1543,2022-03-07,Active,true
ACCT-001544,PERSON-002873,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1544,2022-04-25,Active,true
ACCT-001545,PERSON-001965,Synthetic Bank C,Current,SYN-XXXX-1545,2022-02-03,Active,true
ACCT-001546,PERSON-000863,Synthetic Bank C,Current,SYN-XXXX-1546,2022-05-11,Active,true
ACCT-001547,PERSON-001992,Synthetic Bank B,Current,SYN-XXXX-1547,2021-11-25,Active,true
ACCT-001548,PERSON-001543,Synthetic Bank B,Current,SYN-XXXX-1548,2022-11-25,Dormant,true
ACCT-001549,PERSON-000621,Synthetic Bank A,Current,SYN-XXXX-1549,2023-01-31,Active,true
ACCT-001550,PERSON-000621,Synthetic Digital Bank,Current,SYN-XXXX-1550,2022-01-09,Active,true
ACCT-001551,PERSON-000488,Synthetic Bank A,Current,SYN-XXXX-1551,2023-02-10,Active,true
ACCT-001552,PERSON-000488,Synthetic Cooperative Bank,Current,SYN-XXXX-1552,2022-10-28,Active,true
ACCT-001553,PERSON-000682,Synthetic Bank B,Current,SYN-XXXX-1553,2022-12-19,Active,true
ACCT-001554,PERSON-002737,Synthetic Bank A,Savings,SYN-XXXX-1554,2023-01-01,Active,true
ACCT-001555,PERSON-002737,Synthetic Bank A,Current,SYN-XXXX-1555,2023-01-31,Active,true
ACCT-001556,PERSON-000909,Synthetic Cooperative Bank,Current,SYN-XXXX-1556,2022-08-20,Active,true
ACCT-001557,PERSON-000909,Synthetic Bank C,Current,SYN-XXXX-1557,2022-04-24,Active,true
ACCT-001558,PERSON-000473,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1558,2023-02-19,Active,true
ACCT-001559,PERSON-000042,Synthetic Bank C,Current,SYN-XXXX-1559,2022-07-26,Dormant,true
ACCT-001560,PERSON-000165,Synthetic Bank A,Current,SYN-XXXX-1560,2022-05-23,Active,true
ACCT-001561,PERSON-000275,Synthetic Bank C,Digital Wallet,SYN-XXXX-1561,2023-02-23,Active,true
ACCT-001562,PERSON-000260,Synthetic Bank A,Current,SYN-XXXX-1562,2022-06-04,Dormant,true
ACCT-001563,PERSON-000245,Synthetic Cooperative Bank,Savings,SYN-XXXX-1563,2022-07-24,Active,true
ACCT-001564,PERSON-002066,Synthetic Cooperative Bank,Savings,SYN-XXXX-1564,2022-09-02,Active,true
ACCT-001565,PERSON-000825,Synthetic Bank B,Current,SYN-XXXX-1565,2022-12-11,Active,true
ACCT-001566,PERSON-000943,Synthetic Bank C,Digital Wallet,SYN-XXXX-1566,2022-07-16,Dormant,true
ACCT-001567,PERSON-002397,Synthetic Bank B,Savings,SYN-XXXX-1567,2022-04-21,Dormant,true
ACCT-001568,PERSON-001747,Synthetic Bank C,Digital Wallet,SYN-XXXX-1568,2022-06-17,Active,true
ACCT-001569,PERSON-001747,Synthetic Bank A,Current,SYN-XXXX-1569,2022-06-28,Active,true
ACCT-001570,PERSON-000374,Synthetic Bank B,Current,SYN-XXXX-1570,2022-11-19,Active,true
ACCT-001571,PERSON-001578,Synthetic Bank A,Savings,SYN-XXXX-1571,2022-12-08,Active,true
ACCT-001572,PERSON-000081,Synthetic Bank A,Digital Wallet,SYN-XXXX-1572,2022-02-07,Active,true
ACCT-001573,PERSON-001259,Synthetic Bank A,Digital Wallet,SYN-XXXX-1573,2022-01-08,Active,true
ACCT-001574,PERSON-000850,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1574,2021-10-30,Active,true
ACCT-001575,PERSON-001861,Synthetic Bank C,Current,SYN-XXXX-1575,2022-11-21,Dormant,true
ACCT-001576,PERSON-002574,Synthetic Bank A,Current,SYN-XXXX-1576,2022-09-24,Dormant,true
ACCT-001577,PERSON-000063,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1577,2021-11-08,Active,true
ACCT-001578,PERSON-000863,Synthetic Bank C,Digital Wallet,SYN-XXXX-1578,2022-09-07,Active,true
ACCT-001579,PERSON-002757,Synthetic Cooperative Bank,Current,SYN-XXXX-1579,2022-12-25,Dormant,true
ACCT-001580,PERSON-002164,Synthetic Bank C,Digital Wallet,SYN-XXXX-1580,2022-01-31,Dormant,true
ACCT-001581,PERSON-001596,Synthetic Bank B,Savings,SYN-XXXX-1581,2022-12-16,Dormant,true
ACCT-001582,PERSON-001363,Synthetic Bank C,Digital Wallet,SYN-XXXX-1582,2022-07-12,Active,true
ACCT-001583,PERSON-001363,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1583,2023-03-17,Active,true
ACCT-001584,PERSON-000832,Synthetic Bank C,Current,SYN-XXXX-1584,2023-06-06,Dormant,true
ACCT-001585,PERSON-000635,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1585,2023-10-25,Active,true
ACCT-001586,PERSON-000635,Synthetic Bank C,Savings,SYN-XXXX-1586,2022-10-14,Dormant,true
ACCT-001587,PERSON-000886,Synthetic Cooperative Bank,Current,SYN-XXXX-1587,2022-07-03,Dormant,true
ACCT-001588,PERSON-002847,Synthetic Bank B,Digital Wallet,SYN-XXXX-1588,2022-10-13,Dormant,true
ACCT-001589,PERSON-001847,Synthetic Bank B,Savings,SYN-XXXX-1589,2022-12-29,Dormant,true
ACCT-001590,PERSON-002159,Synthetic Bank A,Savings,SYN-XXXX-1590,2023-02-08,Active,true
ACCT-001591,PERSON-000022,Synthetic Bank A,Digital Wallet,SYN-XXXX-1591,2022-05-21,Active,true
ACCT-001592,PERSON-000906,Synthetic Bank B,Current,SYN-XXXX-1592,2022-05-06,Active,true
ACCT-001593,PERSON-002309,Synthetic Bank B,Digital Wallet,SYN-XXXX-1593,2022-08-04,Active,true
ACCT-001594,PERSON-002758,Synthetic Bank A,Savings,SYN-XXXX-1594,2022-10-29,Active,true
ACCT-001595,PERSON-002982,Synthetic Cooperative Bank,Savings,SYN-XXXX-1595,2022-04-28,Dormant,true
ACCT-001596,PERSON-002982,Synthetic Bank B,Digital Wallet,SYN-XXXX-1596,2022-12-17,Active,true
ACCT-001597,PERSON-000955,Synthetic Bank C,Current,SYN-XXXX-1597,2022-12-14,Dormant,true
ACCT-001598,PERSON-001127,Synthetic Cooperative Bank,Current,SYN-XXXX-1598,2023-04-20,Active,true
ACCT-001599,PERSON-002847,Synthetic Cooperative Bank,Current,SYN-XXXX-1599,2023-01-06,Dormant,true
ACCT-001600,PERSON-001552,Synthetic Bank B,Current,SYN-XXXX-1600,2022-05-17,Active,true
ACCT-001601,PERSON-001214,Synthetic Bank A,Digital Wallet,SYN-XXXX-1601,2022-06-29,Active,true
ACCT-001602,PERSON-000260,Synthetic Bank B,Digital Wallet,SYN-XXXX-1602,2023-01-12,Dormant,true
ACCT-001603,PERSON-000499,Synthetic Bank B,Savings,SYN-XXXX-1603,2023-11-10,Active,true
ACCT-001604,PERSON-000825,Synthetic Bank B,Current,SYN-XXXX-1604,2022-09-12,Active,true
ACCT-001605,PERSON-000943,Synthetic Digital Bank,Current,SYN-XXXX-1605,2022-10-24,Active,true
ACCT-001606,PERSON-002397,Synthetic Bank A,Current,SYN-XXXX-1606,2023-03-17,Dormant,true
ACCT-001607,PERSON-001747,Synthetic Bank A,Current,SYN-XXXX-1607,2023-04-03,Active,true
ACCT-001608,PERSON-002408,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1608,2022-08-30,Dormant,true
ACCT-001609,PERSON-001691,Synthetic Bank A,Digital Wallet,SYN-XXXX-1609,2023-05-19,Active,true
ACCT-001610,PERSON-001847,Synthetic Digital Bank,Current,SYN-XXXX-1610,2023-05-06,Active,true
ACCT-001611,PERSON-001847,Synthetic Digital Bank,Current,SYN-XXXX-1611,2023-08-30,Dormant,true
ACCT-001612,PERSON-001029,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1612,2023-07-03,Dormant,true
ACCT-001613,PERSON-000081,Synthetic Cooperative Bank,Current,SYN-XXXX-1613,2021-09-15,Active,true
ACCT-001614,PERSON-000449,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1614,2022-10-10,Active,true
ACCT-001615,PERSON-001259,Synthetic Digital Bank,Savings,SYN-XXXX-1615,2022-05-16,Dormant,true
ACCT-001616,PERSON-000850,Synthetic Bank B,Savings,SYN-XXXX-1616,2022-01-16,Active,true
ACCT-001617,PERSON-001861,Synthetic Bank B,Current,SYN-XXXX-1617,2021-09-18,Active,true
ACCT-001618,PERSON-000063,Synthetic Cooperative Bank,Current,SYN-XXXX-1618,2022-03-23,Active,true
ACCT-001619,PERSON-000863,Synthetic Bank C,Current,SYN-XXXX-1619,2022-06-26,Active,true
ACCT-001620,PERSON-000526,Synthetic Bank A,Current,SYN-XXXX-1620,2022-05-16,Dormant,true
ACCT-001621,PERSON-001110,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1621,2022-07-15,Active,true
ACCT-001622,PERSON-000957,Synthetic Digital Bank,Current,SYN-XXXX-1622,2022-12-30,Active,true
ACCT-001623,PERSON-002309,Synthetic Digital Bank,Savings,SYN-XXXX-1623,2023-03-06,Active,true
ACCT-001624,PERSON-002309,Synthetic Cooperative Bank,Current,SYN-XXXX-1624,2023-04-01,Active,true
ACCT-001625,PERSON-000566,Synthetic Bank C,Current,SYN-XXXX-1625,2022-10-14,Active,true
ACCT-001626,PERSON-000955,Synthetic Bank C,Digital Wallet,SYN-XXXX-1626,2022-08-19,Active,true
ACCT-001627,PERSON-001360,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1627,2022-06-03,Active,true
ACCT-001628,PERSON-001360,Synthetic Digital Bank,Savings,SYN-XXXX-1628,2023-04-19,Dormant,true
ACCT-001629,PERSON-000223,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1629,2023-07-16,Dormant,true
ACCT-001630,PERSON-000223,Synthetic Cooperative Bank,Savings,SYN-XXXX-1630,2022-07-25,Active,true
ACCT-001631,PERSON-001552,Synthetic Bank C,Digital Wallet,SYN-XXXX-1631,2022-10-23,Active,true
ACCT-001632,PERSON-001214,Synthetic Digital Bank,Savings,SYN-XXXX-1632,2023-06-10,Active,true
ACCT-001633,PERSON-001110,Synthetic Digital Bank,Current,SYN-XXXX-1633,2023-05-31,Dormant,true
ACCT-001634,PERSON-001054,Synthetic Bank C,Current,SYN-XXXX-1634,2023-07-10,Active,true
ACCT-001635,PERSON-000906,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1635,2022-12-24,Active,true
ACCT-001636,PERSON-002309,Synthetic Bank B,Current,SYN-XXXX-1636,2023-06-25,Dormant,true
ACCT-001637,PERSON-001131,Synthetic Bank B,Savings,SYN-XXXX-1637,2023-06-23,Active,true
ACCT-001638,PERSON-002982,Synthetic Bank A,Digital Wallet,SYN-XXXX-1638,2022-10-03,Active,true
ACCT-001639,PERSON-001127,Synthetic Bank A,Digital Wallet,SYN-XXXX-1639,2023-11-02,Active,true
ACCT-001640,PERSON-000955,Synthetic Bank C,Savings,SYN-XXXX-1640,2023-03-29,Active,true
ACCT-001641,PERSON-001552,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1641,2023-10-15,Active,true
ACCT-001642,PERSON-002675,Synthetic Bank B,Current,SYN-XXXX-1642,2023-02-08,Active,true
ACCT-001643,PERSON-002438,Synthetic Digital Bank,Current,SYN-XXXX-1643,2022-09-23,Active,true
ACCT-001644,PERSON-001363,Synthetic Bank B,Current,SYN-XXXX-1644,2023-07-05,Dormant,true
ACCT-001645,PERSON-000832,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1645,2023-04-18,Active,true
ACCT-001646,PERSON-000886,Synthetic Digital Bank,Current,SYN-XXXX-1646,2022-08-20,Active,true
ACCT-001647,PERSON-000062,Synthetic Digital Bank,Current,SYN-XXXX-1647,2023-08-18,Active,true
ACCT-001648,PERSON-002713,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1648,2022-11-21,Active,true
ACCT-001649,PERSON-002713,Synthetic Bank A,Current,SYN-XXXX-1649,2022-09-02,Dormant,true
ACCT-001650,PERSON-002847,Synthetic Digital Bank,Current,SYN-XXXX-1650,2023-03-04,Active,true
ACCT-001651,PERSON-002922,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1651,2023-08-10,Active,true
ACCT-001652,PERSON-001898,Synthetic Bank A,Current,SYN-XXXX-1652,2022-09-18,Active,true
ACCT-001653,PERSON-000921,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1653,2021-11-20,Active,true
ACCT-001654,PERSON-000921,Synthetic Bank A,Savings,SYN-XXXX-1654,2022-05-25,Active,true
ACCT-001655,PERSON-000621,Synthetic Bank A,Digital Wallet,SYN-XXXX-1655,2022-09-05,Active,true
ACCT-001656,PERSON-001992,Synthetic Bank B,Digital Wallet,SYN-XXXX-1656,2022-10-03,Active,true
ACCT-001657,PERSON-002745,Synthetic Cooperative Bank,Savings,SYN-XXXX-1657,2022-11-26,Dormant,true
ACCT-001658,PERSON-000488,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1658,2022-12-15,Active,true
ACCT-001659,PERSON-001205,Synthetic Bank A,Digital Wallet,SYN-XXXX-1659,2022-10-29,Active,true
ACCT-001660,PERSON-000822,Synthetic Cooperative Bank,Savings,SYN-XXXX-1660,2022-03-29,Dormant,true
ACCT-001661,PERSON-002986,Synthetic Bank B,Savings,SYN-XXXX-1661,2022-02-17,Dormant,true
ACCT-001662,PERSON-002759,Synthetic Bank B,Digital Wallet,SYN-XXXX-1662,2023-01-14,Active,true
ACCT-001663,PERSON-001071,Synthetic Bank C,Current,SYN-XXXX-1663,2022-05-25,Active,true
ACCT-001664,PERSON-002068,Synthetic Cooperative Bank,Savings,SYN-XXXX-1664,2022-05-10,Active,true
ACCT-001665,PERSON-002068,Synthetic Bank B,Digital Wallet,SYN-XXXX-1665,2021-12-19,Dormant,true
ACCT-001666,PERSON-001578,Synthetic Bank A,Current,SYN-XXXX-1666,2022-02-02,Active,true
ACCT-001667,PERSON-001425,Synthetic Bank A,Current,SYN-XXXX-1667,2023-03-24,Active,true
ACCT-001668,PERSON-002759,Synthetic Bank B,Digital Wallet,SYN-XXXX-1668,2023-01-09,Active,true
ACCT-001669,PERSON-001363,Synthetic Bank A,Savings,SYN-XXXX-1669,2023-03-29,Active,true
ACCT-001670,PERSON-002068,Synthetic Bank C,Current,SYN-XXXX-1670,2023-01-27,Active,true
ACCT-001671,PERSON-002068,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1671,2023-03-07,Dormant,true
ACCT-001672,PERSON-001558,Synthetic Digital Bank,Current,SYN-XXXX-1672,2022-02-21,Dormant,true
ACCT-001673,PERSON-001115,Synthetic Bank B,Current,SYN-XXXX-1673,2023-02-18,Active,true
ACCT-001674,PERSON-001115,Synthetic Bank B,Current,SYN-XXXX-1674,2022-07-09,Active,true
ACCT-001675,PERSON-001610,Synthetic Bank A,Current,SYN-XXXX-1675,2022-01-17,Active,true
ACCT-001676,PERSON-001610,Synthetic Bank A,Savings,SYN-XXXX-1676,2021-12-31,Active,true
ACCT-001677,PERSON-000440,Synthetic Bank B,Savings,SYN-XXXX-1677,2022-05-16,Active,true
ACCT-001678,PERSON-000792,Synthetic Bank B,Digital Wallet,SYN-XXXX-1678,2022-11-24,Active,true
ACCT-001679,PERSON-002060,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1679,2022-09-15,Dormant,true
ACCT-001680,PERSON-002618,Synthetic Bank C,Savings,SYN-XXXX-1680,2022-05-30,Active,true
ACCT-001681,PERSON-001757,Synthetic Bank B,Current,SYN-XXXX-1681,2022-10-10,Dormant,true
ACCT-001682,PERSON-001774,Synthetic Bank A,Digital Wallet,SYN-XXXX-1682,2022-10-01,Active,true
ACCT-001683,PERSON-001774,Synthetic Bank C,Digital Wallet,SYN-XXXX-1683,2023-03-07,Dormant,true
ACCT-001684,PERSON-000366,Synthetic Bank B,Savings,SYN-XXXX-1684,2023-02-27,Active,true
ACCT-001685,PERSON-000414,Synthetic Cooperative Bank,Current,SYN-XXXX-1685,2023-05-14,Dormant,true
ACCT-001686,PERSON-000597,Synthetic Bank B,Current,SYN-XXXX-1686,2022-09-18,Active,true
ACCT-001687,PERSON-000407,Synthetic Bank C,Digital Wallet,SYN-XXXX-1687,2022-10-26,Active,true
ACCT-001688,PERSON-000103,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1688,2023-02-21,Active,true
ACCT-001689,PERSON-001869,Synthetic Bank A,Digital Wallet,SYN-XXXX-1689,2022-09-12,Dormant,true
ACCT-001690,PERSON-000175,Synthetic Bank C,Current,SYN-XXXX-1690,2022-04-20,Active,true
ACCT-001691,PERSON-001944,Synthetic Bank A,Digital Wallet,SYN-XXXX-1691,2022-05-04,Active,true
ACCT-001692,PERSON-001206,Synthetic Bank C,Digital Wallet,SYN-XXXX-1692,2023-02-02,Dormant,true
ACCT-001693,PERSON-001206,Synthetic Bank B,Current,SYN-XXXX-1693,2022-07-28,Active,true
ACCT-001694,PERSON-000001,Synthetic Digital Bank,Current,SYN-XXXX-1694,2022-01-05,Active,true
ACCT-001695,PERSON-001318,Synthetic Bank C,Digital Wallet,SYN-XXXX-1695,2023-01-31,Active,true
ACCT-001696,PERSON-001617,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1696,2022-04-01,Active,true
ACCT-001697,PERSON-001540,Synthetic Bank A,Savings,SYN-XXXX-1697,2021-10-28,Dormant,true
ACCT-001698,PERSON-001540,Synthetic Bank B,Savings,SYN-XXXX-1698,2022-05-25,Active,true
ACCT-001699,PERSON-000721,Synthetic Digital Bank,Savings,SYN-XXXX-1699,2022-01-18,Active,true
ACCT-001700,PERSON-002725,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1700,2023-01-04,Dormant,true
ACCT-001701,PERSON-002970,Synthetic Bank B,Savings,SYN-XXXX-1701,2023-01-13,Active,true
ACCT-001702,PERSON-000862,Synthetic Bank B,Savings,SYN-XXXX-1702,2022-02-13,Active,true
ACCT-001703,PERSON-000479,Synthetic Bank A,Current,SYN-XXXX-1703,2022-08-08,Dormant,true
ACCT-001704,PERSON-000146,Synthetic Cooperative Bank,Current,SYN-XXXX-1704,2021-11-06,Dormant,true
ACCT-001705,PERSON-002739,Synthetic Digital Bank,Current,SYN-XXXX-1705,2022-03-08,Active,true
ACCT-001706,PERSON-001516,Synthetic Bank C,Current,SYN-XXXX-1706,2022-01-12,Active,true
ACCT-001707,PERSON-002106,Synthetic Bank C,Digital Wallet,SYN-XXXX-1707,2022-02-11,Active,true
ACCT-001708,PERSON-002965,Synthetic Bank B,Digital Wallet,SYN-XXXX-1708,2022-09-16,Dormant,true
ACCT-001709,PERSON-001387,Synthetic Bank B,Savings,SYN-XXXX-1709,2021-11-06,Active,true
ACCT-001710,PERSON-001152,Synthetic Bank B,Savings,SYN-XXXX-1710,2022-10-26,Active,true
ACCT-001711,PERSON-002009,Synthetic Bank B,Digital Wallet,SYN-XXXX-1711,2022-12-21,Active,true
ACCT-001712,PERSON-000081,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1712,2022-10-02,Dormant,true
ACCT-001713,PERSON-000081,Synthetic Digital Bank,Savings,SYN-XXXX-1713,2023-05-05,Active,true
ACCT-001714,PERSON-001259,Synthetic Bank C,Digital Wallet,SYN-XXXX-1714,2022-10-12,Active,true
ACCT-001715,PERSON-000850,Synthetic Bank B,Current,SYN-XXXX-1715,2023-06-06,Active,true
ACCT-001716,PERSON-001861,Synthetic Cooperative Bank,Savings,SYN-XXXX-1716,2022-08-15,Active,true
ACCT-001717,PERSON-002574,Synthetic Cooperative Bank,Current,SYN-XXXX-1717,2022-12-15,Active,true
ACCT-001718,PERSON-000863,Synthetic Bank A,Savings,SYN-XXXX-1718,2022-04-29,Dormant,true
ACCT-001719,PERSON-000792,Synthetic Bank C,Savings,SYN-XXXX-1719,2023-03-07,Active,true
ACCT-001720,PERSON-000397,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1720,2021-11-29,Active,true
ACCT-001721,PERSON-002915,Synthetic Digital Bank,Current,SYN-XXXX-1721,2022-10-23,Active,true
ACCT-001722,PERSON-001131,Synthetic Bank B,Digital Wallet,SYN-XXXX-1722,2023-01-22,Active,true
ACCT-001723,PERSON-001890,Synthetic Bank A,Digital Wallet,SYN-XXXX-1723,2022-04-02,Active,true
ACCT-001724,PERSON-000074,Synthetic Cooperative Bank,Savings,SYN-XXXX-1724,2021-10-28,Active,true
ACCT-001725,PERSON-002215,Synthetic Digital Bank,Savings,SYN-XXXX-1725,2021-10-13,Active,true
ACCT-001726,PERSON-002821,Synthetic Bank C,Digital Wallet,SYN-XXXX-1726,2022-10-31,Active,true
ACCT-001727,PERSON-002821,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1727,2022-05-03,Active,true
ACCT-001728,PERSON-001115,Synthetic Cooperative Bank,Current,SYN-XXXX-1728,2021-10-07,Active,true
ACCT-001729,PERSON-001610,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1729,2022-12-02,Active,true
ACCT-001730,PERSON-000792,Synthetic Bank A,Savings,SYN-XXXX-1730,2022-10-30,Active,true
ACCT-001731,PERSON-000440,Synthetic Digital Bank,Current,SYN-XXXX-1731,2022-09-27,Dormant,true
ACCT-001732,PERSON-001757,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-1732,2022-11-19,Active,true
ACCT-001733,PERSON-000146,Synthetic Bank C,Current,SYN-XXXX-1733,2022-11-25,Active,true
ACCT-001734,PERSON-001667,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-1734,2021-10-12,Active,true
