cdr_id,caller_id,receiver_id,start_time,duration_seconds,call_type,location_id,case_id,evidence_id
CDR004015,PH01785,PH01789,2024-07-01T04:53:40,512,Incoming,L0259,C0160,nan
CDR004016,PH01790,PH01789,2024-07-28T15:08:34,25,Incoming,L0036,C0160,nan
CDR004017,PH01788,PH01786,2024-07-11T18:11:55,32,Outgoing,L0324,C0160,nan
CDR004018,PH01786,PH01788,2024-07-29T10:32:29,310,Incoming,L0036,C0160,nan
CDR004019,PH01810,PH01816,2024-08-03T02:11:00,180,Incoming,L0112,C0161,nan
CDR004020,PH01797,PH01814,2024-05-16T15:16:36,420,Outgoing,L0112,C0161,nan
CDR004021,PH01795,PH01800,2024-08-10T04:52:13,32,Outgoing,L0112,C0161,nan
CDR004022,PH01799,PH01813,2024-07-26T23:38:55,90,Incoming,L0112,C0161,nan
CDR004023,PH01808,PH01809,2024-06-23T17:54:07,812,Outgoing,L0275,C0161,E07282
CDR004024,PH01791,PH01805,2024-03-28T17:07:10,90,Outgoing,L0299,C0161,nan
CDR004025,PH01807,PH01812,2024-06-24T21:10:38,720,Outgoing,L0299,C0161,nan
CDR004026,PH01800,PH01806,2024-08-30T20:04:39,18,Incoming,L0275,C0161,nan
CDR004027,PH01814,PH01812,2024-08-18T21:43:19,240,Outgoing,L0333,C0161,nan
CDR004028,PH01805,PH01816,2024-07-02T02:56:49,63,Outgoing,L0333,C0161,nan
CDR004029,PH01799,PH01814,2024-03-26T11:50:10,25,Outgoing,L0112,C0161,E07283
CDR004030,PH01804,PH01812,2024-08-01T16:50:54,900,Incoming,L0275,C0161,nan
CDR004031,PH01802,PH01801,2024-03-20T16:49:07,32,Incoming,L0275,C0161,nan
CDR004032,PH01808,PH01798,2024-08-23T20:03:07,63,Outgoing,L0275,C0161,nan
CDR004033,PH01796,PH01804,2024-03-15T06:53:09,90,Incoming,L0299,C0161,nan
CDR004034,PH01808,PH01802,2024-05-18T07:51:23,63,Outgoing,L0112,C0161,nan
CDR004035,PH01805,PH01808,2024-08-17T09:22:29,720,Outgoing,L0333,C0161,nan
CDR004036,PH01811,PH01799,2024-04-07T06:04:16,47,Outgoing,L0275,C0161,nan
CDR004037,PH01816,PH01791,2024-06-06T01:10:07,63,Incoming,L0333,C0161,E07284
CDR004038,PH01811,PH01813,2024-04-13T06:50:19,720,Outgoing,L0299,C0161,nan
CDR004039,PH01811,PH01802,2024-03-11T00:01:07,18,Outgoing,L0275,C0161,nan
CDR004040,PH01793,PH01791,2024-06-14T10:54:33,18,Outgoing,L0333,C0161,nan
CDR004041,PH01800,PH01812,2024-04-23T04:54:33,420,Incoming,L0275,C0161,nan
CDR004042,PH01812,PH01807,2024-08-15T07:10:35,720,Outgoing,L0333,C0161,nan
CDR004043,PH01806,PH01803,2024-03-19T22:30:54,512,Outgoing,L0275,C0161,nan
CDR004044,PH01808,PH01796,2024-06-28T18:41:48,63,Incoming,L0333,C0161,nan
CDR004045,PH01816,PH01792,2024-03-28T03:28:18,240,Incoming,L0112,C0161,nan
CDR004046,PH01798,PH01801,2024-04-20T10:13:24,63,Outgoing,L0333,C0161,nan
CDR004047,PH01793,PH01792,2024-04-06T06:58:03,125,Incoming,L0299,C0161,nan
CDR004048,PH01791,PH01796,2024-03-17T08:17:27,720,Incoming,L0112,C0161,E07285
CDR004049,PH01803,PH01808,2024-04-07T12:04:24,90,Outgoing,L0299,C0161,nan
CDR004050,PH01806,PH01815,2024-05-28T11:53:48,720,Incoming,L0275,C0161,nan
CDR004051,PH01801,PH01803,2024-06-26T21:29:57,420,Outgoing,L0275,C0161,nan
CDR004052,PH01813,PH01811,2024-05-26T00:15:43,47,Incoming,L0333,C0161,nan
CDR004053,PH01810,PH01803,2024-04-28T02:41:18,720,Incoming,L0299,C0161,nan
CDR004054,PH01810,PH01806,2024-08-14T18:07:39,420,Outgoing,L0112,C0161,nan
CDR004055,PH01812,PH01816,2024-07-27T12:21:21,25,Incoming,L0275,C0161,nan
CDR004056,PH01802,PH01812,2024-07-05T22:10:15,420,Incoming,L0275,C0161,nan
CDR004057,PH01810,PH01811,2024-05-21T03:33:59,180,Outgoing,L0333,C0161,nan
CDR004058,PH01812,PH01792,2024-06-18T20:31:02,512,Outgoing,L0333,C0161,nan
CDR004059,PH01801,PH01794,2024-08-07T13:18:32,125,Outgoing,L0275,C0161,nan
CDR004060,PH01797,PH01800,2024-07-01T11:20:58,180,Outgoing,L0333,C0161,nan
CDR004061,PH01801,PH01798,2024-08-23T09:33:12,900,Outgoing,L0299,C0161,nan
CDR004062,PH01809,PH01795,2024-05-16T13:05:51,125,Outgoing,L0275,C0161,E07286
CDR004063,PH01802,PH01797,2024-04-09T10:33:32,812,Outgoing,L0299,C0161,nan
CDR004064,PH01800,PH01811,2024-06-21T18:10:34,512,Outgoing,L0333,C0161,nan
CDR004065,PH01826,PH01824,2024-06-04T10:59:03,63,Incoming,L0277,C0162,nan
CDR004066,PH01824,PH01822,2024-07-28T06:36:26,47,Outgoing,L0185,C0162,nan
CDR004067,PH01825,PH01823,2024-06-29T22:16:42,180,Outgoing,L0588,C0162,E07307
CDR004068,PH01817,PH01824,2024-07-22T06:36:30,25,Outgoing,L0505,C0162,nan
CDR004069,PH01827,PH01826,2024-06-06T12:03:01,600,Outgoing,L0185,C0162,nan
CDR004070,PH01825,PH01826,2024-07-27T15:17:21,18,Outgoing,L0185,C0162,nan
CDR004071,PH01819,PH01818,2024-07-21T23:21:14,180,Incoming,L0277,C0162,nan
CDR004072,PH01822,PH01818,2024-08-13T18:52:15,600,Outgoing,L0588,C0162,nan
CDR004073,PH01819,PH01820,2024-06-18T15:20:00,512,Incoming,L0588,C0162,nan
CDR004074,PH01824,PH01829,2024-06-06T20:14:47,63,Incoming,L0277,C0162,E07308
CDR004075,PH01825,PH01829,2024-08-04T01:04:10,812,Outgoing,L0505,C0162,nan
CDR004076,PH01826,PH01819,2024-08-08T21:23:57,47,Incoming,L0588,C0162,nan
CDR004077,PH01829,PH01823,2024-06-25T05:16:01,180,Outgoing,L0185,C0162,nan
CDR004078,PH01819,PH01827,2024-07-13T09:41:58,180,Outgoing,L0277,C0162,nan
CDR004079,PH01818,PH01829,2024-08-25T13:08:26,32,Outgoing,L0588,C0162,nan
CDR004080,PH01823,PH01821,2024-06-15T08:26:31,47,Incoming,L0277,C0162,nan
CDR004081,PH01819,PH01825,2024-08-17T05:06:16,25,Incoming,L0588,C0162,nan
CDR004082,PH01822,PH01821,2024-06-03T16:05:50,180,Incoming,L0505,C0162,nan
CDR004083,PH01828,PH01822,2024-08-24T19:56:20,900,Incoming,L0505,C0162,nan
CDR004084,PH01827,PH01818,2024-07-22T12:15:11,90,Outgoing,L0588,C0162,E07309
CDR004085,PH01820,PH01826,2024-07-21T17:58:44,512,Outgoing,L0505,C0162,nan
CDR004086,PH01817,PH01824,2024-08-10T11:46:52,180,Incoming,L0505,C0162,E07310
CDR004087,PH01823,PH01821,2024-06-03T21:16:24,900,Outgoing,L0277,C0162,nan
CDR004088,PH01819,PH01829,2024-07-21T00:05:52,47,Outgoing,L0505,C0162,nan
CDR004089,PH01826,PH01827,2024-06-08T10:48:44,47,Incoming,L0505,C0162,nan
CDR004090,PH01818,PH01817,2024-06-16T18:13:44,63,Outgoing,L0588,C0162,nan
CDR004091,PH01829,PH01818,2024-07-02T22:23:29,90,Outgoing,L0277,C0162,nan
CDR004092,PH01829,PH01821,2024-08-17T20:55:50,900,Incoming,L0277,C0162,nan
CDR004093,PH01820,PH01823,2024-07-16T20:12:19,90,Incoming,L0185,C0162,nan
CDR004094,PH01817,PH01827,2024-06-22T22:41:49,600,Outgoing,L0185,C0162,nan
CDR004095,PH01829,PH01823,2024-06-09T06:19:02,420,Incoming,L0277,C0162,nan
CDR004096,PH01818,PH01822,2024-06-24T05:01:21,180,Incoming,L0185,C0162,nan
CDR004097,PH01821,PH01822,2024-08-13T09:52:46,310,Incoming,L0277,C0162,E07311
CDR004098,PH01819,PH01823,2024-08-04T06:55:01,125,Incoming,L0505,C0162,nan
CDR004099,PH01822,PH01828,2024-07-18T08:01:32,63,Incoming,L0588,C0162,nan
CDR004100,PH01818,PH01828,2024-07-10T21:41:28,25,Outgoing,L0277,C0162,E07312
CDR004101,PH01817,PH01822,2024-08-07T00:49:08,900,Incoming,L0185,C0162,nan
CDR004102,PH01822,PH01827,2024-06-10T19:50:13,180,Incoming,L0185,C0162,nan
CDR004103,PH01823,PH01817,2024-07-17T06:42:54,180,Outgoing,L0588,C0162,nan
CDR004104,PH01824,PH01825,2024-08-12T03:19:02,180,Outgoing,L0185,C0162,E07313
CDR004105,PH01829,PH01821,2024-06-29T02:45:27,512,Incoming,L0505,C0162,nan
CDR004106,PH01823,PH01825,2024-06-08T22:20:35,63,Outgoing,L0277,C0162,nan
CDR004107,PH01823,PH01827,2024-07-07T18:00:36,512,Outgoing,L0505,C0162,nan
CDR004108,PH01824,PH01829,2024-06-10T07:13:22,25,Outgoing,L0277,C0162,E07314
CDR004109,PH01818,PH01820,2024-06-20T07:32:14,125,Outgoing,L0185,C0162,nan
CDR004110,PH01836,PH01832,2024-03-28T15:58:18,420,Outgoing,L0468,C0163,nan
CDR004111,PH01834,PH01836,2024-08-12T12:19:32,63,Outgoing,L0241,C0163,nan
CDR004112,PH01834,PH01832,2024-05-17T20:38:02,310,Incoming,L0176,C0163,nan
CDR004113,PH01833,PH01834,2024-06-27T22:09:46,63,Incoming,L0468,C0163,nan
CDR004114,PH01834,PH01836,2024-08-05T05:35:11,90,Incoming,L0045,C0163,E07325
CDR004115,PH01835,PH01833,2024-04-01T20:31:54,25,Incoming,L0176,C0163,nan
CDR004116,PH01833,PH01835,2024-08-26T01:38:53,25,Outgoing,L0176,C0163,nan
CDR004117,PH01835,PH01834,2024-05-24T02:52:44,420,Outgoing,L0045,C0163,nan
CDR004118,PH01830,PH01833,2024-04-24T17:02:32,180,Outgoing,L0241,C0163,nan
CDR004119,PH01831,PH01835,2024-04-16T09:56:07,125,Incoming,L0045,C0163,nan
CDR004120,PH01833,PH01831,2024-07-26T21:58:19,512,Outgoing,L0045,C0163,nan
CDR004121,PH01836,PH01834,2024-08-24T04:28:11,180,Outgoing,L0176,C0163,nan
CDR004122,PH01835,PH01830,2024-07-16T13:02:37,180,Incoming,L0176,C0163,nan
CDR004123,PH01836,PH01832,2024-03-31T20:42:40,310,Outgoing,L0241,C0163,nan
CDR004124,PH01830,PH01831,2024-08-21T18:11:21,310,Incoming,L0468,C0163,nan
CDR004125,PH01837,PH01838,2024-06-23T17:10:50,240,Incoming,L0576,C0164,nan
CDR004126,PH01837,PH01838,2024-06-30T20:54:36,240,Outgoing,L0394,C0164,nan
CDR004127,PH01837,PH01838,2024-06-28T00:51:38,600,Incoming,L0539,C0164,E07327
CDR004128,PH01837,PH01838,2024-08-19T09:29:20,125,Incoming,L0394,C0164,nan
CDR004129,PH01837,PH01838,2024-05-19T17:35:46,600,Outgoing,L0576,C0164,nan
CDR004130,PH01838,PH01837,2024-06-15T05:04:05,420,Outgoing,L0539,C0164,nan
CDR004131,PH01838,PH01837,2024-05-07T23:28:03,900,Outgoing,L0539,C0164,nan
CDR004132,PH01874,PH01863,2024-05-16T20:57:17,18,Incoming,L0589,C0165,nan
CDR004133,PH01871,PH01853,2024-01-07T10:40:44,512,Incoming,L0443,C0165,nan
CDR004134,PH01859,PH01841,2024-01-19T04:27:52,240,Incoming,L0589,C0165,nan
CDR004135,PH01871,PH01869,2024-10-13T23:06:22,47,Outgoing,L0389,C0165,nan
CDR004136,PH01871,PH01847,2024-06-26T16:31:40,900,Outgoing,L0443,C0165,nan
CDR004137,PH01862,PH01866,2024-12-04T06:11:23,812,Incoming,L0389,C0165,nan
CDR004138,PH01859,PH01846,2024-12-23T15:16:30,18,Outgoing,L0589,C0165,nan
CDR004139,PH01850,PH01854,2024-01-26T14:05:58,900,Outgoing,L0443,C0165,E07330
CDR004140,PH01846,PH01868,2024-11-02T14:30:29,63,Outgoing,L0389,C0165,nan
CDR004141,PH01848,PH01864,2024-07-25T11:13:21,25,Outgoing,L0443,C0165,nan
CDR004142,PH01870,PH01876,2024-08-09T15:15:46,310,Incoming,L0589,C0165,E07331
CDR004143,PH01858,PH01860,2024-05-09T07:43:02,420,Incoming,L0589,C0165,nan
CDR004144,PH01857,PH01861,2024-11-18T00:14:43,25,Outgoing,L0111,C0165,nan
CDR004145,PH01843,PH01840,2024-10-28T18:57:14,18,Incoming,L0589,C0165,nan
CDR004146,PH01864,PH01842,2024-03-23T05:45:34,47,Incoming,L0111,C0165,nan
CDR004147,PH01876,PH01875,2024-05-01T15:04:16,600,Incoming,L0443,C0165,nan
CDR004148,PH01849,PH01861,2024-11-01T22:03:35,25,Incoming,L0589,C0165,nan
CDR004149,PH01864,PH01848,2024-11-12T17:27:50,25,Incoming,L0589,C0165,nan
CDR004150,PH01844,PH01853,2024-02-25T00:01:03,90,Outgoing,L0589,C0165,nan
CDR004151,PH01861,PH01847,2024-09-08T14:53:18,47,Incoming,L0111,C0165,nan
CDR004152,PH01841,PH01842,2024-09-22T06:53:55,420,Outgoing,L0389,C0165,nan
CDR004153,PH01868,PH01851,2024-08-24T15:56:47,720,Outgoing,L0589,C0165,nan
CDR004154,PH01842,PH01864,2024-08-01T21:57:50,240,Incoming,L0389,C0165,nan
CDR004155,PH01866,PH01840,2024-03-13T02:21:39,90,Incoming,L0443,C0165,E07332
CDR004156,PH01854,PH01864,2024-07-28T23:57:35,420,Incoming,L0589,C0165,E07333
CDR004157,PH01866,PH01876,2024-08-30T15:37:54,812,Outgoing,L0443,C0165,nan
CDR004158,PH01857,PH01856,2024-03-30T14:59:42,125,Incoming,L0443,C0165,E07334
CDR004159,PH01867,PH01854,2024-09-24T16:48:58,420,Outgoing,L0389,C0165,nan
CDR004160,PH01847,PH01841,2024-12-23T22:57:05,18,Incoming,L0389,C0165,nan
CDR004161,PH01839,PH01855,2024-05-19T00:44:45,240,Outgoing,L0443,C0165,nan
CDR004162,PH01873,PH01844,2024-12-12T13:12:13,63,Incoming,L0111,C0165,E07335
CDR004163,PH01840,PH01855,2024-08-05T21:02:00,812,Incoming,L0589,C0165,nan
CDR004164,PH01854,PH01860,2024-07-16T13:10:17,180,Outgoing,L0389,C0165,nan
CDR004165,PH01867,PH01865,2024-12-15T05:25:53,310,Incoming,L0111,C0165,E07336
CDR004166,PH01847,PH01870,2024-10-29T15:58:11,47,Outgoing,L0389,C0165,E07337
CDR004167,PH01875,PH01860,2024-08-02T12:24:50,812,Outgoing,L0589,C0165,nan
CDR004168,PH01868,PH01847,2024-11-03T04:16:06,900,Outgoing,L0589,C0165,nan
CDR004169,PH01854,PH01847,2024-05-18T04:59:12,310,Incoming,L0443,C0165,nan
CDR004170,PH01875,PH01874,2024-09-21T21:59:10,600,Outgoing,L0589,C0165,nan
CDR004171,PH01872,PH01861,2024-01-06T14:27:08,240,Outgoing,L0111,C0165,nan
CDR004172,PH01869,PH01873,2024-05-17T09:41:13,63,Outgoing,L0443,C0165,nan
CDR004173,PH01876,PH01872,2024-03-05T21:22:04,18,Incoming,L0111,C0165,E07338
CDR004174,PH01870,PH01849,2024-08-02T22:04:06,900,Outgoing,L0389,C0165,nan
CDR004175,PH01849,PH01846,2024-09-04T23:08:44,47,Incoming,L0389,C0165,nan
CDR004176,PH01875,PH01864,2024-08-13T10:53:17,600,Incoming,L0443,C0165,nan
CDR004177,PH01844,PH01856,2024-08-17T23:39:15,47,Outgoing,L0589,C0165,nan
CDR004178,PH01861,PH01869,2024-09-03T17:48:36,25,Outgoing,L0443,C0165,nan
CDR004179,PH01870,PH01844,2024-07-28T11:47:44,47,Incoming,L0389,C0165,nan
CDR004180,PH01852,PH01858,2024-06-27T07:15:59,32,Incoming,L0389,C0165,nan
CDR004181,PH01862,PH01848,2024-01-19T17:53:05,310,Outgoing,L0589,C0165,nan
CDR004182,PH01875,PH01843,2024-09-10T00:37:46,63,Outgoing,L0111,C0165,nan
CDR004183,PH01871,PH01854,2024-05-11T16:05:00,47,Outgoing,L0443,C0165,E07339
CDR004184,PH01842,PH01869,2024-05-31T07:41:21,18,Incoming,L0443,C0165,nan
CDR004185,PH01848,PH01871,2024-05-01T12:43:29,90,Incoming,L0111,C0165,nan
CDR004186,PH01851,PH01866,2024-02-07T03:20:05,180,Outgoing,L0443,C0165,nan
CDR004187,PH01858,PH01859,2024-05-22T04:03:53,512,Outgoing,L0389,C0165,nan
CDR004188,PH01876,PH01857,2024-06-29T01:03:45,125,Outgoing,L0389,C0165,nan
CDR004189,PH01854,PH01859,2024-11-27T20:53:30,600,Incoming,L0443,C0165,nan
CDR004190,PH01872,PH01840,2024-12-28T10:39:01,240,Outgoing,L0443,C0165,nan
CDR004191,PH01850,PH01871,2024-08-29T23:04:13,900,Outgoing,L0443,C0165,E07340
CDR004192,PH01863,PH01856,2024-04-05T19:46:10,240,Outgoing,L0111,C0165,nan
CDR004193,PH01864,PH01842,2024-07-31T05:04:00,180,Outgoing,L0589,C0165,nan
CDR004194,PH01890,PH01888,2024-10-01T12:44:16,600,Outgoing,L0230,C0166,nan
CDR004195,PH01882,PH01887,2024-04-08T03:01:16,310,Incoming,L0230,C0166,nan
CDR004196,PH01882,PH01883,2024-10-18T09:20:57,420,Outgoing,L0222,C0166,nan
CDR004197,PH01889,PH01890,2024-01-22T02:17:21,512,Outgoing,L0222,C0166,nan
CDR004198,PH01887,PH01877,2024-04-09T15:54:46,63,Incoming,L0001,C0166,nan
CDR004199,PH01877,PH01890,2024-04-17T00:53:31,90,Incoming,L0222,C0166,nan
CDR004200,PH01892,PH01885,2024-10-21T16:50:22,90,Incoming,L0308,C0166,nan
CDR004201,PH01888,PH01892,2024-04-23T00:50:19,18,Outgoing,L0001,C0166,nan
CDR004202,PH01877,PH01888,2024-02-26T22:22:44,90,Incoming,L0230,C0166,nan
CDR004203,PH01889,PH01878,2024-01-30T23:16:23,600,Outgoing,L0001,C0166,nan
CDR004204,PH01883,PH01891,2024-11-14T11:15:24,240,Incoming,L0001,C0166,nan
CDR004205,PH01882,PH01886,2024-06-07T16:34:10,900,Incoming,L0222,C0166,nan
CDR004206,PH01882,PH01884,2024-05-11T18:20:54,18,Outgoing,L0230,C0166,nan
CDR004207,PH01892,PH01884,2024-08-11T16:05:56,812,Outgoing,L0001,C0166,nan
CDR004208,PH01885,PH01888,2024-10-17T06:55:44,600,Outgoing,L0222,C0166,nan
CDR004209,PH01880,PH01891,2024-10-09T10:31:01,812,Outgoing,L0222,C0166,nan
CDR004210,PH01891,PH01878,2024-04-05T04:16:31,180,Incoming,L0308,C0166,nan
CDR004211,PH01892,PH01882,2024-07-28T11:24:31,32,Incoming,L0001,C0166,nan
CDR004212,PH01877,PH01890,2024-12-04T16:28:47,32,Outgoing,L0222,C0166,nan
CDR004213,PH01881,PH01879,2024-08-07T18:34:11,420,Outgoing,L0230,C0166,E07355
CDR004214,PH01878,PH01882,2024-08-26T23:31:00,180,Incoming,L0222,C0166,nan
CDR004215,PH01878,PH01882,2024-05-21T22:02:14,47,Outgoing,L0001,C0166,nan
CDR004216,PH01888,PH01884,2024-12-12T08:01:15,720,Outgoing,L0222,C0166,nan
CDR004217,PH01884,PH01888,2024-01-09T06:09:38,720,Outgoing,L0222,C0166,nan
CDR004218,PH01885,PH01888,2024-03-26T12:51:23,720,Outgoing,L0222,C0166,nan
CDR004219,PH01885,PH01889,2024-04-29T14:34:29,900,Outgoing,L0222,C0166,nan
CDR004220,PH01883,PH01884,2024-11-07T19:35:52,420,Outgoing,L0222,C0166,nan
CDR004221,PH01878,PH01887,2024-06-22T08:47:36,310,Incoming,L0308,C0166,E07356
CDR004222,PH01890,PH01883,2024-12-13T08:41:40,32,Outgoing,L0308,C0166,nan
CDR004223,PH01880,PH01883,2024-02-07T16:20:49,18,Incoming,L0222,C0166,nan
CDR004224,PH01891,PH01881,2024-01-27T22:24:05,600,Incoming,L0222,C0166,nan
CDR004225,PH01888,PH01886,2024-08-30T12:24:50,18,Incoming,L0001,C0166,nan
CDR004226,PH01877,PH01881,2024-01-29T15:21:21,420,Incoming,L0222,C0166,nan
CDR004227,PH01897,PH01896,2024-05-16T04:14:16,512,Incoming,L0231,C0168,E07366
CDR004228,PH01897,PH01900,2024-12-15T01:58:30,25,Outgoing,L0295,C0168,nan
CDR004229,PH01898,PH01899,2024-09-20T08:37:00,720,Incoming,L0563,C0168,nan
CDR004230,PH01894,PH01897,2024-08-22T04:18:51,25,Incoming,L0563,C0168,E07367
CDR004231,PH01900,PH01899,2024-02-01T07:08:16,25,Outgoing,L0563,C0168,nan
CDR004232,PH01897,PH01895,2024-07-27T20:54:12,720,Incoming,L0231,C0168,nan
CDR004233,PH01897,PH01895,2024-01-25T07:23:56,900,Incoming,L0231,C0168,nan
CDR004234,PH01897,PH01900,2024-02-17T00:36:46,512,Outgoing,L0295,C0168,nan
CDR004235,PH01894,PH01900,2024-01-17T04:44:22,32,Incoming,L0295,C0168,nan
CDR004236,PH01898,PH01899,2024-10-08T18:40:39,18,Incoming,L0563,C0168,nan
CDR004237,PH01899,PH01900,2024-11-30T01:10:07,125,Outgoing,L0231,C0168,E07368
CDR004238,PH01900,PH01896,2024-06-29T03:58:53,180,Outgoing,L0295,C0168,nan
CDR004239,PH01898,PH01895,2024-09-14T22:47:28,720,Incoming,L0563,C0168,E07369
CDR004240,PH01901,PH01903,2024-05-31T19:28:45,63,Incoming,L0296,C0169,nan
CDR004241,PH01902,PH01903,2024-07-25T17:00:48,32,Incoming,L0510,C0169,nan
CDR004242,PH01904,PH01901,2024-05-16T15:10:49,812,Outgoing,L0510,C0169,nan
CDR004243,PH01904,PH01903,2024-04-30T07:46:12,600,Incoming,L0510,C0169,nan
CDR004244,PH01904,PH01903,2024-05-29T19:59:18,310,Outgoing,L0510,C0169,E07371
CDR004245,PH01903,PH01904,2024-04-07T16:45:05,25,Outgoing,L0586,C0169,nan
CDR004246,PH01902,PH01901,2024-05-24T02:59:54,900,Incoming,L0296,C0169,E07372
CDR004247,PH01907,PH01908,2024-03-23T20:03:58,420,Incoming,L0179,C0170,E07374
CDR004248,PH01908,PH01905,2024-05-23T23:49:01,240,Incoming,L0506,C0170,E07375
CDR004249,PH01905,PH01909,2024-05-28T01:49:26,125,Outgoing,L0371,C0170,nan
CDR004250,PH01911,PH01909,2024-03-30T08:00:10,47,Outgoing,L0371,C0170,nan
CDR004251,PH01909,PH01906,2024-06-10T01:31:18,900,Incoming,L0506,C0170,nan
CDR004252,PH01910,PH01908,2024-04-24T18:09:39,18,Incoming,L0506,C0170,nan
CDR004253,PH01909,PH01910,2024-07-18T13:15:08,720,Incoming,L0210,C0170,nan
CDR004254,PH01909,PH01910,2024-04-15T21:40:15,512,Outgoing,L0371,C0170,nan
CDR004255,PH01909,PH01907,2024-06-20T10:50:37,900,Outgoing,L0506,C0170,nan
CDR004256,PH01906,PH01908,2024-03-23T04:24:22,18,Incoming,L0371,C0170,nan
CDR004257,PH01911,PH01910,2024-06-09T21:51:44,32,Incoming,L0506,C0170,nan
CDR004258,PH01905,PH01910,2024-06-25T11:48:30,420,Incoming,L0210,C0170,nan
CDR004259,PH01911,PH01910,2024-04-15T00:50:09,310,Incoming,L0371,C0170,nan
CDR004260,PH01907,PH01911,2024-06-29T18:51:40,240,Outgoing,L0371,C0170,nan
CDR004261,PH01907,PH01908,2024-08-07T04:56:08,90,Outgoing,L0179,C0170,E07376
CDR004262,PH01917,PH01914,2024-08-05T09:38:46,240,Outgoing,L0093,C0171,nan
CDR004263,PH01917,PH01919,2024-12-24T03:58:19,32,Incoming,L0584,C0171,E07380
CDR004264,PH01919,PH01912,2024-09-14T01:52:18,125,Incoming,L0093,C0171,nan
CDR004265,PH01916,PH01913,2024-04-03T07:20:53,63,Outgoing,L0423,C0171,E07381
CDR004266,PH01913,PH01917,2024-02-10T17:54:21,420,Incoming,L0584,C0171,nan
CDR004267,PH01918,PH01913,2024-07-07T08:25:33,240,Incoming,L0074,C0171,nan
CDR004268,PH01917,PH01915,2024-04-26T19:12:29,420,Outgoing,L0074,C0171,nan
CDR004269,PH01913,PH01914,2024-08-19T09:19:10,18,Outgoing,L0423,C0171,nan
CDR004270,PH01919,PH01916,2024-12-08T00:20:28,420,Outgoing,L0584,C0171,nan
CDR004271,PH01914,PH01917,2024-08-04T17:28:55,90,Incoming,L0074,C0171,nan
CDR004272,PH01916,PH01912,2024-12-11T07:41:07,18,Outgoing,L0093,C0171,E07382
CDR004273,PH01919,PH01913,2024-04-21T04:41:20,180,Incoming,L0584,C0171,nan
CDR004274,PH01916,PH01915,2024-02-07T04:36:52,812,Incoming,L0584,C0171,nan
CDR004275,PH01916,PH01917,2024-07-26T15:07:04,180,Outgoing,L0093,C0171,nan
CDR004276,PH01918,PH01916,2024-07-19T01:42:02,32,Outgoing,L0074,C0171,nan
CDR004277,PH01912,PH01919,2024-03-20T02:20:54,720,Incoming,L0093,C0171,nan
CDR004278,PH01916,PH01919,2024-04-18T16:13:34,720,Incoming,L0074,C0171,nan
CDR004279,PH01914,PH01912,2024-06-01T01:30:37,180,Incoming,L0093,C0171,nan
CDR004280,PH01914,PH01917,2024-10-17T05:32:48,25,Incoming,L0074,C0171,nan
CDR004281,PH01916,PH01919,2024-05-11T05:21:20,812,Outgoing,L0074,C0171,nan
CDR004282,PH01917,PH01912,2024-11-25T06:10:49,63,Incoming,L0093,C0171,nan
CDR004283,PH01919,PH01917,2024-04-17T18:45:47,25,Outgoing,L0423,C0171,nan
CDR004284,PH01917,PH01915,2024-03-03T03:35:44,180,Incoming,L0423,C0171,nan
CDR004285,PH01917,PH01916,2024-04-26T12:28:00,310,Incoming,L0423,C0171,nan
CDR004286,PH01913,PH01914,2024-04-29T22:45:41,18,Outgoing,L0074,C0171,E07383
CDR004287,PH01917,PH01916,2024-12-21T01:59:51,18,Incoming,L0074,C0171,E07384
CDR004288,PH01913,PH01912,2024-09-17T13:08:10,900,Incoming,L0074,C0171,nan
CDR004289,PH01918,PH01912,2024-03-27T12:38:49,600,Incoming,L0093,C0171,nan
CDR004290,PH01918,PH01917,2024-05-13T03:08:34,720,Outgoing,L0584,C0171,nan
CDR004291,PH01931,PH01927,2024-08-27T05:17:32,47,Outgoing,L0018,C0174,nan
CDR004292,PH01934,PH01923,2024-05-14T02:21:27,420,Incoming,L0242,C0174,nan
CDR004293,PH01931,PH01935,2024-05-01T12:30:01,90,Incoming,L0018,C0174,nan
CDR004294,PH01933,PH01938,2024-04-17T05:37:32,240,Outgoing,L0519,C0174,nan
CDR004295,PH01934,PH01932,2024-07-23T23:03:13,90,Incoming,L0242,C0174,nan
CDR004296,PH01932,PH01931,2024-08-01T10:51:26,18,Incoming,L0272,C0174,nan
CDR004297,PH01928,PH01922,2024-05-06T09:19:03,900,Incoming,L0242,C0174,nan
CDR004298,PH01933,PH01936,2024-04-27T06:44:20,47,Incoming,L0519,C0174,nan
CDR004299,PH01927,PH01939,2024-08-21T13:13:11,310,Outgoing,L0272,C0174,nan
CDR004300,PH01936,PH01922,2024-06-11T19:56:23,720,Incoming,L0519,C0174,nan
CDR004301,PH01932,PH01934,2024-06-17T00:35:59,512,Incoming,L0242,C0174,nan
CDR004302,PH01923,PH01937,2024-08-08T17:55:12,18,Incoming,L0519,C0174,nan
CDR004303,PH01927,PH01935,2024-07-01T19:45:09,600,Incoming,L0272,C0174,nan
CDR004304,PH01921,PH01939,2024-07-15T01:48:49,420,Outgoing,L0018,C0174,nan
CDR004305,PH01921,PH01938,2024-04-28T17:24:24,180,Outgoing,L0242,C0174,nan
CDR004306,PH01923,PH01928,2024-07-26T01:21:08,720,Incoming,L0018,C0174,nan
