transaction_id,source_account_id,target_account_id,amount,currency,timestamp,transaction_type,reference,case_id,evidence_id
TX001173,ACC00484,ACC00493,1000000,INR,2024-07-28T22:29:44,UPI,TXN-00001173,C0059,nan
TX001174,ACC00494,ACC00493,8500,INR,2024-10-18T01:09:31,IMPS,TXN-00001174,C0059,E06317
TX001175,ACC00484,ACC00486,42000,INR,2024-05-24T16:17:59,IMPS,TXN-00001175,C0059,E06318
TX001176,ACC00492,ACC00495,50000,INR,2024-12-28T14:45:18,IMPS,TXN-00001176,C0059,nan
TX001177,ACC00485,ACC00495,150000,INR,2024-02-17T09:31:54,IMPS,TXN-00001177,C0059,nan
TX001178,ACC00490,ACC00486,1200,INR,2024-06-23T01:51:49,IMPS,TXN-00001178,C0059,E06319
TX001179,ACC00488,ACC00494,100000,INR,2024-07-02T14:41:59,RTGS,TXN-00001179,C0059,nan
TX001180,ACC00488,ACC00483,100000,INR,2024-04-15T12:09:10,RTGS,TXN-00001180,C0059,nan
TX001181,ACC00492,ACC00486,1200,INR,2024-12-11T00:16:23,NEFT,TXN-00001181,C0059,nan
TX001182,ACC00488,ACC00495,250000,INR,2024-07-29T13:38:47,IMPS,TXN-00001182,C0059,nan
TX001183,ACC00492,ACC00485,42000,INR,2024-08-19T03:41:53,RTGS,TXN-00001183,C0059,nan
TX001184,ACC00492,ACC00485,75000,INR,2024-04-06T19:47:11,RTGS,TXN-00001184,C0059,E06320
TX001185,ACC00494,ACC00487,25000,INR,2024-05-06T19:26:02,IMPS,TXN-00001185,C0059,nan
TX001186,ACC00482,ACC00487,42000,INR,2024-02-13T20:58:50,IMPS,TXN-00001186,C0059,nan
TX001187,ACC00484,ACC00491,150000,INR,2024-03-12T20:01:33,RTGS,TXN-00001187,C0059,nan
TX001188,ACC00487,ACC00485,5000,INR,2024-07-28T02:55:59,RTGS,TXN-00001188,C0059,nan
TX001189,ACC00495,ACC00485,100000,INR,2024-05-16T23:14:28,IMPS,TXN-00001189,C0059,nan
TX001190,ACC00489,ACC00483,42000,INR,2024-06-29T19:12:42,NEFT,TXN-00001190,C0059,nan
TX001191,ACC00483,ACC00495,750000,INR,2024-02-06T10:32:48,RTGS,TXN-00001191,C0059,nan
TX001192,ACC00486,ACC00485,250000,INR,2024-02-05T16:27:49,UPI,TXN-00001192,C0059,E06321
TX001193,ACC00495,ACC00483,5000,INR,2024-01-23T01:15:42,IMPS,TXN-00001193,C0059,E06322
TX001194,ACC00486,ACC00491,150000,INR,2024-06-16T01:45:21,UPI,TXN-00001194,C0059,nan
TX001195,ACC00504,ACC00506,500,INR,2024-10-21T22:27:00,NEFT,TXN-00001195,C0060,nan
TX001196,ACC00497,ACC00501,2500,INR,2024-10-20T06:53:56,UPI,TXN-00001196,C0060,nan
TX001197,ACC00500,ACC00507,75000,INR,2024-08-22T21:18:20,UPI,TXN-00001197,C0060,nan
TX001198,ACC00505,ACC00499,2500,INR,2024-04-16T13:14:03,NEFT,TXN-00001198,C0060,nan
TX001199,ACC00506,ACC00496,25000,INR,2024-03-29T06:32:44,RTGS,TXN-00001199,C0060,nan
TX001200,ACC00503,ACC00507,50000,INR,2024-01-26T20:04:51,IMPS,TXN-00001200,C0060,nan
TX001201,ACC00498,ACC00497,500000,INR,2024-04-10T10:47:22,RTGS,TXN-00001201,C0060,nan
TX001202,ACC00498,ACC00497,42000,INR,2024-06-05T01:14:41,UPI,TXN-00001202,C0060,nan
TX001203,ACC00496,ACC00509,75000,INR,2024-08-13T11:06:31,RTGS,TXN-00001203,C0060,nan
TX001204,ACC00503,ACC00498,1200,INR,2024-06-02T18:55:08,NEFT,TXN-00001204,C0060,E06338
TX001205,ACC00498,ACC00502,2500,INR,2024-04-20T13:52:51,IMPS,TXN-00001205,C0060,nan
TX001206,ACC00507,ACC00498,1200,INR,2024-04-27T06:09:46,RTGS,TXN-00001206,C0060,nan
TX001207,ACC00502,ACC00496,42000,INR,2024-07-15T22:17:25,NEFT,TXN-00001207,C0060,nan
TX001208,ACC00504,ACC00506,42000,INR,2024-07-25T22:33:44,NEFT,TXN-00001208,C0060,nan
TX001209,ACC00497,ACC00506,1000000,INR,2024-08-25T12:53:47,NEFT,TXN-00001209,C0060,nan
TX001210,ACC00503,ACC00498,500000,INR,2024-12-06T19:40:19,RTGS,TXN-00001210,C0060,E06339
TX001211,ACC00507,ACC00500,500,INR,2024-11-11T19:09:54,UPI,TXN-00001211,C0060,nan
TX001212,ACC00507,ACC00504,250000,INR,2024-05-20T06:13:51,NEFT,TXN-00001212,C0060,E06340
TX001213,ACC00505,ACC00500,8500,INR,2024-11-21T17:26:03,RTGS,TXN-00001213,C0060,nan
TX001214,ACC00508,ACC00499,8500,INR,2024-03-21T11:51:30,IMPS,TXN-00001214,C0060,nan
TX001215,ACC00503,ACC00501,150000,INR,2024-10-12T00:42:46,IMPS,TXN-00001215,C0060,nan
TX001216,ACC00497,ACC00500,150000,INR,2024-08-24T03:42:25,IMPS,TXN-00001216,C0060,nan
TX001217,ACC00499,ACC00502,150000,INR,2024-05-08T05:30:34,UPI,TXN-00001217,C0060,nan
TX001218,ACC00500,ACC00504,1000000,INR,2024-05-29T07:44:57,IMPS,TXN-00001218,C0060,nan
TX001219,ACC00519,ACC00511,50000,INR,2024-05-15T21:15:03,IMPS,TXN-00001219,C0061,E06351
TX001220,ACC00511,ACC00515,750000,INR,2024-06-16T16:24:17,RTGS,TXN-00001220,C0061,nan
TX001221,ACC00511,ACC00513,500000,INR,2024-06-19T04:37:57,NEFT,TXN-00001221,C0061,nan
TX001222,ACC00514,ACC00517,500000,INR,2024-11-14T05:58:40,IMPS,TXN-00001222,C0061,nan
TX001223,ACC00522,ACC00520,350000,INR,2024-07-07T17:26:07,UPI,TXN-00001223,C0061,E06352
TX001224,ACC00522,ACC00510,5000,INR,2024-06-18T20:44:11,IMPS,TXN-00001224,C0061,nan
TX001225,ACC00517,ACC00521,75000,INR,2024-04-13T19:09:34,RTGS,TXN-00001225,C0061,nan
TX001226,ACC00522,ACC00520,1200,INR,2024-04-10T19:16:17,UPI,TXN-00001226,C0061,nan
TX001227,ACC00510,ACC00518,42000,INR,2024-05-21T10:18:18,NEFT,TXN-00001227,C0061,nan
TX001228,ACC00513,ACC00517,250000,INR,2024-03-26T09:43:14,NEFT,TXN-00001228,C0061,nan
TX001229,ACC00515,ACC00513,25000,INR,2024-12-09T00:37:31,RTGS,TXN-00001229,C0061,E06353
TX001230,ACC00518,ACC00512,15000,INR,2024-02-25T00:06:46,IMPS,TXN-00001230,C0061,nan
TX001231,ACC00517,ACC00518,1000000,INR,2024-08-05T18:24:33,NEFT,TXN-00001231,C0061,nan
TX001232,ACC00521,ACC00518,350000,INR,2024-04-11T11:57:37,IMPS,TXN-00001232,C0061,nan
TX001233,ACC00512,ACC00522,500000,INR,2024-12-29T17:08:36,IMPS,TXN-00001233,C0061,nan
TX001234,ACC00510,ACC00515,750000,INR,2024-05-22T23:14:00,IMPS,TXN-00001234,C0061,nan
TX001235,ACC00514,ACC00516,1000000,INR,2024-10-25T15:02:24,NEFT,TXN-00001235,C0061,E06354
TX001236,ACC00514,ACC00510,25000,INR,2024-04-01T14:07:33,UPI,TXN-00001236,C0061,nan
TX001237,ACC00514,ACC00519,75000,INR,2024-05-26T20:31:17,NEFT,TXN-00001237,C0061,nan
TX001238,ACC00521,ACC00511,8500,INR,2024-06-17T18:43:13,IMPS,TXN-00001238,C0061,nan
TX001239,ACC00516,ACC00521,100000,INR,2024-03-31T05:22:05,UPI,TXN-00001239,C0061,nan
TX001240,ACC00515,ACC00511,100000,INR,2024-06-27T15:15:32,NEFT,TXN-00001240,C0061,nan
TX001241,ACC00517,ACC00518,8500,INR,2024-01-29T10:43:46,IMPS,TXN-00001241,C0061,nan
TX001242,ACC00516,ACC00511,75000,INR,2024-09-20T04:33:24,RTGS,TXN-00001242,C0061,E06355
TX001243,ACC00522,ACC00514,15000,INR,2024-06-29T02:33:40,NEFT,TXN-00001243,C0061,nan
TX001244,ACC00510,ACC00512,100000,INR,2024-08-16T14:24:29,RTGS,TXN-00001244,C0061,E06356
TX001245,ACC00521,ACC00514,5000,INR,2024-07-02T19:12:19,UPI,TXN-00001245,C0061,nan
TX001246,ACC00511,ACC00513,500000,INR,2024-05-12T14:35:54,NEFT,TXN-00001246,C0061,nan
TX001247,ACC00522,ACC00517,1000000,INR,2024-04-12T06:03:16,RTGS,TXN-00001247,C0061,nan
TX001248,ACC00511,ACC00521,350000,INR,2024-06-01T08:00:15,IMPS,TXN-00001248,C0061,nan
TX001249,ACC00514,ACC00512,750000,INR,2024-11-20T08:29:47,IMPS,TXN-00001249,C0061,nan
TX001250,ACC00517,ACC00521,50000,INR,2024-06-21T03:19:15,RTGS,TXN-00001250,C0061,nan
TX001251,ACC00512,ACC00521,42000,INR,2024-11-05T16:37:21,UPI,TXN-00001251,C0061,nan
TX001252,ACC00516,ACC00514,5000,INR,2024-02-07T03:57:27,IMPS,TXN-00001252,C0061,E06357
TX001253,ACC00520,ACC00515,500000,INR,2024-08-23T08:22:13,RTGS,TXN-00001253,C0061,E06358
TX001254,ACC00544,ACC00534,5000,INR,2024-10-28T19:29:08,RTGS,TXN-00001254,C0062,nan
TX001255,ACC00524,ACC00535,750000,INR,2024-10-28T13:49:11,IMPS,TXN-00001255,C0062,nan
TX001256,ACC00526,ACC00529,350000,INR,2024-06-16T02:19:27,UPI,TXN-00001256,C0062,nan
TX001257,ACC00525,ACC00539,75000,INR,2024-05-03T03:36:51,IMPS,TXN-00001257,C0062,E06375
TX001258,ACC00547,ACC00532,42000,INR,2024-03-17T11:01:05,UPI,TXN-00001258,C0062,nan
TX001259,ACC00547,ACC00542,500,INR,2024-09-13T21:22:58,UPI,TXN-00001259,C0062,nan
TX001260,ACC00525,ACC00532,500000,INR,2024-02-23T07:46:33,UPI,TXN-00001260,C0062,nan
TX001261,ACC00531,ACC00532,250000,INR,2024-09-17T17:42:43,NEFT,TXN-00001261,C0062,nan
TX001262,ACC00535,ACC00528,500000,INR,2024-03-17T03:53:37,RTGS,TXN-00001262,C0062,nan
TX001263,ACC00539,ACC00531,5000,INR,2024-08-15T10:51:50,UPI,TXN-00001263,C0062,nan
TX001264,ACC00545,ACC00533,350000,INR,2024-01-26T08:32:52,NEFT,TXN-00001264,C0062,nan
TX001265,ACC00542,ACC00535,5000,INR,2024-09-24T15:56:06,NEFT,TXN-00001265,C0062,nan
TX001266,ACC00535,ACC00541,150000,INR,2024-10-10T22:27:38,UPI,TXN-00001266,C0062,nan
TX001267,ACC00542,ACC00547,500000,INR,2024-07-30T21:53:28,IMPS,TXN-00001267,C0062,nan
TX001268,ACC00542,ACC00534,8500,INR,2024-01-10T11:49:38,RTGS,TXN-00001268,C0062,nan
TX001269,ACC00535,ACC00526,2500,INR,2024-04-17T17:17:36,IMPS,TXN-00001269,C0062,nan
TX001270,ACC00538,ACC00535,42000,INR,2024-08-15T06:54:04,RTGS,TXN-00001270,C0062,nan
TX001271,ACC00545,ACC00540,50000,INR,2024-05-15T08:49:08,IMPS,TXN-00001271,C0062,E06376
TX001272,ACC00537,ACC00526,75000,INR,2024-08-11T18:51:47,RTGS,TXN-00001272,C0062,nan
TX001273,ACC00525,ACC00544,350000,INR,2024-01-28T19:48:10,IMPS,TXN-00001273,C0062,E06377
TX001274,ACC00529,ACC00540,750000,INR,2024-09-14T01:03:37,IMPS,TXN-00001274,C0062,nan
TX001275,ACC00545,ACC00532,350000,INR,2024-06-02T17:48:45,RTGS,TXN-00001275,C0062,nan
TX001276,ACC00534,ACC00525,100000,INR,2024-11-10T20:17:40,NEFT,TXN-00001276,C0062,nan
TX001277,ACC00542,ACC00530,2500,INR,2024-11-29T12:10:26,NEFT,TXN-00001277,C0062,nan
TX001278,ACC00540,ACC00533,5000,INR,2024-08-23T13:25:08,IMPS,TXN-00001278,C0062,nan
TX001279,ACC00528,ACC00536,8500,INR,2024-10-19T00:52:43,UPI,TXN-00001279,C0062,nan
TX001280,ACC00544,ACC00524,42000,INR,2024-01-26T15:05:09,UPI,TXN-00001280,C0062,E06378
TX001281,ACC00541,ACC00536,75000,INR,2024-11-07T05:48:22,NEFT,TXN-00001281,C0062,nan
TX001282,ACC00544,ACC00538,2500,INR,2024-10-21T11:45:42,UPI,TXN-00001282,C0062,E06379
TX001283,ACC00546,ACC00528,75000,INR,2024-09-14T01:45:09,IMPS,TXN-00001283,C0062,nan
TX001284,ACC00534,ACC00536,350000,INR,2024-11-25T08:06:43,IMPS,TXN-00001284,C0062,nan
TX001285,ACC00542,ACC00532,500000,INR,2024-11-17T17:09:25,IMPS,TXN-00001285,C0062,nan
TX001286,ACC00538,ACC00527,25000,INR,2024-01-18T16:01:06,RTGS,TXN-00001286,C0062,nan
TX001287,ACC00543,ACC00546,500,INR,2024-12-07T21:43:04,NEFT,TXN-00001287,C0062,nan
TX001288,ACC00539,ACC00528,75000,INR,2024-08-05T15:40:24,NEFT,TXN-00001288,C0062,E06380
TX001289,ACC00527,ACC00528,150000,INR,2024-12-30T22:18:59,RTGS,TXN-00001289,C0062,nan
TX001290,ACC00531,ACC00536,25000,INR,2024-09-02T20:14:53,RTGS,TXN-00001290,C0062,nan
TX001291,ACC00533,ACC00537,50000,INR,2024-01-13T10:24:31,NEFT,TXN-00001291,C0062,nan
TX001292,ACC00532,ACC00547,50000,INR,2024-05-10T10:26:28,UPI,TXN-00001292,C0062,nan
TX001293,ACC00532,ACC00530,100000,INR,2024-02-13T00:09:47,UPI,TXN-00001293,C0062,E06381
TX001294,ACC00539,ACC00537,75000,INR,2024-11-27T08:34:45,UPI,TXN-00001294,C0062,nan
TX001295,ACC00542,ACC00540,15000,INR,2024-11-06T00:39:41,UPI,TXN-00001295,C0062,nan
TX001296,ACC00525,ACC00543,5000,INR,2024-01-25T08:44:00,NEFT,TXN-00001296,C0062,nan
TX001297,ACC00523,ACC00547,150000,INR,2024-07-03T18:14:13,NEFT,TXN-00001297,C0062,nan
TX001298,ACC00525,ACC00546,500000,INR,2024-07-28T21:11:49,UPI,TXN-00001298,C0062,nan
TX001299,ACC00540,ACC00541,5000,INR,2024-09-30T00:28:51,NEFT,TXN-00001299,C0062,nan
TX001300,ACC00532,ACC00528,2500,INR,2024-12-15T00:34:12,UPI,TXN-00001300,C0062,nan
TX001301,ACC00533,ACC00538,8500,INR,2024-11-11T23:02:36,RTGS,TXN-00001301,C0062,E06382
TX001302,ACC00544,ACC00524,1000000,INR,2024-09-13T03:09:28,RTGS,TXN-00001302,C0062,E06383
TX001303,ACC00532,ACC00534,42000,INR,2024-02-24T18:10:20,IMPS,TXN-00001303,C0062,nan
TX001304,ACC00525,ACC00529,500,INR,2024-04-18T17:48:02,NEFT,TXN-00001304,C0062,nan
TX001305,ACC00538,ACC00546,5000,INR,2024-02-06T01:57:13,UPI,TXN-00001305,C0062,E06384
TX001306,ACC00551,ACC00550,25000,INR,2024-01-20T16:09:14,NEFT,TXN-00001306,C0063,E06398
TX001307,ACC00557,ACC00552,350000,INR,2024-01-24T18:53:32,RTGS,TXN-00001307,C0063,nan
TX001308,ACC00548,ACC00557,25000,INR,2024-02-04T08:07:30,UPI,TXN-00001308,C0063,nan
TX001309,ACC00550,ACC00553,5000,INR,2024-05-07T17:03:39,UPI,TXN-00001309,C0063,nan
TX001310,ACC00551,ACC00555,50000,INR,2024-11-29T15:41:34,RTGS,TXN-00001310,C0063,nan
TX001311,ACC00557,ACC00552,2500,INR,2024-03-08T03:40:04,UPI,TXN-00001311,C0063,E06399
TX001312,ACC00552,ACC00549,500000,INR,2024-07-05T14:24:21,IMPS,TXN-00001312,C0063,nan
TX001313,ACC00557,ACC00551,50000,INR,2024-11-14T14:13:21,NEFT,TXN-00001313,C0063,nan
TX001314,ACC00550,ACC00549,15000,INR,2024-12-24T01:30:08,RTGS,TXN-00001314,C0063,nan
TX001315,ACC00548,ACC00551,1200,INR,2024-05-17T16:07:00,NEFT,TXN-00001315,C0063,E06400
TX001316,ACC00555,ACC00557,42000,INR,2024-06-12T14:12:07,IMPS,TXN-00001316,C0063,nan
TX001317,ACC00552,ACC00556,25000,INR,2024-12-28T14:48:25,UPI,TXN-00001317,C0063,nan
TX001318,ACC00556,ACC00551,15000,INR,2024-03-02T22:42:34,UPI,TXN-00001318,C0063,nan
TX001319,ACC00557,ACC00555,75000,INR,2024-09-17T10:59:41,RTGS,TXN-00001319,C0063,E06401
TX001320,ACC00549,ACC00548,500000,INR,2024-05-15T18:07:52,NEFT,TXN-00001320,C0063,nan
TX001321,ACC00551,ACC00557,5000,INR,2024-07-20T20:09:49,NEFT,TXN-00001321,C0063,nan
TX001322,ACC00550,ACC00552,150000,INR,2024-08-22T04:13:08,RTGS,TXN-00001322,C0063,nan
TX001323,ACC00554,ACC00555,25000,INR,2024-12-05T17:57:05,UPI,TXN-00001323,C0063,nan
TX001324,ACC00557,ACC00555,50000,INR,2024-05-09T04:23:26,RTGS,TXN-00001324,C0063,nan
TX001325,ACC00556,ACC00552,2500,INR,2024-06-06T20:59:46,IMPS,TXN-00001325,C0063,nan
TX001326,ACC00556,ACC00548,750000,INR,2024-08-07T00:53:44,RTGS,TXN-00001326,C0063,nan
TX001327,ACC00551,ACC00553,350000,INR,2024-05-30T05:09:43,NEFT,TXN-00001327,C0063,nan
TX001328,ACC00549,ACC00548,5000,INR,2024-02-28T17:20:23,IMPS,TXN-00001328,C0063,nan
TX001329,ACC00558,ACC00560,25000,INR,2024-08-02T16:15:05,IMPS,TXN-00001329,C0064,nan
TX001330,ACC00559,ACC00560,1200,INR,2024-05-27T15:02:02,RTGS,TXN-00001330,C0064,nan
TX001331,ACC00560,ACC00559,15000,INR,2024-03-26T11:02:57,UPI,TXN-00001331,C0064,nan
TX001332,ACC00558,ACC00560,150000,INR,2024-04-13T16:21:24,RTGS,TXN-00001332,C0064,nan
TX001333,ACC00559,ACC00560,100000,INR,2024-07-14T06:29:44,NEFT,TXN-00001333,C0064,nan
TX001334,ACC00558,ACC00559,2500,INR,2024-03-24T21:19:12,RTGS,TXN-00001334,C0064,E06404
TX001335,ACC00562,ACC00561,350000,INR,2024-11-29T12:32:56,NEFT,TXN-00001335,C0065,nan
TX001336,ACC00562,ACC00561,250000,INR,2024-07-21T13:23:15,UPI,TXN-00001336,C0065,nan
TX001337,ACC00562,ACC00561,5000,INR,2024-08-29T10:50:17,UPI,TXN-00001337,C0065,nan
TX001338,ACC00561,ACC00562,8500,INR,2024-09-27T22:53:20,NEFT,TXN-00001338,C0065,nan
TX001339,ACC00562,ACC00561,1000000,INR,2024-08-09T18:04:02,IMPS,TXN-00001339,C0065,nan
TX001340,ACC00562,ACC00561,350000,INR,2024-03-06T12:35:04,RTGS,TXN-00001340,C0065,nan
TX001341,ACC00562,ACC00561,150000,INR,2024-11-26T13:30:38,RTGS,TXN-00001341,C0065,nan
TX001342,ACC00561,ACC00562,5000,INR,2024-01-24T10:35:13,UPI,TXN-00001342,C0065,E06406
TX001343,ACC00562,ACC00561,500,INR,2024-07-20T15:37:39,IMPS,TXN-00001343,C0065,nan
TX001344,ACC00562,ACC00561,2500,INR,2024-02-18T04:48:08,NEFT,TXN-00001344,C0065,nan
TX001345,ACC00562,ACC00561,5000,INR,2024-03-08T23:09:42,RTGS,TXN-00001345,C0065,E06407
TX001346,ACC00562,ACC00561,350000,INR,2024-03-31T00:11:54,UPI,TXN-00001346,C0065,nan
TX001347,ACC00569,ACC00564,150000,INR,2024-02-27T01:16:20,RTGS,TXN-00001347,C0066,nan
TX001348,ACC00566,ACC00563,500,INR,2024-08-07T19:57:34,NEFT,TXN-00001348,C0066,nan
TX001349,ACC00565,ACC00567,50000,INR,2024-04-19T05:42:49,RTGS,TXN-00001349,C0066,nan
TX001350,ACC00570,ACC00566,750000,INR,2024-01-15T17:10:29,RTGS,TXN-00001350,C0066,nan
TX001351,ACC00567,ACC00565,350000,INR,2024-05-14T00:43:24,UPI,TXN-00001351,C0066,nan
TX001352,ACC00564,ACC00566,500,INR,2024-06-08T12:09:55,RTGS,TXN-00001352,C0066,nan
TX001353,ACC00572,ACC00569,500000,INR,2024-05-07T06:32:42,RTGS,TXN-00001353,C0066,nan
TX001354,ACC00564,ACC00569,75000,INR,2024-08-10T06:20:57,RTGS,TXN-00001354,C0066,nan
TX001355,ACC00571,ACC00570,100000,INR,2024-03-13T07:05:09,RTGS,TXN-00001355,C0066,nan
TX001356,ACC00567,ACC00564,1000000,INR,2024-01-18T01:04:23,UPI,TXN-00001356,C0066,nan
TX001357,ACC00570,ACC00567,500,INR,2024-04-02T12:03:10,NEFT,TXN-00001357,C0066,nan
TX001358,ACC00567,ACC00566,1000000,INR,2024-03-02T08:29:12,UPI,TXN-00001358,C0066,nan
TX001359,ACC00563,ACC00564,500000,INR,2024-04-01T23:15:57,IMPS,TXN-00001359,C0066,nan
TX001360,ACC00568,ACC00570,150000,INR,2024-05-13T04:17:27,RTGS,TXN-00001360,C0066,nan
TX001361,ACC00568,ACC00572,250000,INR,2024-05-01T03:01:01,UPI,TXN-00001361,C0066,nan
TX001362,ACC00569,ACC00564,100000,INR,2024-08-14T19:31:47,RTGS,TXN-00001362,C0066,nan
TX001363,ACC00569,ACC00563,1000000,INR,2024-12-13T21:18:54,RTGS,TXN-00001363,C0066,nan
TX001364,ACC00571,ACC00568,750000,INR,2024-07-27T13:50:11,UPI,TXN-00001364,C0066,nan
TX001365,ACC00572,ACC00571,750000,INR,2024-05-23T07:53:59,NEFT,TXN-00001365,C0066,nan
TX001366,ACC00563,ACC00570,150000,INR,2024-06-24T22:45:47,NEFT,TXN-00001366,C0066,nan
TX001367,ACC00566,ACC00567,5000,INR,2024-05-23T12:53:05,RTGS,TXN-00001367,C0066,nan
TX001368,ACC00572,ACC00567,42000,INR,2024-06-17T17:39:11,NEFT,TXN-00001368,C0066,nan
TX001369,ACC00572,ACC00570,75000,INR,2024-02-02T00:09:46,UPI,TXN-00001369,C0066,E06422
TX001370,ACC00565,ACC00570,150000,INR,2024-08-04T01:18:03,NEFT,TXN-00001370,C0066,nan
TX001371,ACC00568,ACC00571,350000,INR,2024-01-10T17:59:34,IMPS,TXN-00001371,C0066,nan
TX001372,ACC00564,ACC00571,75000,INR,2024-01-05T16:18:11,NEFT,TXN-00001372,C0066,nan
TX001373,ACC00564,ACC00571,5000,INR,2024-10-29T19:31:49,NEFT,TXN-00001373,C0066,nan
TX001374,ACC00574,ACC00573,75000,INR,2024-09-12T03:41:24,NEFT,TXN-00001374,C0067,nan
TX001375,ACC00574,ACC00573,100000,INR,2024-09-27T11:39:51,UPI,TXN-00001375,C0067,nan
TX001376,ACC00574,ACC00573,2500,INR,2024-01-10T01:52:04,RTGS,TXN-00001376,C0067,nan
TX001377,ACC00574,ACC00573,1200,INR,2024-05-12T14:38:12,IMPS,TXN-00001377,C0067,nan
TX001378,ACC00575,ACC00576,250000,INR,2024-02-27T15:35:16,NEFT,TXN-00001378,C0068,nan
TX001379,ACC00585,ACC00588,350000,INR,2024-11-09T19:02:02,RTGS,TXN-00001379,C0068,nan
TX001380,ACC00584,ACC00581,750000,INR,2024-07-02T13:46:26,RTGS,TXN-00001380,C0068,nan
TX001381,ACC00576,ACC00580,8500,INR,2024-07-18T11:04:57,UPI,TXN-00001381,C0068,nan
TX001382,ACC00584,ACC00582,15000,INR,2024-06-21T22:06:14,IMPS,TXN-00001382,C0068,nan
TX001383,ACC00587,ACC00577,75000,INR,2024-08-21T21:26:58,IMPS,TXN-00001383,C0068,nan
TX001384,ACC00583,ACC00586,75000,INR,2024-11-27T18:05:52,UPI,TXN-00001384,C0068,nan
TX001385,ACC00581,ACC00584,350000,INR,2024-04-17T14:24:43,RTGS,TXN-00001385,C0068,nan
TX001386,ACC00589,ACC00584,5000,INR,2024-06-03T06:10:37,NEFT,TXN-00001386,C0068,nan
TX001387,ACC00575,ACC00582,1000000,INR,2024-01-18T08:26:54,IMPS,TXN-00001387,C0068,nan
TX001388,ACC00580,ACC00583,500,INR,2024-05-23T03:20:56,UPI,TXN-00001388,C0068,nan
TX001389,ACC00584,ACC00575,42000,INR,2024-10-27T19:06:49,UPI,TXN-00001389,C0068,nan
TX001390,ACC00582,ACC00577,25000,INR,2024-08-25T07:42:16,IMPS,TXN-00001390,C0068,nan
TX001391,ACC00579,ACC00590,100000,INR,2024-03-05T22:31:33,RTGS,TXN-00001391,C0068,nan
TX001392,ACC00580,ACC00587,500,INR,2024-07-16T05:35:29,NEFT,TXN-00001392,C0068,nan
TX001393,ACC00577,ACC00579,350000,INR,2024-11-20T18:34:47,NEFT,TXN-00001393,C0068,E06439
TX001394,ACC00590,ACC00575,350000,INR,2024-10-03T05:45:59,UPI,TXN-00001394,C0068,nan
TX001395,ACC00587,ACC00579,100000,INR,2024-03-09T21:21:59,RTGS,TXN-00001395,C0068,nan
TX001396,ACC00586,ACC00585,1200,INR,2024-11-02T16:23:09,RTGS,TXN-00001396,C0068,E06440
TX001397,ACC00575,ACC00582,350000,INR,2024-04-16T22:52:48,NEFT,TXN-00001397,C0068,nan
TX001398,ACC00584,ACC00581,750000,INR,2024-01-19T02:20:24,UPI,TXN-00001398,C0068,E06441
TX001399,ACC00590,ACC00577,8500,INR,2024-10-19T19:23:57,NEFT,TXN-00001399,C0068,nan
TX001400,ACC00575,ACC00585,50000,INR,2024-09-16T17:54:04,UPI,TXN-00001400,C0068,nan
TX001401,ACC00585,ACC00578,100000,INR,2024-06-21T05:29:40,IMPS,TXN-00001401,C0068,nan
TX001402,ACC00581,ACC00578,1200,INR,2024-08-09T16:06:12,NEFT,TXN-00001402,C0068,nan
TX001403,ACC00582,ACC00580,8500,INR,2024-08-05T20:53:02,IMPS,TXN-00001403,C0068,E06442
TX001404,ACC00580,ACC00586,15000,INR,2024-01-20T03:09:54,NEFT,TXN-00001404,C0068,E06443
TX001405,ACC00589,ACC00586,100000,INR,2024-06-11T09:22:24,RTGS,TXN-00001405,C0068,nan
TX001406,ACC00584,ACC00579,750000,INR,2024-09-28T20:53:29,NEFT,TXN-00001406,C0068,nan
TX001407,ACC00582,ACC00577,8500,INR,2024-09-12T03:09:58,IMPS,TXN-00001407,C0068,nan
TX001408,ACC00575,ACC00576,1200,INR,2024-08-27T12:05:16,IMPS,TXN-00001408,C0068,nan
TX001409,ACC00582,ACC00587,2500,INR,2024-06-28T02:37:01,IMPS,TXN-00001409,C0068,nan
TX001410,ACC00588,ACC00587,1000000,INR,2024-03-12T06:35:10,UPI,TXN-00001410,C0068,nan
TX001411,ACC00581,ACC00590,42000,INR,2024-04-22T11:43:01,RTGS,TXN-00001411,C0068,nan
TX001412,ACC00590,ACC00577,2500,INR,2024-04-26T08:26:56,UPI,TXN-00001412,C0068,nan
TX001413,ACC00580,ACC00583,8500,INR,2024-11-09T21:33:46,UPI,TXN-00001413,C0068,nan
TX001414,ACC00581,ACC00585,75000,INR,2024-08-23T23:30:48,RTGS,TXN-00001414,C0068,nan
TX001415,ACC00581,ACC00582,150000,INR,2024-06-13T18:18:28,RTGS,TXN-00001415,C0068,nan
TX001416,ACC00585,ACC00576,100000,INR,2024-08-22T01:41:34,NEFT,TXN-00001416,C0068,nan
TX001417,ACC00581,ACC00580,1200,INR,2024-10-20T07:59:25,NEFT,TXN-00001417,C0068,nan
TX001418,ACC00575,ACC00582,5000,INR,2024-01-03T02:19:19,RTGS,TXN-00001418,C0068,nan
TX001419,ACC00593,ACC00591,500000,INR,2024-01-30T12:57:51,IMPS,TXN-00001419,C0069,nan
TX001420,ACC00594,ACC00592,1200,INR,2024-12-29T15:48:34,UPI,TXN-00001420,C0069,nan
TX001421,ACC00592,ACC00593,500000,INR,2024-09-10T03:31:13,IMPS,TXN-00001421,C0069,nan
