relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,timestamp,case_id,evidence_id,confidence,source
R012069,P04187,person,ACC02642,account,OWNED_BY,2025-01-26T21:48:59,C0326,nan,0.76,Cross-case bridge
R012070,C0326,case,P04187,person,ASSOCIATED_WITH,2025-06-26T21:08:31,C0326,nan,0.96,Cross-case trace
R012071,P04584,person,V00981,vehicle,OWNED_BY,2025-06-04T17:55:21,C0326,nan,0.97,nan
R012072,P04585,person,ACC02643,account,OWNED_BY,2025-02-12T08:36:11,C0326,nan,0.8,nan
R012073,P04585,person,D01794,device,OWNED_BY,2025-04-27T23:11:39,C0326,nan,0.91,nan
R012074,P04585,person,L0478,location,OPERATED_IN,2025-05-03T04:27:00,C0326,nan,0.81,nan
R012075,P04586,person,PH03556,phone,OWNED_BY,2025-12-11T23:44:01,C0326,nan,0.97,nan
R012076,P04586,person,ACC02644,account,OWNED_BY,2025-06-18T03:47:50,C0326,nan,0.66,nan
R012077,P04586,person,L0192,location,OPERATED_IN,2025-05-17T18:01:02,C0326,nan,0.76,nan
R012078,P04587,person,PH03557,phone,OWNED_BY,2025-05-18T17:06:55,C0326,nan,0.62,nan
R012079,P04587,person,ACC02645,account,OWNED_BY,2025-04-30T12:38:29,C0326,nan,0.86,nan
R012080,P04587,person,L0435,location,OPERATED_IN,2025-05-15T21:44:52,C0326,nan,0.89,nan
R012081,P04588,person,D01795,device,OWNED_BY,2025-02-13T15:00:22,C0327,nan,0.66,nan
R012082,P04589,person,PH03558,phone,OWNED_BY,2025-02-18T14:59:01,C0327,nan,0.96,nan
R012083,P04589,person,ACC02646,account,OWNED_BY,2025-05-10T14:38:33,C0327,nan,0.85,nan
R012084,P04589,person,O0185,organization,MEMBER_OF,2025-06-25T14:18:34,C0327,nan,0.95,nan
R012085,P04590,person,ACC02647,account,OWNED_BY,2025-04-16T07:00:07,C0327,nan,0.96,nan
R012086,P04590,person,D01796,device,OWNED_BY,2025-06-08T23:14:47,C0327,nan,0.79,nan
R012087,P04591,person,PH03559,phone,OWNED_BY,2025-06-04T15:10:56,C0327,nan,0.63,nan
R012088,P04591,person,V00982,vehicle,OWNED_BY,2025-05-05T13:46:31,C0327,nan,0.87,nan
R012089,P04592,person,O0185,organization,MEMBER_OF,2025-05-16T03:24:15,C0327,nan,0.87,nan
R012090,O0185,organization,ACC02648,account,OWNED_BY,2025-02-21T22:46:29,C0327,nan,0.74,nan
R012091,O0185,organization,L0576,location,OPERATED_IN,2025-09-21T20:49:38,C0327,nan,0.67,nan
R012092,P00962,person,D01797,device,OWNED_BY,2025-08-26T15:25:30,C0328,nan,0.97,Cross-case bridge
R012093,C0328,case,P00962,person,ASSOCIATED_WITH,2025-08-30T08:07:06,C0328,nan,0.64,Cross-case trace
R012094,P04593,person,D01798,device,OWNED_BY,2025-07-03T03:38:16,C0328,nan,0.99,nan
R012095,P04593,person,L0238,location,OPERATED_IN,2025-07-10T16:53:20,C0328,nan,0.77,nan
R012096,P04594,person,PH03560,phone,OWNED_BY,2025-07-21T09:27:53,C0328,nan,0.71,nan
R012097,P04594,person,ACC02649,account,OWNED_BY,2025-07-04T22:51:16,C0328,nan,0.8,nan
R012098,P04594,person,D01799,device,OWNED_BY,2025-07-21T20:16:51,C0328,nan,0.67,nan
R012099,P04595,person,ACC02650,account,OWNED_BY,2025-07-28T08:50:44,C0328,nan,0.85,nan
R012100,P04595,person,L0497,location,OPERATED_IN,2025-08-22T11:16:11,C0328,nan,0.93,nan
R012101,P04596,person,PH03561,phone,OWNED_BY,2025-08-29T21:54:43,C0328,nan,0.76,nan
R012102,P04596,person,PH03562,phone,OWNED_BY,2025-07-06T16:28:41,C0328,nan,0.74,nan
R012103,P04596,person,ACC02651,account,OWNED_BY,2025-07-09T04:50:34,C0328,nan,0.97,nan
R012104,P04596,person,L0072,location,OPERATED_IN,2025-08-11T04:37:40,C0328,nan,0.77,nan
R012105,P04597,person,ACC02652,account,OWNED_BY,2025-08-04T09:22:35,C0328,nan,0.98,nan
R012106,P04597,person,V00983,vehicle,OWNED_BY,2025-07-25T18:02:40,C0328,nan,0.61,nan
R012107,P04598,person,PH03563,phone,OWNED_BY,2025-08-31T23:25:25,C0328,nan,0.69,nan
R012108,P04598,person,D01800,device,OWNED_BY,2025-08-14T03:55:31,C0328,nan,0.72,nan
R012109,P04599,person,PH03564,phone,OWNED_BY,2025-07-25T22:01:41,C0328,nan,0.65,nan
R012110,P04599,person,ACC02653,account,OWNED_BY,2025-07-05T18:33:46,C0328,nan,0.81,nan
R012111,P04600,person,PH03565,phone,OWNED_BY,2025-07-08T14:02:03,C0328,nan,0.87,nan
R012112,P04600,person,ACC02654,account,OWNED_BY,2025-07-17T06:01:47,C0328,nan,0.69,nan
R012113,P04600,person,D01801,device,OWNED_BY,2025-08-08T02:38:22,C0328,nan,0.63,nan
R012114,P04601,person,PH03566,phone,OWNED_BY,2025-07-14T23:51:08,C0328,nan,0.89,nan
R012115,P04602,person,PH03567,phone,OWNED_BY,2025-07-23T13:34:10,C0328,nan,0.91,nan
R012116,P04602,person,ACC02655,account,OWNED_BY,2025-07-11T03:28:21,C0328,nan,0.66,nan
R012117,P04602,person,D01802,device,OWNED_BY,2025-07-22T19:30:20,C0328,nan,0.82,nan
R012118,P04602,person,V00984,vehicle,OWNED_BY,2025-08-29T08:19:53,C0328,nan,0.64,nan
R012119,P04602,person,L0151,location,OPERATED_IN,2025-07-14T11:34:58,C0328,nan,0.64,nan
R012120,P04603,person,ACC02656,account,OWNED_BY,2025-08-30T19:12:13,C0328,nan,0.63,nan
R012121,P04603,person,D01803,device,OWNED_BY,2025-08-11T23:31:14,C0328,nan,0.85,nan
R012122,P04603,person,L0590,location,OPERATED_IN,2025-08-13T03:35:24,C0328,nan,0.85,nan
R012123,P04604,person,PH03568,phone,OWNED_BY,2025-07-07T14:47:19,C0328,nan,0.68,nan
R012124,P04604,person,PH03569,phone,OWNED_BY,2025-08-29T20:20:38,C0328,nan,0.73,nan
R012125,P04605,person,PH03570,phone,OWNED_BY,2025-07-24T00:09:08,C0328,nan,0.7,nan
R012126,P04605,person,D01804,device,OWNED_BY,2025-08-01T09:47:50,C0328,nan,0.64,nan
R012127,P04605,person,V00985,vehicle,OWNED_BY,2025-08-08T12:31:37,C0328,nan,0.84,nan
R012128,P04606,person,PH03571,phone,OWNED_BY,2025-07-17T02:41:06,C0328,nan,0.72,nan
R012129,P04606,person,D01805,device,OWNED_BY,2025-08-11T14:42:15,C0328,nan,0.71,nan
R012130,P04607,person,ACC02657,account,OWNED_BY,2025-07-16T01:14:22,C0328,nan,0.75,nan
R012131,P04607,person,V00986,vehicle,OWNED_BY,2025-07-08T13:50:59,C0328,nan,0.89,nan
R012132,P04608,person,D01806,device,OWNED_BY,2025-08-02T14:22:09,C0328,nan,0.62,nan
R012133,P04609,person,PH03572,phone,OWNED_BY,2025-07-08T17:19:53,C0328,nan,0.63,nan
R012134,P04609,person,L0446,location,OPERATED_IN,2025-08-13T13:39:47,C0328,nan,0.67,nan
R012135,P04610,person,PH03573,phone,OWNED_BY,2025-07-06T19:33:44,C0328,nan,0.92,nan
R012136,P04610,person,PH03574,phone,OWNED_BY,2025-08-01T18:09:40,C0328,nan,0.67,nan
R012137,P04610,person,ACC02658,account,OWNED_BY,2025-08-10T16:57:58,C0328,nan,0.88,nan
R012138,P04611,person,PH03575,phone,OWNED_BY,2025-07-26T08:02:33,C0328,nan,0.65,nan
R012139,P04611,person,ACC02659,account,OWNED_BY,2025-07-29T13:18:33,C0328,nan,0.66,nan
R012140,P04611,person,V00987,vehicle,OWNED_BY,2025-08-07T04:43:57,C0328,nan,0.7,nan
R012141,P04611,person,L0576,location,OPERATED_IN,2025-08-19T03:02:10,C0328,nan,0.84,nan
R012142,P04612,person,PH03576,phone,OWNED_BY,2025-08-15T01:51:26,C0328,nan,0.85,nan
R012143,P04612,person,ACC02660,account,OWNED_BY,2025-07-04T16:56:26,C0328,nan,0.98,nan
R012144,P04612,person,V00988,vehicle,OWNED_BY,2025-07-31T15:20:20,C0328,nan,0.66,nan
R012145,P04614,person,PH03577,phone,OWNED_BY,2025-07-23T22:16:42,C0328,nan,0.74,nan
R012146,P04615,person,PH03578,phone,OWNED_BY,2025-07-29T03:05:23,C0328,nan,0.68,nan
R012147,P04615,person,ACC02661,account,OWNED_BY,2025-08-01T15:00:42,C0328,nan,0.65,nan
R012148,P04615,person,D01807,device,OWNED_BY,2025-08-19T21:32:03,C0328,nan,0.86,nan
R012149,P04616,person,D01808,device,OWNED_BY,2025-08-01T21:29:17,C0328,nan,0.96,nan
R012150,P04617,person,PH03579,phone,OWNED_BY,2025-07-31T04:25:11,C0328,nan,0.76,nan
R012151,P04617,person,D01809,device,OWNED_BY,2025-08-14T07:57:39,C0328,nan,0.74,nan
R012152,P04618,person,PH03580,phone,OWNED_BY,2025-07-30T22:01:36,C0328,nan,0.89,nan
R012153,P04618,person,D01810,device,OWNED_BY,2025-08-04T16:21:30,C0328,nan,0.64,nan
R012154,P04618,person,L0116,location,OPERATED_IN,2025-08-22T04:30:42,C0328,nan,0.89,nan
R012155,P04619,person,PH03581,phone,OWNED_BY,2025-08-13T09:39:57,C0328,nan,0.77,nan
R012156,P04619,person,ACC02662,account,OWNED_BY,2025-08-09T10:23:45,C0328,nan,0.88,nan
R012157,P04619,person,V00989,vehicle,OWNED_BY,2025-07-06T19:47:15,C0328,nan,0.83,nan
R012158,P04620,person,PH03582,phone,OWNED_BY,2025-08-30T23:20:52,C0328,nan,0.85,nan
R012159,P04621,person,ACC02663,account,OWNED_BY,2025-08-23T21:20:32,C0328,nan,0.79,nan
R012160,P04621,person,L0397,location,OPERATED_IN,2025-08-30T09:50:11,C0328,nan,0.66,nan
R012161,P04622,person,PH03583,phone,OWNED_BY,2025-07-31T14:14:28,C0328,nan,0.7,nan
R012162,P04622,person,PH03584,phone,OWNED_BY,2025-08-21T15:34:39,C0328,nan,0.92,nan
R012163,P04622,person,ACC02664,account,OWNED_BY,2025-07-04T23:59:12,C0328,nan,0.76,nan
R012164,P04622,person,D01811,device,OWNED_BY,2025-07-31T11:14:29,C0328,nan,0.71,nan
R012165,P04622,person,L0210,location,OPERATED_IN,2025-08-09T11:39:25,C0328,nan,0.68,nan
R012166,P04623,person,PH03585,phone,OWNED_BY,2025-07-17T04:24:09,C0328,nan,0.99,nan
R012167,P04624,person,ACC02665,account,OWNED_BY,2025-08-07T06:17:59,C0328,nan,0.88,nan
R012168,P04624,person,L0306,location,OPERATED_IN,2025-07-14T12:25:35,C0328,nan,0.61,nan
R012169,P04625,person,PH03586,phone,OWNED_BY,2025-08-16T06:01:00,C0328,nan,0.64,nan
R012170,P04626,person,PH03587,phone,OWNED_BY,2025-07-03T00:32:13,C0328,nan,0.67,nan
R012171,P04626,person,PH03588,phone,OWNED_BY,2025-08-29T22:11:15,C0328,nan,0.86,nan
R012172,P04626,person,D01812,device,OWNED_BY,2025-08-23T03:43:17,C0328,nan,0.95,nan
R012173,P04626,person,V00990,vehicle,OWNED_BY,2025-07-12T07:34:25,C0328,nan,0.95,nan
R012174,P04627,person,PH03589,phone,OWNED_BY,2025-07-17T09:09:03,C0328,nan,0.88,nan
R012175,P04627,person,ACC02666,account,OWNED_BY,2025-07-03T07:43:16,C0328,nan,0.65,nan
R012176,P04627,person,D01813,device,OWNED_BY,2025-08-10T09:56:18,C0328,nan,0.82,nan
R012177,P04628,person,PH03590,phone,OWNED_BY,2025-07-30T15:10:55,C0328,nan,0.86,nan
R012178,P04628,person,ACC02667,account,OWNED_BY,2025-07-03T02:55:18,C0328,nan,0.65,nan
R012179,P04628,person,D01814,device,OWNED_BY,2025-08-31T19:32:17,C0328,nan,0.79,nan
R012180,P04629,person,ACC02668,account,OWNED_BY,2025-08-17T03:48:03,C0328,nan,0.87,nan
R012181,P04629,person,D01815,device,OWNED_BY,2025-08-14T12:22:47,C0328,nan,0.72,nan
R012182,P04630,person,ACC02669,account,OWNED_BY,2025-08-23T02:48:12,C0328,nan,0.96,nan
R012183,P04630,person,D01816,device,OWNED_BY,2025-08-08T18:52:37,C0328,nan,0.95,nan
R012184,P04631,person,PH03591,phone,OWNED_BY,2025-08-26T02:50:52,C0328,nan,0.8,nan
R012185,P04631,person,ACC02670,account,OWNED_BY,2025-07-06T10:33:01,C0328,nan,0.89,nan
R012186,P04631,person,V00991,vehicle,OWNED_BY,2025-08-31T13:52:34,C0328,nan,0.89,nan
R012187,P04632,person,PH03592,phone,OWNED_BY,2025-08-24T01:14:58,C0328,nan,0.63,nan
R012188,P04632,person,D01817,device,OWNED_BY,2025-08-07T07:49:54,C0328,nan,0.66,nan
R012189,P04633,person,PH03593,phone,OWNED_BY,2025-07-17T10:56:54,C0328,nan,0.69,nan
R012190,P04633,person,PH03594,phone,OWNED_BY,2025-07-06T20:05:53,C0328,nan,0.9,nan
R012191,P04633,person,ACC02671,account,OWNED_BY,2025-07-14T00:29:40,C0328,nan,0.92,nan
R012192,P04633,person,V00992,vehicle,OWNED_BY,2025-08-21T07:25:01,C0328,nan,0.9,nan
R012193,P04633,person,L0124,location,OPERATED_IN,2025-07-09T21:44:12,C0328,nan,0.64,nan
R012194,P04634,person,PH03595,phone,OWNED_BY,2025-07-23T07:41:10,C0328,nan,0.9,nan
R012195,P04634,person,ACC02672,account,OWNED_BY,2025-08-11T03:28:55,C0328,nan,0.68,nan
R012196,P04635,person,PH03596,phone,OWNED_BY,2025-08-04T07:37:15,C0328,nan,0.63,nan
R012197,P04635,person,D01818,device,OWNED_BY,2025-08-20T19:29:15,C0328,nan,0.72,nan
R012198,P04635,person,V00993,vehicle,OWNED_BY,2025-07-26T22:54:12,C0328,nan,0.99,nan
R012199,P04635,person,L0594,location,OPERATED_IN,2025-07-14T11:33:41,C0328,nan,0.93,nan
R012200,P04636,person,PH03597,phone,OWNED_BY,2025-08-09T19:26:39,C0328,nan,0.64,nan
R012201,P04636,person,ACC02673,account,OWNED_BY,2025-08-13T21:02:17,C0328,nan,0.91,nan
R012202,P04636,person,L0136,location,OPERATED_IN,2025-07-04T02:02:43,C0328,nan,0.9,nan
R012203,P04637,person,PH03598,phone,OWNED_BY,2025-07-04T05:10:18,C0328,nan,0.64,nan
R012204,P04637,person,ACC02674,account,OWNED_BY,2025-07-17T15:13:24,C0328,nan,0.71,nan
R012205,P04637,person,D01819,device,OWNED_BY,2025-08-29T02:02:28,C0328,nan,0.64,nan
R012206,P03329,person,PH03599,phone,OWNED_BY,2025-11-24T01:29:50,C0329,nan,0.88,Cross-case bridge
R012207,C0329,case,P03329,person,ASSOCIATED_WITH,2025-08-10T00:42:04,C0329,nan,0.71,Cross-case trace
R012208,P01348,person,PH03600,phone,OWNED_BY,2025-09-03T21:34:04,C0329,nan,0.74,Cross-case bridge
R012209,C0329,case,P01348,person,ASSOCIATED_WITH,2025-09-29T00:51:01,C0329,nan,0.91,Cross-case trace
R012210,P03419,person,PH03601,phone,OWNED_BY,2025-10-26T23:27:46,C0329,nan,0.98,Cross-case bridge
R012211,C0329,case,P03419,person,ASSOCIATED_WITH,2025-06-09T12:31:13,C0329,nan,0.89,Cross-case trace
R012212,P04638,person,PH03602,phone,OWNED_BY,2025-04-05T08:13:07,C0329,nan,0.68,nan
R012213,P04638,person,O0186,organization,MEMBER_OF,2025-03-11T13:24:16,C0329,nan,0.7,nan
R012214,P04638,person,L0260,location,OPERATED_IN,2025-06-08T09:33:11,C0329,nan,0.89,nan
R012215,P04639,person,ACC02675,account,OWNED_BY,2025-09-01T05:45:17,C0329,nan,0.62,nan
R012216,P04639,person,D01820,device,OWNED_BY,2025-08-21T17:55:01,C0329,nan,0.94,nan
R012217,P04639,person,L0033,location,OPERATED_IN,2025-06-03T07:16:46,C0329,nan,0.72,nan
R012218,O0186,organization,ACC02676,account,OWNED_BY,2025-06-02T03:28:05,C0329,nan,0.79,nan
R012219,P04640,person,D01821,device,OWNED_BY,2025-05-19T06:43:21,C0330,nan,0.87,nan
R012220,P04640,person,O0187,organization,MEMBER_OF,2025-03-31T03:15:41,C0330,nan,0.92,nan
R012221,P04641,person,O0187,organization,MEMBER_OF,2025-03-26T16:19:14,C0330,nan,0.73,nan
R012222,P04642,person,PH03603,phone,OWNED_BY,2025-06-23T11:19:34,C0330,nan,0.76,nan
R012223,P04642,person,D01822,device,OWNED_BY,2025-08-14T13:24:16,C0330,nan,0.79,nan
R012224,P04642,person,O0187,organization,MEMBER_OF,2025-05-06T00:12:28,C0330,nan,0.6,nan
R012225,P04642,person,L0011,location,OPERATED_IN,2025-04-04T11:44:44,C0330,nan,0.68,nan
R012226,P04643,person,PH03604,phone,OWNED_BY,2025-04-28T17:00:39,C0330,nan,0.91,nan
R012227,P04643,person,ACC02677,account,OWNED_BY,2025-08-09T00:48:12,C0330,nan,0.77,nan
R012228,P04643,person,D01823,device,OWNED_BY,2025-05-27T10:52:44,C0330,nan,0.86,nan
R012229,P04644,person,PH03605,phone,OWNED_BY,2025-08-30T17:49:53,C0330,nan,0.74,nan
R012230,P04644,person,ACC02678,account,OWNED_BY,2025-07-17T18:55:35,C0330,nan,0.86,nan
R012231,P04644,person,D01824,device,OWNED_BY,2025-07-10T11:04:52,C0330,nan,0.79,nan
R012232,C0331,case,P02152,person,ASSOCIATED_WITH,2025-07-21T16:21:35,C0331,nan,0.9,Cross-case trace
R012233,P01091,person,D01825,device,OWNED_BY,2025-07-26T07:38:36,C0331,nan,0.83,Cross-case bridge
R012234,C0331,case,P01091,person,ASSOCIATED_WITH,2025-08-23T08:01:08,C0331,nan,0.64,Cross-case trace
R012235,P04645,person,PH03606,phone,OWNED_BY,2025-07-19T13:29:34,C0331,nan,0.99,nan
R012236,P04645,person,ACC02679,account,OWNED_BY,2025-08-12T13:18:11,C0331,nan,0.71,nan
R012237,P04645,person,L0085,location,OPERATED_IN,2025-07-21T04:05:43,C0331,nan,0.66,nan
R012238,P04646,person,PH03607,phone,OWNED_BY,2025-08-16T10:59:00,C0331,nan,0.71,nan
R012239,P04646,person,ACC02680,account,OWNED_BY,2025-07-23T21:44:50,C0331,nan,0.74,nan
R012240,P04647,person,PH03608,phone,OWNED_BY,2025-08-07T20:14:19,C0331,nan,0.61,nan
R012241,P04647,person,ACC02681,account,OWNED_BY,2025-08-13T15:17:35,C0331,nan,0.89,nan
R012242,P04648,person,PH03609,phone,OWNED_BY,2025-09-21T23:30:39,C0332,nan,0.76,nan
R012243,P04648,person,PH03610,phone,OWNED_BY,2025-07-24T22:14:59,C0332,nan,0.71,nan
R012244,P04648,person,V00994,vehicle,OWNED_BY,2025-08-31T05:05:00,C0332,nan,0.75,nan
R012245,P04648,person,L0465,location,OPERATED_IN,2025-07-27T03:10:03,C0332,nan,0.84,nan
R012246,P04649,person,D01826,device,OWNED_BY,2025-11-09T10:02:43,C0332,nan,0.88,nan
R012247,P04649,person,L0299,location,OPERATED_IN,2025-04-16T03:28:03,C0332,nan,0.64,nan
R012248,P04650,person,PH03611,phone,OWNED_BY,2025-03-15T06:50:27,C0332,nan,0.92,nan
R012249,P04650,person,PH03612,phone,OWNED_BY,2025-06-06T05:00:25,C0332,nan,0.7,nan
R012250,P04650,person,ACC02682,account,OWNED_BY,2025-05-08T06:24:02,C0332,nan,0.68,nan
R012251,P04650,person,O0188,organization,MEMBER_OF,2025-08-08T09:12:49,C0332,nan,0.77,nan
R012252,P04651,person,ACC02683,account,OWNED_BY,2025-06-13T02:55:27,C0332,nan,0.98,nan
R012253,P04651,person,D01827,device,OWNED_BY,2025-02-14T08:24:14,C0332,nan,0.63,nan
R012254,P04651,person,L0116,location,OPERATED_IN,2025-05-15T01:55:24,C0332,nan,0.73,nan
R012255,P04652,person,PH03613,phone,OWNED_BY,2025-04-01T17:08:55,C0332,nan,0.77,nan
R012256,P04652,person,PH03614,phone,OWNED_BY,2025-08-05T00:40:52,C0332,nan,0.8,nan
R012257,P04652,person,ACC02684,account,OWNED_BY,2025-05-05T00:37:58,C0332,nan,0.72,nan
R012258,P04652,person,D01828,device,OWNED_BY,2025-07-19T20:03:28,C0332,nan,0.84,nan
R012259,P04653,person,PH03615,phone,OWNED_BY,2025-04-25T13:51:30,C0332,nan,0.6,nan
R012260,P04653,person,D01829,device,OWNED_BY,2025-01-10T14:49:54,C0332,nan,0.86,nan
R012261,P04653,person,O0188,organization,MEMBER_OF,2025-07-23T03:05:36,C0332,nan,0.83,nan
R012262,P04654,person,PH03616,phone,OWNED_BY,2025-08-07T03:59:46,C0332,nan,0.83,nan
R012263,P04654,person,ACC02685,account,OWNED_BY,2025-01-20T06:26:56,C0332,nan,0.7,nan
R012264,P04654,person,O0188,organization,MEMBER_OF,2025-03-16T06:52:49,C0332,nan,0.83,nan
R012265,P04654,person,L0019,location,OPERATED_IN,2025-01-30T13:23:52,C0332,nan,0.75,nan
R012266,P04655,person,PH03617,phone,OWNED_BY,2025-02-25T01:25:28,C0332,nan,0.73,nan
R012267,P04655,person,D01830,device,OWNED_BY,2025-07-01T17:30:25,C0332,nan,0.68,nan
R012268,P04655,person,V00995,vehicle,OWNED_BY,2025-06-22T07:23:01,C0332,nan,0.94,nan
R012269,P04656,person,ACC02686,account,OWNED_BY,2025-11-27T17:48:53,C0332,nan,0.6,nan
R012270,P04656,person,D01831,device,OWNED_BY,2025-01-07T16:57:00,C0332,nan,0.72,nan
R012271,P04656,person,V00996,vehicle,OWNED_BY,2025-03-05T01:43:06,C0332,nan,0.78,nan
R012272,P04657,person,O0188,organization,MEMBER_OF,2025-12-03T18:46:57,C0332,nan,0.92,nan
R012273,P04658,person,PH03618,phone,OWNED_BY,2025-07-21T18:58:42,C0332,nan,0.79,nan
R012274,P04659,person,PH03619,phone,OWNED_BY,2025-08-04T19:47:43,C0332,nan,0.65,nan
R012275,P04660,person,PH03620,phone,OWNED_BY,2025-08-10T06:31:59,C0332,nan,0.66,nan
R012276,P04660,person,PH03621,phone,OWNED_BY,2025-07-10T20:07:40,C0332,nan,0.68,nan
R012277,P04660,person,ACC02687,account,OWNED_BY,2025-03-29T22:07:43,C0332,nan,0.91,nan
R012278,P04660,person,D01832,device,OWNED_BY,2025-03-18T19:46:50,C0332,nan,0.97,nan
R012279,P04661,person,ACC02688,account,OWNED_BY,2025-11-26T17:46:39,C0332,nan,0.63,nan
R012280,P04661,person,L0193,location,OPERATED_IN,2025-08-01T08:43:31,C0332,nan,0.97,nan
R012281,P04662,person,PH03622,phone,OWNED_BY,2025-07-26T05:12:10,C0332,nan,0.61,nan
R012282,P04662,person,ACC02689,account,OWNED_BY,2025-07-17T02:48:01,C0332,nan,0.79,nan
R012283,P04663,person,PH03623,phone,OWNED_BY,2025-08-06T07:07:59,C0332,nan,0.88,nan
R012284,P04663,person,ACC02690,account,OWNED_BY,2025-02-04T19:43:27,C0332,nan,0.94,nan
R012285,P04663,person,D01833,device,OWNED_BY,2025-08-02T03:43:37,C0332,nan,0.96,nan
R012286,P04664,person,ACC02691,account,OWNED_BY,2025-06-19T19:04:23,C0332,nan,0.69,nan
R012287,P04664,person,D01834,device,OWNED_BY,2025-08-05T10:31:20,C0332,nan,0.71,nan
R012288,P04665,person,PH03624,phone,OWNED_BY,2025-07-11T02:17:05,C0332,nan,0.87,nan
R012289,P04665,person,ACC02692,account,OWNED_BY,2025-01-10T15:03:08,C0332,nan,0.75,nan
R012290,P04666,person,PH03625,phone,OWNED_BY,2025-02-18T07:28:00,C0332,nan,0.92,nan
R012291,P04666,person,PH03626,phone,OWNED_BY,2025-02-07T11:44:36,C0332,nan,0.69,nan
R012292,P04666,person,ACC02693,account,OWNED_BY,2025-06-27T23:41:32,C0332,nan,0.97,nan
R012293,P04666,person,O0188,organization,MEMBER_OF,2025-09-08T06:32:05,C0332,nan,0.68,nan
R012294,P04667,person,PH03627,phone,OWNED_BY,2025-11-10T12:18:19,C0332,nan,0.86,nan
R012295,P04667,person,D01835,device,OWNED_BY,2025-02-23T19:26:14,C0332,nan,0.66,nan
R012296,P04668,person,PH03628,phone,OWNED_BY,2025-06-07T05:27:26,C0332,nan,0.84,nan
R012297,P04668,person,D01836,device,OWNED_BY,2025-08-16T08:42:19,C0332,nan,0.83,nan
R012298,P04668,person,V00997,vehicle,OWNED_BY,2025-05-12T12:49:41,C0332,nan,0.64,nan
R012299,P04668,person,O0188,organization,MEMBER_OF,2025-05-06T04:59:57,C0332,nan,0.67,nan
R012300,P04669,person,PH03629,phone,OWNED_BY,2025-03-27T20:10:33,C0332,nan,0.8,nan
R012301,P04669,person,V00998,vehicle,OWNED_BY,2025-03-31T04:56:31,C0332,nan,0.95,nan
R012302,P04669,person,O0188,organization,MEMBER_OF,2025-01-28T21:08:51,C0332,nan,0.8,nan
R012303,P04670,person,ACC02694,account,OWNED_BY,2025-01-24T20:03:56,C0332,nan,0.91,nan
R012304,P04671,person,PH03630,phone,OWNED_BY,2025-07-25T01:21:49,C0332,nan,0.86,nan
R012305,P04671,person,ACC02695,account,OWNED_BY,2025-01-29T11:26:55,C0332,nan,0.85,nan
R012306,P04672,person,PH03631,phone,OWNED_BY,2025-10-16T10:34:30,C0332,nan,0.75,nan
R012307,P04672,person,PH03632,phone,OWNED_BY,2025-12-16T08:04:52,C0332,nan,0.73,nan
R012308,P04672,person,D01837,device,OWNED_BY,2025-12-12T20:33:47,C0332,nan,0.65,nan
R012309,P04672,person,O0188,organization,MEMBER_OF,2025-07-25T05:39:18,C0332,nan,0.79,nan
R012310,P04673,person,PH03633,phone,OWNED_BY,2025-04-01T14:25:11,C0332,nan,0.62,nan
R012311,P04673,person,O0188,organization,MEMBER_OF,2025-05-04T01:55:16,C0332,nan,0.77,nan
R012312,P04674,person,ACC02696,account,OWNED_BY,2025-11-19T17:48:06,C0332,nan,0.95,nan
R012313,P04674,person,O0188,organization,MEMBER_OF,2025-10-13T20:42:31,C0332,nan,0.89,nan
R012314,P04674,person,L0319,location,OPERATED_IN,2025-10-09T18:18:45,C0332,nan,0.62,nan
R012315,P04675,person,PH03634,phone,OWNED_BY,2025-07-16T12:46:32,C0332,nan,0.62,nan
R012316,P04675,person,PH03635,phone,OWNED_BY,2025-01-11T07:18:29,C0332,nan,0.94,nan
R012317,P04675,person,ACC02697,account,OWNED_BY,2025-07-07T00:11:51,C0332,nan,0.66,nan
R012318,P04675,person,O0188,organization,MEMBER_OF,2025-07-12T04:26:19,C0332,nan,0.61,nan
R012319,P04676,person,PH03636,phone,OWNED_BY,2025-03-27T09:05:16,C0333,nan,0.64,nan
R012320,P04676,person,PH03637,phone,OWNED_BY,2025-04-05T00:08:14,C0333,nan,0.69,nan
R012321,P04676,person,V00999,vehicle,OWNED_BY,2025-04-20T18:57:05,C0333,nan,0.7,nan
R012322,P04676,person,O0189,organization,MEMBER_OF,2025-05-25T14:56:08,C0333,nan,0.78,nan
R012323,P04677,person,V01000,vehicle,OWNED_BY,2025-06-13T14:32:56,C0333,nan,0.87,nan
R012324,P04678,person,PH03638,phone,OWNED_BY,2025-05-17T23:21:10,C0333,nan,0.61,nan
R012325,P04678,person,ACC02698,account,OWNED_BY,2025-05-14T23:40:56,C0333,nan,0.8,nan
R012326,P04678,person,V01001,vehicle,OWNED_BY,2025-08-29T23:38:12,C0333,nan,0.89,nan
R012327,P04678,person,O0189,organization,MEMBER_OF,2025-08-15T03:30:43,C0333,nan,0.7,nan
