person_id,case_id_a,case_id_b,continuity_ground_truth,synthetic_flag
PERSON-001691,CASE-000434,CASE-000465,true,true
PERSON-001691,CASE-000465,CASE-000516,true,true
PERSON-001691,CASE-000516,CASE-000539,true,true
PERSON-001691,CASE-000539,CASE-000559,true,true
PERSON-001691,CASE-000559,CASE-000588,true,true
PERSON-001691,CASE-000588,CASE-000601,true,true
PERSON-001691,CASE-000601,CASE-000609,true,true
PERSON-001691,CASE-000609,CASE-000653,true,true
PERSON-001691,CASE-000653,CASE-000742,true,true
PERSON-001691,CASE-000742,CASE-000816,true,true
PERSON-001691,CASE-000816,CASE-000822,true,true
PERSON-001691,CASE-000822,CASE-000856,true,true
PERSON-001691,CASE-000856,CASE-000899,true,true
PERSON-001691,CASE-000899,CASE-000901,true,true
PERSON-001691,CASE-000901,CASE-000927,true,true
PERSON-001691,CASE-000927,CASE-000932,true,true
PERSON-001691,CASE-000932,CASE-000945,true,true
PERSON-000842,CASE-000012,CASE-000017,true,true
PERSON-000842,CASE-000017,CASE-000049,true,true
PERSON-000842,CASE-000049,CASE-000083,true,true
PERSON-000842,CASE-000083,CASE-000229,true,true
PERSON-000842,CASE-000229,CASE-000235,true,true
PERSON-000842,CASE-000235,CASE-000301,true,true
PERSON-000842,CASE-000301,CASE-000468,true,true
PERSON-000842,CASE-000468,CASE-000544,true,true
PERSON-000842,CASE-000544,CASE-000662,true,true
PERSON-000842,CASE-000662,CASE-000668,true,true
PERSON-000842,CASE-000668,CASE-000718,true,true
PERSON-000842,CASE-000718,CASE-000719,true,true
PERSON-000842,CASE-000719,CASE-000847,true,true
PERSON-001012,CASE-000012,CASE-000446,true,true
PERSON-001012,CASE-000446,CASE-000468,true,true
PERSON-001012,CASE-000468,CASE-000668,true,true
PERSON-001012,CASE-000668,CASE-000868,true,true
PERSON-000175,CASE-000012,CASE-000049,true,true
PERSON-000175,CASE-000049,CASE-000176,true,true
PERSON-000175,CASE-000176,CASE-000235,true,true
PERSON-000175,CASE-000235,CASE-000508,true,true
PERSON-000175,CASE-000508,CASE-000556,true,true
PERSON-000175,CASE-000556,CASE-000668,true,true
PERSON-000175,CASE-000668,CASE-000868,true,true
PERSON-000175,CASE-000868,CASE-000968,true,true
PERSON-000175,CASE-000968,CASE-000969,true,true
PERSON-001782,CASE-000012,CASE-000283,true,true
PERSON-001782,CASE-000283,CASE-000462,true,true
PERSON-001782,CASE-000462,CASE-000478,true,true
PERSON-001782,CASE-000478,CASE-000574,true,true
PERSON-001782,CASE-000574,CASE-000598,true,true
PERSON-001782,CASE-000598,CASE-000681,true,true
PERSON-002256,CASE-000012,CASE-000086,true,true
PERSON-002256,CASE-000086,CASE-000388,true,true
PERSON-002256,CASE-000388,CASE-000464,true,true
PERSON-002256,CASE-000464,CASE-000468,true,true
PERSON-002256,CASE-000468,CASE-000556,true,true
PERSON-002256,CASE-000556,CASE-000573,true,true
PERSON-002256,CASE-000573,CASE-000652,true,true
PERSON-002256,CASE-000652,CASE-000668,true,true
PERSON-002256,CASE-000668,CASE-000673,true,true
PERSON-002256,CASE-000673,CASE-000718,true,true
PERSON-002256,CASE-000718,CASE-000719,true,true
PERSON-002256,CASE-000719,CASE-000824,true,true
PERSON-001206,CASE-000012,CASE-000176,true,true
PERSON-001206,CASE-000176,CASE-000235,true,true
PERSON-001206,CASE-000235,CASE-000244,true,true
PERSON-001206,CASE-000244,CASE-000446,true,true
PERSON-001206,CASE-000446,CASE-000468,true,true
PERSON-001206,CASE-000468,CASE-000503,true,true
PERSON-001206,CASE-000503,CASE-000573,true,true
PERSON-001206,CASE-000573,CASE-000719,true,true
PERSON-001206,CASE-000719,CASE-000868,true,true
PERSON-002788,CASE-000012,CASE-000296,true,true
PERSON-002788,CASE-000296,CASE-000301,true,true
PERSON-002788,CASE-000301,CASE-000468,true,true
PERSON-002788,CASE-000468,CASE-000503,true,true
PERSON-002788,CASE-000503,CASE-000508,true,true
PERSON-002788,CASE-000508,CASE-000544,true,true
PERSON-002788,CASE-000544,CASE-000573,true,true
PERSON-002788,CASE-000573,CASE-000668,true,true
PERSON-002788,CASE-000668,CASE-000718,true,true
PERSON-002788,CASE-000718,CASE-000733,true,true
PERSON-002788,CASE-000733,CASE-000847,true,true
PERSON-002788,CASE-000847,CASE-000868,true,true
PERSON-002788,CASE-000868,CASE-000925,true,true
PERSON-002788,CASE-000925,CASE-000968,true,true
PERSON-000710,CASE-000012,CASE-000017,true,true
PERSON-000710,CASE-000017,CASE-000229,true,true
PERSON-000710,CASE-000229,CASE-000433,true,true
PERSON-000710,CASE-000433,CASE-000468,true,true
PERSON-000710,CASE-000468,CASE-000503,true,true
PERSON-000710,CASE-000503,CASE-000556,true,true
PERSON-000710,CASE-000556,CASE-000868,true,true
PERSON-000710,CASE-000868,CASE-000898,true,true
PERSON-000710,CASE-000898,CASE-000969,true,true
PERSON-000072,CASE-000012,CASE-000229,true,true
PERSON-000072,CASE-000229,CASE-000296,true,true
PERSON-000072,CASE-000296,CASE-000544,true,true
PERSON-000072,CASE-000544,CASE-000556,true,true
PERSON-000072,CASE-000556,CASE-000607,true,true
PERSON-000072,CASE-000607,CASE-000612,true,true
PERSON-000072,CASE-000612,CASE-000644,true,true
PERSON-000072,CASE-000644,CASE-000692,true,true
PERSON-000072,CASE-000692,CASE-000719,true,true
PERSON-000072,CASE-000719,CASE-000876,true,true
PERSON-000072,CASE-000876,CASE-000968,true,true
PERSON-000072,CASE-000968,CASE-000969,true,true
PERSON-001769,CASE-000013,CASE-000017,true,true
PERSON-001769,CASE-000017,CASE-000049,true,true
PERSON-001769,CASE-000049,CASE-000301,true,true
PERSON-001769,CASE-000301,CASE-000327,true,true
PERSON-001769,CASE-000327,CASE-000464,true,true
PERSON-001769,CASE-000464,CASE-000468,true,true
PERSON-001769,CASE-000468,CASE-000508,true,true
PERSON-001769,CASE-000508,CASE-000573,true,true
PERSON-001769,CASE-000573,CASE-000718,true,true
PERSON-001769,CASE-000718,CASE-000719,true,true
PERSON-001769,CASE-000719,CASE-000969,true,true
PERSON-002197,CASE-000013,CASE-000029,true,true
PERSON-002197,CASE-000029,CASE-000093,true,true
PERSON-002197,CASE-000093,CASE-000202,true,true
PERSON-002197,CASE-000202,CASE-000213,true,true
PERSON-002197,CASE-000213,CASE-000216,true,true
PERSON-002197,CASE-000216,CASE-000267,true,true
PERSON-002197,CASE-000267,CASE-000312,true,true
PERSON-002197,CASE-000312,CASE-000397,true,true
PERSON-002197,CASE-000397,CASE-000486,true,true
PERSON-002197,CASE-000486,CASE-000507,true,true
PERSON-002197,CASE-000507,CASE-000547,true,true
PERSON-002197,CASE-000547,CASE-000654,true,true
PERSON-002197,CASE-000654,CASE-000747,true,true
PERSON-002197,CASE-000747,CASE-000859,true,true
PERSON-002197,CASE-000859,CASE-000966,true,true
PERSON-002965,CASE-000013,CASE-000102,true,true
PERSON-002965,CASE-000102,CASE-000178,true,true
PERSON-002965,CASE-000178,CASE-000183,true,true
PERSON-002965,CASE-000183,CASE-000187,true,true
PERSON-002965,CASE-000187,CASE-000267,true,true
PERSON-002965,CASE-000267,CASE-000340,true,true
PERSON-002965,CASE-000340,CASE-000353,true,true
PERSON-002965,CASE-000353,CASE-000453,true,true
PERSON-002965,CASE-000453,CASE-000502,true,true
PERSON-002965,CASE-000502,CASE-000981,true,true
PERSON-000703,CASE-000013,CASE-000022,true,true
PERSON-000703,CASE-000022,CASE-000213,true,true
PERSON-000703,CASE-000213,CASE-000377,true,true
PERSON-000703,CASE-000377,CASE-000385,true,true
PERSON-000703,CASE-000385,CASE-000491,true,true
PERSON-000703,CASE-000491,CASE-000600,true,true
PERSON-000703,CASE-000600,CASE-000727,true,true
PERSON-000703,CASE-000727,CASE-000967,true,true
PERSON-000703,CASE-000967,CASE-000981,true,true
PERSON-001492,CASE-000013,CASE-000213,true,true
PERSON-001492,CASE-000213,CASE-000282,true,true
PERSON-001492,CASE-000282,CASE-000484,true,true
PERSON-001492,CASE-000484,CASE-000502,true,true
PERSON-001492,CASE-000502,CASE-000886,true,true
PERSON-001492,CASE-000886,CASE-000888,true,true
PERSON-001492,CASE-000888,CASE-000981,true,true
PERSON-001492,CASE-000981,CASE-000999,true,true
PERSON-001544,CASE-000014,CASE-000036,true,true
PERSON-001544,CASE-000036,CASE-000062,true,true
PERSON-001544,CASE-000062,CASE-000113,true,true
PERSON-001544,CASE-000113,CASE-000125,true,true
PERSON-001544,CASE-000125,CASE-000160,true,true
PERSON-001544,CASE-000160,CASE-000218,true,true
PERSON-001544,CASE-000218,CASE-000251,true,true
PERSON-001544,CASE-000251,CASE-000254,true,true
PERSON-001544,CASE-000254,CASE-000280,true,true
PERSON-001544,CASE-000280,CASE-000359,true,true
PERSON-001544,CASE-000359,CASE-000361,true,true
PERSON-001544,CASE-000361,CASE-000368,true,true
PERSON-001544,CASE-000368,CASE-000376,true,true
PERSON-001544,CASE-000376,CASE-000411,true,true
PERSON-001544,CASE-000411,CASE-000463,true,true
PERSON-001544,CASE-000463,CASE-000481,true,true
PERSON-001544,CASE-000481,CASE-000488,true,true
PERSON-001544,CASE-000488,CASE-000501,true,true
PERSON-001544,CASE-000501,CASE-000580,true,true
PERSON-001544,CASE-000580,CASE-000600,true,true
PERSON-001544,CASE-000600,CASE-000611,true,true
PERSON-001544,CASE-000611,CASE-000626,true,true
PERSON-001544,CASE-000626,CASE-000630,true,true
PERSON-001544,CASE-000630,CASE-000699,true,true
PERSON-001544,CASE-000699,CASE-000745,true,true
PERSON-001544,CASE-000745,CASE-000760,true,true
PERSON-001544,CASE-000760,CASE-000774,true,true
PERSON-001544,CASE-000774,CASE-000777,true,true
PERSON-001544,CASE-000777,CASE-000783,true,true
PERSON-001544,CASE-000783,CASE-000789,true,true
PERSON-001544,CASE-000789,CASE-000848,true,true
PERSON-001544,CASE-000848,CASE-000921,true,true
PERSON-001544,CASE-000921,CASE-000964,true,true
PERSON-001544,CASE-000964,CASE-000972,true,true
PERSON-001544,CASE-000972,CASE-000977,true,true
PERSON-001544,CASE-000977,CASE-000986,true,true
PERSON-001544,CASE-000986,CASE-000999,true,true
PERSON-001898,CASE-000014,CASE-000036,true,true
PERSON-001898,CASE-000036,CASE-000082,true,true
PERSON-001898,CASE-000082,CASE-000089,true,true
PERSON-001898,CASE-000089,CASE-000104,true,true
PERSON-001898,CASE-000104,CASE-000121,true,true
PERSON-001898,CASE-000121,CASE-000140,true,true
PERSON-001898,CASE-000140,CASE-000171,true,true
PERSON-001898,CASE-000171,CASE-000203,true,true
PERSON-001898,CASE-000203,CASE-000251,true,true
PERSON-001898,CASE-000251,CASE-000285,true,true
PERSON-001898,CASE-000285,CASE-000326,true,true
PERSON-001898,CASE-000326,CASE-000333,true,true
PERSON-001898,CASE-000333,CASE-000366,true,true
PERSON-001898,CASE-000366,CASE-000368,true,true
PERSON-001898,CASE-000368,CASE-000415,true,true
PERSON-001898,CASE-000415,CASE-000481,true,true
PERSON-001898,CASE-000481,CASE-000535,true,true
PERSON-001898,CASE-000535,CASE-000549,true,true
PERSON-001898,CASE-000549,CASE-000562,true,true
PERSON-001898,CASE-000562,CASE-000611,true,true
PERSON-001898,CASE-000611,CASE-000617,true,true
PERSON-001898,CASE-000617,CASE-000629,true,true
PERSON-001898,CASE-000629,CASE-000699,true,true
PERSON-001898,CASE-000699,CASE-000774,true,true
PERSON-001898,CASE-000774,CASE-000777,true,true
PERSON-001898,CASE-000777,CASE-000783,true,true
PERSON-001898,CASE-000783,CASE-000794,true,true
PERSON-001898,CASE-000794,CASE-000860,true,true
PERSON-001898,CASE-000860,CASE-000869,true,true
PERSON-001898,CASE-000869,CASE-000912,true,true
PERSON-001898,CASE-000912,CASE-000921,true,true
PERSON-001898,CASE-000921,CASE-000936,true,true
PERSON-001898,CASE-000936,CASE-000952,true,true
PERSON-001898,CASE-000952,CASE-000964,true,true
PERSON-001898,CASE-000964,CASE-000965,true,true
PERSON-001898,CASE-000965,CASE-000999,true,true
PERSON-000621,CASE-000014,CASE-000027,true,true
PERSON-000621,CASE-000027,CASE-000062,true,true
PERSON-000621,CASE-000062,CASE-000089,true,true
PERSON-000621,CASE-000089,CASE-000122,true,true
PERSON-000621,CASE-000122,CASE-000140,true,true
PERSON-000621,CASE-000140,CASE-000149,true,true
PERSON-000621,CASE-000149,CASE-000158,true,true
PERSON-000621,CASE-000158,CASE-000160,true,true
PERSON-000621,CASE-000160,CASE-000171,true,true
PERSON-000621,CASE-000171,CASE-000214,true,true
PERSON-000621,CASE-000214,CASE-000280,true,true
PERSON-000621,CASE-000280,CASE-000333,true,true
PERSON-000621,CASE-000333,CASE-000368,true,true
PERSON-000621,CASE-000368,CASE-000393,true,true
PERSON-000621,CASE-000393,CASE-000463,true,true
PERSON-000621,CASE-000463,CASE-000518,true,true
PERSON-000621,CASE-000518,CASE-000520,true,true
PERSON-000621,CASE-000520,CASE-000535,true,true
PERSON-000621,CASE-000535,CASE-000562,true,true
PERSON-000621,CASE-000562,CASE-000580,true,true
PERSON-000621,CASE-000580,CASE-000600,true,true
PERSON-000621,CASE-000600,CASE-000611,true,true
PERSON-000621,CASE-000611,CASE-000709,true,true
PERSON-000621,CASE-000709,CASE-000729,true,true
PERSON-000621,CASE-000729,CASE-000745,true,true
PERSON-000621,CASE-000745,CASE-000848,true,true
PERSON-000621,CASE-000848,CASE-000860,true,true
PERSON-000621,CASE-000860,CASE-000881,true,true
PERSON-000621,CASE-000881,CASE-000892,true,true
PERSON-000621,CASE-000892,CASE-000895,true,true
PERSON-000621,CASE-000895,CASE-000921,true,true
PERSON-000621,CASE-000921,CASE-000965,true,true
PERSON-000621,CASE-000965,CASE-000986,true,true
PERSON-000083,CASE-000014,CASE-000036,true,true
PERSON-000083,CASE-000036,CASE-000055,true,true
PERSON-000083,CASE-000055,CASE-000075,true,true
PERSON-000083,CASE-000075,CASE-000082,true,true
PERSON-000083,CASE-000082,CASE-000089,true,true
PERSON-000083,CASE-000089,CASE-000098,true,true
PERSON-000083,CASE-000098,CASE-000280,true,true
PERSON-000083,CASE-000280,CASE-000306,true,true
PERSON-000083,CASE-000306,CASE-000361,true,true
PERSON-000083,CASE-000361,CASE-000368,true,true
PERSON-000083,CASE-000368,CASE-000411,true,true
PERSON-000083,CASE-000411,CASE-000415,true,true
PERSON-000083,CASE-000415,CASE-000492,true,true
PERSON-000083,CASE-000492,CASE-000527,true,true
PERSON-000083,CASE-000527,CASE-000534,true,true
PERSON-000083,CASE-000534,CASE-000600,true,true
PERSON-000083,CASE-000600,CASE-000617,true,true
PERSON-000083,CASE-000617,CASE-000626,true,true
PERSON-000083,CASE-000626,CASE-000665,true,true
PERSON-000083,CASE-000665,CASE-000699,true,true
PERSON-000083,CASE-000699,CASE-000745,true,true
PERSON-000083,CASE-000745,CASE-000760,true,true
PERSON-000083,CASE-000760,CASE-000775,true,true
PERSON-000083,CASE-000775,CASE-000892,true,true
PERSON-000083,CASE-000892,CASE-000921,true,true
PERSON-000083,CASE-000921,CASE-000949,true,true
PERSON-000083,CASE-000949,CASE-000964,true,true
PERSON-000083,CASE-000964,CASE-000965,true,true
PERSON-000083,CASE-000965,CASE-000972,true,true
PERSON-000083,CASE-000972,CASE-000977,true,true
PERSON-001543,CASE-000014,CASE-000055,true,true
PERSON-001543,CASE-000055,CASE-000075,true,true
PERSON-001543,CASE-000075,CASE-000082,true,true
PERSON-001543,CASE-000082,CASE-000104,true,true
PERSON-001543,CASE-000104,CASE-000113,true,true
PERSON-001543,CASE-000113,CASE-000121,true,true
PERSON-001543,CASE-000121,CASE-000125,true,true
PERSON-001543,CASE-000125,CASE-000133,true,true
PERSON-001543,CASE-000133,CASE-000160,true,true
PERSON-001543,CASE-000160,CASE-000218,true,true
PERSON-001543,CASE-000218,CASE-000251,true,true
PERSON-001543,CASE-000251,CASE-000280,true,true
PERSON-001543,CASE-000280,CASE-000285,true,true
PERSON-001543,CASE-000285,CASE-000326,true,true
PERSON-001543,CASE-000326,CASE-000355,true,true
PERSON-001543,CASE-000355,CASE-000359,true,true
PERSON-001543,CASE-000359,CASE-000376,true,true
PERSON-001543,CASE-000376,CASE-000382,true,true
PERSON-001543,CASE-000382,CASE-000393,true,true
PERSON-001543,CASE-000393,CASE-000415,true,true
PERSON-001543,CASE-000415,CASE-000492,true,true
PERSON-001543,CASE-000492,CASE-000500,true,true
PERSON-001543,CASE-000500,CASE-000514,true,true
PERSON-001543,CASE-000514,CASE-000549,true,true
PERSON-001543,CASE-000549,CASE-000629,true,true
PERSON-001543,CASE-000629,CASE-000630,true,true
PERSON-001543,CASE-000630,CASE-000643,true,true
PERSON-001543,CASE-000643,CASE-000665,true,true
PERSON-001543,CASE-000665,CASE-000699,true,true
PERSON-001543,CASE-000699,CASE-000706,true,true
PERSON-001543,CASE-000706,CASE-000709,true,true
PERSON-001543,CASE-000709,CASE-000760,true,true
PERSON-001543,CASE-000760,CASE-000775,true,true
PERSON-001543,CASE-000775,CASE-000777,true,true
PERSON-001543,CASE-000777,CASE-000848,true,true
PERSON-001543,CASE-000848,CASE-000892,true,true
PERSON-001543,CASE-000892,CASE-000895,true,true
PERSON-001543,CASE-000895,CASE-000952,true,true
PERSON-001543,CASE-000952,CASE-000972,true,true
PERSON-001873,CASE-000014,CASE-000035,true,true
PERSON-001873,CASE-000035,CASE-000080,true,true
PERSON-001873,CASE-000080,CASE-000349,true,true
PERSON-001873,CASE-000349,CASE-000363,true,true
PERSON-001873,CASE-000363,CASE-000606,true,true
PERSON-001873,CASE-000606,CASE-000778,true,true
PERSON-001873,CASE-000778,CASE-000795,true,true
PERSON-001873,CASE-000795,CASE-000819,true,true
PERSON-001873,CASE-000819,CASE-000849,true,true
PERSON-001873,CASE-000849,CASE-000935,true,true
PERSON-001873,CASE-000935,CASE-000955,true,true
PERSON-002745,CASE-000014,CASE-000027,true,true
PERSON-002745,CASE-000027,CASE-000036,true,true
PERSON-002745,CASE-000036,CASE-000089,true,true
PERSON-002745,CASE-000089,CASE-000098,true,true
PERSON-002745,CASE-000098,CASE-000121,true,true
PERSON-002745,CASE-000121,CASE-000125,true,true
PERSON-002745,CASE-000125,CASE-000133,true,true
PERSON-002745,CASE-000133,CASE-000140,true,true
PERSON-002745,CASE-000140,CASE-000149,true,true
PERSON-002745,CASE-000149,CASE-000158,true,true
PERSON-002745,CASE-000158,CASE-000171,true,true
PERSON-002745,CASE-000171,CASE-000193,true,true
PERSON-002745,CASE-000193,CASE-000203,true,true
PERSON-002745,CASE-000203,CASE-000277,true,true
PERSON-002745,CASE-000277,CASE-000285,true,true
PERSON-002745,CASE-000285,CASE-000295,true,true
PERSON-002745,CASE-000295,CASE-000306,true,true
PERSON-002745,CASE-000306,CASE-000348,true,true
PERSON-002745,CASE-000348,CASE-000382,true,true
PERSON-002745,CASE-000382,CASE-000415,true,true
PERSON-002745,CASE-000415,CASE-000481,true,true
PERSON-002745,CASE-000481,CASE-000488,true,true
PERSON-002745,CASE-000488,CASE-000504,true,true
PERSON-002745,CASE-000504,CASE-000518,true,true
PERSON-002745,CASE-000518,CASE-000527,true,true
PERSON-002745,CASE-000527,CASE-000534,true,true
PERSON-002745,CASE-000534,CASE-000546,true,true
PERSON-002745,CASE-000546,CASE-000562,true,true
PERSON-002745,CASE-000562,CASE-000568,true,true
PERSON-002745,CASE-000568,CASE-000619,true,true
PERSON-002745,CASE-000619,CASE-000626,true,true
PERSON-002745,CASE-000626,CASE-000634,true,true
PERSON-002745,CASE-000634,CASE-000643,true,true
PERSON-002745,CASE-000643,CASE-000665,true,true
PERSON-002745,CASE-000665,CASE-000671,true,true
PERSON-002745,CASE-000671,CASE-000709,true,true
PERSON-002745,CASE-000709,CASE-000729,true,true
PERSON-002745,CASE-000729,CASE-000745,true,true
PERSON-002745,CASE-000745,CASE-000760,true,true
PERSON-002745,CASE-000760,CASE-000774,true,true
PERSON-002745,CASE-000774,CASE-000775,true,true
PERSON-002745,CASE-000775,CASE-000783,true,true
PERSON-002745,CASE-000783,CASE-000789,true,true
PERSON-002745,CASE-000789,CASE-000794,true,true
PERSON-002745,CASE-000794,CASE-000912,true,true
PERSON-002745,CASE-000912,CASE-000936,true,true
PERSON-002745,CASE-000936,CASE-000986,true,true
PERSON-002745,CASE-000986,CASE-000999,true,true
PERSON-001205,CASE-000014,CASE-000027,true,true
PERSON-001205,CASE-000027,CASE-000065,true,true
PERSON-001205,CASE-000065,CASE-000120,true,true
PERSON-001205,CASE-000120,CASE-000121,true,true
PERSON-001205,CASE-000121,CASE-000133,true,true
PERSON-001205,CASE-000133,CASE-000150,true,true
PERSON-001205,CASE-000150,CASE-000171,true,true
PERSON-001205,CASE-000171,CASE-000213,true,true
PERSON-001205,CASE-000213,CASE-000214,true,true
