case_id,entity_id,actual_role,is_relevant,importance_score
CASE-000264,PERSON-002060,observed_associate,false,0.33
CASE-000265,PERSON-000081,observed_associate,false,0.3
CASE-000265,PERSON-002438,suspect,true,1.0
CASE-000265,PERSON-001259,suspect,true,1.0
CASE-000265,PERSON-000850,observed_associate,false,0.33
CASE-000265,PERSON-001861,observed_associate,false,0.7
CASE-000265,PERSON-002574,suspect,true,1.0
CASE-000265,PERSON-000063,suspect,true,1.0
CASE-000265,PERSON-000863,observed_associate,false,0.42
CASE-000265,PERSON-001589,suspect,true,1.0
CASE-000266,PERSON-001674,suspect,true,1.0
CASE-000266,PERSON-002675,suspect,true,1.0
CASE-000266,PERSON-001807,suspect,true,1.0
CASE-000266,PERSON-002915,suspect,true,1.0
CASE-000266,PERSON-001455,observed_associate,false,0.72
CASE-000266,PERSON-002410,observed_associate,false,0.25
CASE-000266,PERSON-000195,suspect,true,1.0
CASE-000266,PERSON-001212,suspect,true,1.0
CASE-000267,PERSON-000479,observed_associate,false,0.3
CASE-000267,PERSON-001431,suspect,true,1.0
CASE-000267,PERSON-001066,suspect,true,1.0
CASE-000267,PERSON-001013,observed_associate,false,0.75
CASE-000267,PERSON-002646,observed_associate,false,0.74
CASE-000267,PERSON-002197,observed_associate,false,0.32
CASE-000267,PERSON-002965,observed_associate,false,0.37
CASE-000267,PERSON-000484,suspect,true,1.0
CASE-000267,PERSON-001387,observed_associate,false,0.71
CASE-000267,PERSON-002654,observed_associate,false,0.62
CASE-000268,PERSON-001259,observed_associate,false,0.37
CASE-000268,PERSON-000540,suspect,true,1.0
CASE-000268,PERSON-000850,suspect,true,1.0
CASE-000268,PERSON-002574,observed_associate,false,0.43
CASE-000268,PERSON-000863,observed_associate,false,0.26
CASE-000268,PERSON-000063,observed_associate,false,0.51
CASE-000268,PERSON-002757,observed_associate,false,0.7
CASE-000268,PERSON-001589,suspect,true,1.0
CASE-000269,PERSON-001334,suspect,true,1.0
CASE-000269,PERSON-000260,observed_associate,false,0.45
CASE-000269,PERSON-000499,observed_associate,false,0.4
CASE-000269,PERSON-001596,suspect,true,1.0
CASE-000269,PERSON-000825,observed_associate,false,0.41
CASE-000269,PERSON-000943,suspect,true,1.0
CASE-000269,PERSON-001747,suspect,true,1.0
CASE-000269,PERSON-001691,suspect,true,1.0
CASE-000269,PERSON-001029,suspect,true,1.0
CASE-000270,PERSON-001334,suspect,true,1.0
CASE-000270,PERSON-000245,observed_associate,false,0.4
CASE-000270,PERSON-000825,observed_associate,false,0.73
CASE-000270,PERSON-001747,observed_associate,false,0.38
CASE-000270,PERSON-000997,suspect,true,1.0
CASE-000270,PERSON-000374,suspect,true,1.0
CASE-000270,PERSON-002304,suspect,true,1.0
CASE-000270,PERSON-001847,suspect,true,1.0
CASE-000270,PERSON-001029,observed_associate,false,0.66
CASE-000271,PERSON-002653,observed_associate,false,0.26
CASE-000271,PERSON-002947,observed_associate,false,0.67
CASE-000271,PERSON-000497,observed_associate,false,0.43
CASE-000271,PERSON-001043,observed_associate,false,0.59
CASE-000271,PERSON-000484,suspect,true,1.0
CASE-000271,PERSON-001141,suspect,true,1.0
CASE-000272,PERSON-000081,observed_associate,false,0.35
CASE-000272,PERSON-001259,suspect,true,1.0
CASE-000272,PERSON-000120,suspect,true,1.0
CASE-000272,PERSON-001861,observed_associate,false,0.39
CASE-000272,PERSON-002574,suspect,true,1.0
CASE-000272,PERSON-000863,observed_associate,false,0.72
CASE-000272,PERSON-000063,suspect,true,1.0
CASE-000272,PERSON-002757,observed_associate,false,0.59
CASE-000272,PERSON-001589,observed_associate,false,0.27
CASE-000273,PERSON-002821,observed_associate,false,0.32
CASE-000273,PERSON-000540,suspect,true,1.0
CASE-000273,PERSON-001474,observed_associate,false,0.42
CASE-000273,PERSON-001115,suspect,true,1.0
CASE-000273,PERSON-000180,suspect,true,1.0
CASE-000273,PERSON-001610,suspect,true,1.0
CASE-000273,PERSON-002618,observed_associate,false,0.64
CASE-000274,PERSON-001542,suspect,true,1.0
CASE-000274,PERSON-001363,observed_associate,false,0.52
CASE-000274,PERSON-000832,observed_associate,false,0.5
CASE-000274,PERSON-000886,observed_associate,false,0.57
CASE-000274,PERSON-000948,suspect,true,1.0
CASE-000274,PERSON-002713,suspect,true,1.0
CASE-000275,PERSON-001425,suspect,true,1.0
CASE-000275,PERSON-000822,observed_associate,false,0.27
CASE-000275,PERSON-002986,observed_associate,false,0.66
CASE-000275,PERSON-002759,suspect,true,1.0
CASE-000275,PERSON-001071,observed_associate,false,0.59
CASE-000275,PERSON-001578,suspect,true,1.0
CASE-000276,PERSON-001343,observed_associate,false,0.36
CASE-000276,PERSON-002998,observed_associate,false,0.69
CASE-000276,PERSON-002835,suspect,true,1.0
CASE-000276,PERSON-001315,observed_associate,false,0.47
CASE-000276,PERSON-000074,suspect,true,1.0
CASE-000276,PERSON-000106,observed_associate,false,0.62
CASE-000276,PERSON-000697,observed_associate,false,0.69
CASE-000276,PERSON-000230,suspect,true,1.0
CASE-000276,PERSON-002715,observed_associate,false,0.58
CASE-000277,PERSON-002020,observed_associate,false,0.3
CASE-000277,PERSON-002517,suspect,true,1.0
CASE-000277,PERSON-000120,suspect,true,1.0
CASE-000277,PERSON-001540,observed_associate,false,0.7
CASE-000277,PERSON-001992,observed_associate,false,0.75
CASE-000277,PERSON-002999,suspect,true,1.0
CASE-000277,PERSON-002745,suspect,true,1.0
CASE-000277,PERSON-001385,suspect,true,1.0
CASE-000278,PERSON-002558,observed_associate,false,0.7
CASE-000278,PERSON-000784,suspect,true,1.0
CASE-000278,PERSON-000717,observed_associate,false,0.38
CASE-000278,PERSON-001890,suspect,true,1.0
CASE-000278,PERSON-002004,suspect,true,1.0
CASE-000278,PERSON-001423,suspect,true,1.0
CASE-000278,PERSON-001107,suspect,true,1.0
CASE-000279,PERSON-002675,suspect,true,1.0
CASE-000279,PERSON-002998,observed_associate,false,0.32
CASE-000279,PERSON-000106,suspect,true,1.0
CASE-000279,PERSON-000948,observed_associate,false,0.62
CASE-000279,PERSON-001315,observed_associate,false,0.51
CASE-000279,PERSON-002757,observed_associate,false,0.43
CASE-000279,PERSON-000904,observed_associate,false,0.72
CASE-000279,PERSON-000584,suspect,true,1.0
CASE-000279,PERSON-000697,observed_associate,false,0.55
CASE-000279,PERSON-000230,suspect,true,1.0
CASE-000279,PERSON-002715,suspect,true,1.0
CASE-000280,PERSON-001544,suspect,true,1.0
CASE-000280,PERSON-000120,suspect,true,1.0
CASE-000280,PERSON-000901,suspect,true,1.0
CASE-000280,PERSON-000083,suspect,true,1.0
CASE-000280,PERSON-001543,suspect,true,1.0
CASE-000280,PERSON-000621,observed_associate,false,0.48
CASE-000280,PERSON-000765,observed_associate,false,0.47
CASE-000280,PERSON-001205,observed_associate,false,0.35
CASE-000281,PERSON-001478,suspect,true,1.0
CASE-000281,PERSON-002397,observed_associate,false,0.58
CASE-000281,PERSON-002846,suspect,true,1.0
CASE-000281,PERSON-001578,suspect,true,1.0
CASE-000281,PERSON-002304,suspect,true,1.0
CASE-000281,PERSON-001691,observed_associate,false,0.49
CASE-000281,PERSON-001847,suspect,true,1.0
CASE-000282,PERSON-001701,observed_associate,false,0.46
CASE-000282,PERSON-001516,observed_associate,false,0.61
CASE-000282,PERSON-002106,suspect,true,1.0
CASE-000282,PERSON-002947,suspect,true,1.0
CASE-000282,PERSON-000484,observed_associate,false,0.55
CASE-000282,PERSON-001387,suspect,true,1.0
CASE-000282,PERSON-001492,observed_associate,false,0.29
CASE-000283,PERSON-001817,observed_associate,false,0.27
CASE-000283,PERSON-001511,suspect,true,1.0
CASE-000283,PERSON-001782,observed_associate,false,0.52
CASE-000283,PERSON-002829,observed_associate,false,0.32
CASE-000283,PERSON-002675,suspect,true,1.0
CASE-000283,PERSON-000092,suspect,true,1.0
CASE-000283,PERSON-001558,suspect,true,1.0
CASE-000283,PERSON-002920,observed_associate,false,0.28
CASE-000283,PERSON-000470,observed_associate,false,0.44
CASE-000283,PERSON-001455,suspect,true,1.0
CASE-000283,PERSON-001116,observed_associate,false,0.31
CASE-000283,PERSON-001866,observed_associate,false,0.72
CASE-000284,PERSON-000850,observed_associate,false,0.26
CASE-000284,PERSON-002574,suspect,true,1.0
CASE-000284,PERSON-000063,observed_associate,false,0.4
CASE-000284,PERSON-000863,suspect,true,1.0
CASE-000284,PERSON-002757,suspect,true,1.0
CASE-000284,PERSON-001589,suspect,true,1.0
CASE-000285,PERSON-000120,suspect,true,1.0
CASE-000285,PERSON-001898,observed_associate,false,0.28
CASE-000285,PERSON-000921,suspect,true,1.0
CASE-000285,PERSON-001965,suspect,true,1.0
CASE-000285,PERSON-001543,suspect,true,1.0
CASE-000285,PERSON-002745,observed_associate,false,0.64
CASE-000285,PERSON-000488,suspect,true,1.0
CASE-000285,PERSON-001205,observed_associate,false,0.6
CASE-000286,PERSON-000081,suspect,true,1.0
CASE-000286,PERSON-001259,suspect,true,1.0
CASE-000286,PERSON-000850,suspect,true,1.0
CASE-000286,PERSON-001861,suspect,true,1.0
CASE-000286,PERSON-002574,suspect,true,1.0
CASE-000286,PERSON-001610,suspect,true,1.0
CASE-000286,PERSON-002757,observed_associate,false,0.36
CASE-000287,PERSON-000862,observed_associate,false,0.52
CASE-000287,PERSON-000769,suspect,true,1.0
CASE-000287,PERSON-002106,observed_associate,false,0.71
CASE-000287,PERSON-001803,observed_associate,false,0.28
CASE-000287,PERSON-002646,suspect,true,1.0
CASE-000287,PERSON-000838,observed_associate,false,0.52
CASE-000287,PERSON-001387,observed_associate,false,0.26
CASE-000287,PERSON-001152,suspect,true,1.0
CASE-000287,PERSON-002009,observed_associate,false,0.58
CASE-000288,PERSON-000506,observed_associate,false,0.67
CASE-000288,PERSON-000092,observed_associate,false,0.59
CASE-000288,PERSON-001135,observed_associate,false,0.44
CASE-000288,PERSON-000597,observed_associate,false,0.61
CASE-000288,PERSON-000927,suspect,true,1.0
CASE-000288,PERSON-000207,suspect,true,1.0
CASE-000288,PERSON-002457,observed_associate,false,0.51
CASE-000289,PERSON-001315,observed_associate,false,0.58
CASE-000289,PERSON-000230,observed_associate,false,0.35
CASE-000289,PERSON-002715,suspect,true,1.0
CASE-000289,PERSON-002408,suspect,true,1.0
CASE-000290,PERSON-001334,observed_associate,false,0.43
CASE-000290,PERSON-000943,observed_associate,false,0.68
CASE-000290,PERSON-002846,suspect,true,1.0
CASE-000290,PERSON-002408,suspect,true,1.0
CASE-000290,PERSON-000207,suspect,true,1.0
CASE-000290,PERSON-002304,suspect,true,1.0
CASE-000290,PERSON-002393,suspect,true,1.0
CASE-000290,PERSON-001847,suspect,true,1.0
CASE-000291,PERSON-002558,observed_associate,false,0.53
CASE-000291,PERSON-000580,suspect,true,1.0
CASE-000291,PERSON-001890,suspect,true,1.0
CASE-000291,PERSON-002164,suspect,true,1.0
CASE-000291,PERSON-002004,observed_associate,false,0.52
CASE-000291,PERSON-002499,suspect,true,1.0
CASE-000291,PERSON-001311,suspect,true,1.0
CASE-000292,PERSON-001861,observed_associate,false,0.71
CASE-000292,PERSON-002574,suspect,true,1.0
CASE-000292,PERSON-000274,suspect,true,1.0
CASE-000292,PERSON-000063,suspect,true,1.0
CASE-000292,PERSON-000863,observed_associate,false,0.33
CASE-000292,PERSON-002757,suspect,true,1.0
CASE-000292,PERSON-001589,suspect,true,1.0
CASE-000293,PERSON-001664,observed_associate,false,0.62
CASE-000293,PERSON-001343,suspect,true,1.0
CASE-000293,PERSON-000576,observed_associate,false,0.73
CASE-000293,PERSON-001315,suspect,true,1.0
CASE-000293,PERSON-002757,suspect,true,1.0
CASE-000293,PERSON-000904,suspect,true,1.0
CASE-000293,PERSON-000106,suspect,true,1.0
CASE-000293,PERSON-002715,suspect,true,1.0
CASE-000294,PERSON-001558,observed_associate,false,0.61
CASE-000294,PERSON-002821,suspect,true,1.0
CASE-000294,PERSON-000180,observed_associate,false,0.34
CASE-000294,PERSON-001610,observed_associate,false,0.7
CASE-000294,PERSON-001262,observed_associate,false,0.52
CASE-000294,PERSON-002060,suspect,true,1.0
CASE-000294,PERSON-000267,observed_associate,false,0.72
CASE-000294,PERSON-002900,observed_associate,false,0.67
CASE-000294,PERSON-001757,observed_associate,false,0.69
CASE-000295,PERSON-002873,observed_associate,false,0.56
CASE-000295,PERSON-000120,suspect,true,1.0
CASE-000295,PERSON-000850,suspect,true,1.0
CASE-000295,PERSON-000921,suspect,true,1.0
CASE-000295,PERSON-000863,observed_associate,false,0.4
CASE-000295,PERSON-001992,observed_associate,false,0.7
CASE-000295,PERSON-002745,suspect,true,1.0
CASE-000295,PERSON-000357,observed_associate,false,0.27
CASE-000295,PERSON-001205,observed_associate,false,0.34
CASE-000296,PERSON-002901,observed_associate,false,0.74
CASE-000296,PERSON-000683,observed_associate,false,0.4
CASE-000296,PERSON-002947,observed_associate,false,0.38
CASE-000296,PERSON-002788,suspect,true,1.0
CASE-000296,PERSON-000072,observed_associate,false,0.44
CASE-000296,PERSON-000488,suspect,true,1.0
CASE-000296,PERSON-001311,observed_associate,false,0.41
CASE-000297,PERSON-001425,observed_associate,false,0.58
CASE-000297,PERSON-000822,observed_associate,false,0.49
CASE-000297,PERSON-002986,suspect,true,1.0
CASE-000297,PERSON-002759,suspect,true,1.0
CASE-000297,PERSON-001071,suspect,true,1.0
CASE-000297,PERSON-000613,observed_associate,false,0.67
CASE-000297,PERSON-002068,observed_associate,false,0.61
CASE-000297,PERSON-001578,suspect,true,1.0
CASE-000297,PERSON-002770,suspect,true,1.0
CASE-000298,PERSON-000081,suspect,true,1.0
CASE-000298,PERSON-001259,suspect,true,1.0
CASE-000298,PERSON-000850,observed_associate,false,0.69
CASE-000298,PERSON-001861,suspect,true,1.0
CASE-000298,PERSON-002574,suspect,true,1.0
CASE-000298,PERSON-000863,observed_associate,false,0.57
CASE-000298,PERSON-000063,observed_associate,false,0.72
CASE-000298,PERSON-001589,suspect,true,1.0
CASE-000298,PERSON-001327,suspect,true,1.0
CASE-000299,PERSON-001474,observed_associate,false,0.57
CASE-000299,PERSON-001558,observed_associate,false,0.43
CASE-000299,PERSON-001127,suspect,true,1.0
CASE-000299,PERSON-000792,suspect,true,1.0
CASE-000300,PERSON-000492,observed_associate,false,0.44
CASE-000300,PERSON-000295,suspect,true,1.0
CASE-000300,PERSON-000342,suspect,true,1.0
CASE-000300,PERSON-000886,observed_associate,false,0.52
CASE-000300,PERSON-000144,observed_associate,false,0.38
CASE-000300,PERSON-002122,suspect,true,1.0
CASE-000301,PERSON-000842,observed_associate,false,0.35
CASE-000301,PERSON-002845,suspect,true,1.0
CASE-000301,PERSON-001769,observed_associate,false,0.36
CASE-000301,PERSON-002788,suspect,true,1.0
CASE-000301,PERSON-002684,suspect,true,1.0
CASE-000301,PERSON-000763,suspect,true,1.0
CASE-000301,PERSON-002444,observed_associate,false,0.6
CASE-000302,PERSON-000081,observed_associate,false,0.68
CASE-000302,PERSON-001259,suspect,true,1.0
CASE-000302,PERSON-000850,observed_associate,false,0.65
CASE-000302,PERSON-001861,suspect,true,1.0
CASE-000302,PERSON-000063,observed_associate,false,0.45
CASE-000302,PERSON-000863,suspect,true,1.0
CASE-000302,PERSON-002757,observed_associate,false,0.44
CASE-000302,PERSON-001589,suspect,true,1.0
CASE-000303,PERSON-000682,suspect,true,1.0
CASE-000303,PERSON-002737,suspect,true,1.0
CASE-000303,PERSON-000473,observed_associate,false,0.27
CASE-000303,PERSON-000042,observed_associate,false,0.72
CASE-000303,PERSON-001885,suspect,true,1.0
CASE-000303,PERSON-002068,observed_associate,false,0.51
CASE-000303,PERSON-000032,suspect,true,1.0
CASE-000304,PERSON-002986,suspect,true,1.0
CASE-000304,PERSON-002759,observed_associate,false,0.74
CASE-000304,PERSON-001071,observed_associate,false,0.49
CASE-000304,PERSON-000613,observed_associate,false,0.7
CASE-000304,PERSON-002068,observed_associate,false,0.71
CASE-000304,PERSON-000789,suspect,true,1.0
CASE-000305,PERSON-000233,suspect,true,1.0
CASE-000305,PERSON-001478,suspect,true,1.0
CASE-000305,PERSON-000886,suspect,true,1.0
CASE-000305,PERSON-001059,observed_associate,false,0.42
CASE-000305,PERSON-000920,suspect,true,1.0
CASE-000305,PERSON-002757,suspect,true,1.0
CASE-000305,PERSON-000144,observed_associate,false,0.45
CASE-000305,PERSON-000302,observed_associate,false,0.27
CASE-000305,PERSON-002082,suspect,true,1.0
CASE-000305,PERSON-001830,observed_associate,false,0.31
CASE-000306,PERSON-002517,observed_associate,false,0.28
CASE-000306,PERSON-002020,suspect,true,1.0
CASE-000306,PERSON-002873,observed_associate,false,0.71
CASE-000306,PERSON-001540,suspect,true,1.0
CASE-000306,PERSON-000863,observed_associate,false,0.47
CASE-000306,PERSON-000083,observed_associate,false,0.53
CASE-000306,PERSON-001992,observed_associate,false,0.3
CASE-000306,PERSON-002745,observed_associate,false,0.54
CASE-000307,PERSON-000438,observed_associate,false,0.28
CASE-000307,PERSON-000604,observed_associate,false,0.3
CASE-000307,PERSON-002481,observed_associate,false,0.41
CASE-000307,PERSON-000057,observed_associate,false,0.37
CASE-000307,PERSON-001258,suspect,true,1.0
CASE-000307,PERSON-000634,suspect,true,1.0
CASE-000308,PERSON-001664,observed_associate,false,0.59
CASE-000308,PERSON-002675,suspect,true,1.0
CASE-000308,PERSON-002998,observed_associate,false,0.53
CASE-000308,PERSON-000193,suspect,true,1.0
CASE-000308,PERSON-002835,suspect,true,1.0
CASE-000308,PERSON-000576,suspect,true,1.0
CASE-000308,PERSON-002757,observed_associate,false,0.35
CASE-000308,PERSON-000904,suspect,true,1.0
CASE-000308,PERSON-000584,observed_associate,false,0.75
CASE-000308,PERSON-000697,observed_associate,false,0.44
CASE-000309,PERSON-000146,observed_associate,false,0.34
CASE-000309,PERSON-001210,observed_associate,false,0.61
CASE-000309,PERSON-001667,observed_associate,false,0.41
CASE-000309,PERSON-001558,suspect,true,1.0
CASE-000309,PERSON-000351,suspect,true,1.0
CASE-000309,PERSON-002750,observed_associate,false,0.41
CASE-000309,PERSON-001041,observed_associate,false,0.65
CASE-000309,PERSON-001589,observed_associate,false,0.6
CASE-000309,PERSON-001670,observed_associate,false,0.61
CASE-000309,PERSON-002689,suspect,true,1.0
CASE-000310,PERSON-001674,suspect,true,1.0
CASE-000310,PERSON-001807,suspect,true,1.0
CASE-000310,PERSON-000470,observed_associate,false,0.57
CASE-000310,PERSON-000430,observed_associate,false,0.6
CASE-000310,PERSON-001212,observed_associate,false,0.58
CASE-000311,PERSON-000682,suspect,true,1.0
CASE-000311,PERSON-002068,suspect,true,1.0
CASE-000311,PERSON-000165,suspect,true,1.0
CASE-000311,PERSON-001481,observed_associate,false,0.46
CASE-000311,PERSON-000275,observed_associate,false,0.48
CASE-000311,PERSON-000032,suspect,true,1.0
CASE-000311,PERSON-002160,suspect,true,1.0
CASE-000312,PERSON-000479,observed_associate,false,0.58
CASE-000312,PERSON-000295,observed_associate,false,0.74
CASE-000312,PERSON-001066,observed_associate,false,0.37
CASE-000312,PERSON-001803,suspect,true,1.0
CASE-000312,PERSON-000569,suspect,true,1.0
CASE-000312,PERSON-002197,suspect,true,1.0
CASE-000312,PERSON-000484,observed_associate,false,0.26
CASE-000312,PERSON-000823,observed_associate,false,0.53
CASE-000313,PERSON-000366,suspect,true,1.0
CASE-000313,PERSON-000540,suspect,true,1.0
CASE-000313,PERSON-001115,observed_associate,false,0.74
CASE-000313,PERSON-001610,observed_associate,false,0.35
